Station ID,Date,Temperature (C),Precipitation (mm)
S137,2024-01-01,3.7,55.0
S137,2024-01-02,23.1,160.8
S137,2024-01-03,18.6,37.7
S137,2024-01-04,3.1,24.8
S137,2024-01-05,-1.8,96.8
S137,2024-01-06,3.1,53.4
S137,2024-01-07,31.7,198.0
S137,2024-01-08,22.4,20.7
S137,2024-01-09,31.1,96.7
S137,2024-01-10,14.8,62.0
S137,2024-01-11,34.9,82.9
S137,2024-01-12,20.9,76.2
S137,2024-01-13,-999,70.2
S137,2024-01-14,25.3,42.9
S137,2024-01-15,3.0,35.1
S137,2024-01-16,36.4,15.4
S137,2024-01-17,22.2,98.4
S137,2024-01-18,27.8,5.3
S137,2024-01-19,35.6,37.4
S137,2024-01-20,16.1,51.4
S137,2024-01-21,3.9,17.3
S137,2024-01-22,-0.2,7.5
S137,2024-01-23,39.5,26.0
S137,2024-01-24,20.6,54.5
S137,2024-01-25,15.8,52.8
S137,2024-01-26,22.6,21.9
S137,2024-01-27,21.8,70.2
S137,2024-01-28,17.7,67.2
S137,2024-01-29,37.7,84.1
S137,2024-01-30,33.7,87.1
S137,2024-01-31,20.6,91.9
S137,2024-02-01,35.2,50.5
S137,2024-02-02,31.4,55.2
S137,2024-02-03,31.4,0.6
S137,2024-02-04,34.0,1.0
S137,2024-02-05,8.0,31.7
S137,2024-02-06,-5.5,71.0
S137,2024-02-07,34.3,92.3
S137,2024-02-08,27.6,67.7
S137,2024-02-09,32.2,90.7
S137,2024-02-10,32.1,20.3
S137,2024-02-11,14.4,19.3
S137,2024-02-12,31.4,4.1
S137,2024-02-13,-0.5,54.4
S137,2024-02-14,-4.7,12.0
S137,2024-02-15,-4.1,15.1
S137,2024-02-16,30.5,94.7
S137,2024-02-17,6.9,60.5
S137,2024-02-18,13.0,64.9
S137,2024-02-19,11.3,67.6
S137,2024-02-20,6.6,53.3
S137,2024-02-21,8.7,63.4
S137,2024-02-22,2.6,52.3
S137,2024-02-23,4.4,3.7
S137,2024-02-24,0.5,25.3
S137,2024-02-25,-9.9,75.3
S137,2024-02-26,39.9,8.5
S137,2024-02-27,-6.0,33.1
S137,2024-02-28,37.5,94.3
S137,2024-02-29,-6.5,79.9
S137,2024-03-01,6.8,85.0
S137,2024-03-02,-7.6,96.0
S137,2024-03-03,-999,31.1
S137,2024-03-04,29.2,66.2
S137,2024-03-05,4.6,46.6
S137,2024-03-06,-3.6,86.0
S137,2024-03-07,-9.9,2.5
S137,2024-03-08,16.1,97.6
S137,2024-03-09,21.5,94.7
S137,2024-03-10,-1.7,22.5
S137,2024-03-11,22.3,128.0
S137,2024-03-12,21.0,37.6
S137,2024-03-13,-4.9,83.6
S137,2024-03-14,0.8,54.6
S137,2024-03-15,-9.1,66.5
S137,2024-03-16,4.5,24.9
S137,2024-03-17,16.3,99.8
S137,2024-03-18,34.5,85.6
S137,2024-03-19,26.8,36.8
S137,2024-03-20,-999,0.3
S137,2024-03-21,2.6,99.2
S137,2024-03-22,-1.9,91.8
S137,2024-03-23,16.3,100.9
S137,2024-03-24,-5.6,91.8
S137,2024-03-25,-0.6,34.0
S137,2024-03-26,1.0,78.6
S137,2024-03-27,20.7,90.8
S137,2024-03-28,37.5,22.7
S137,2024-03-29,30.1,56.3
S137,2024-03-30,-5.0,77.1
S137,2024-03-31,-999,93.5
S137,2024-04-01,32.3,24.5
S137,2024-04-02,10.6,101.6
S137,2024-04-03,-999,18.9
S137,2024-04-04,16.6,170.3
S137,2024-04-05,12.3,4.0
S137,2024-04-06,18.0,18.1
S137,2024-04-07,-999,11.9
S137,2024-04-08,7.0,161.1
S137,2024-04-09,11.7,67.8
S137,2024-04-10,33.0,4.5
S137,2024-04-11,27.7,90.8
S137,2024-04-12,21.9,38.5
S137,2024-04-13,-999,19.7
S137,2024-04-14,4.4,2.1
S137,2024-04-15,4.0,85.5
S137,2024-04-16,10.8,90.4
S137,2024-04-17,-6.0,90.6
S137,2024-04-18,39.1,77.7
S137,2024-04-19,21.7,5.8
S137,2024-04-20,20.1,89.5
S137,2024-04-21,4.8,16.1
S137,2024-04-22,-7.0,61.7
S137,2024-04-23,27.8,174.0
S137,2024-04-24,6.5,157.5
S137,2024-04-25,20.7,10.3
S137,2024-04-26,4.5,10.5
S137,2024-04-27,22.6,71.5
S137,2024-04-28,-7.9,106.3
S137,2024-04-29,35.1,85.2
S137,2024-04-30,-7.3,72.0
S137,2024-05-01,5.3,67.9
S137,2024-05-02,10.3,49.3
S137,2024-05-03,1.9,162.5
S137,2024-05-04,-1.4,67.1
S137,2024-05-05,30.1,83.8
S137,2024-05-06,24.9,19.2
S137,2024-05-07,-10.0,138.5
S137,2024-05-08,26.4,81.9
S137,2024-05-09,28.8,108.2
S137,2024-05-10,14.1,147.4
S137,2024-05-11,1.8,136.9
S137,2024-05-12,-999,83.1
S137,2024-05-13,3.3,50.8
S137,2024-05-14,10.0,60.8
S137,2024-05-15,12.3,177.7
S137,2024-05-16,18.9,32.7
S137,2024-05-17,5.1,58.9
S137,2024-05-18,14.0,76.8
S137,2024-05-19,36.5,68.3
S137,2024-05-20,20.8,62.4
S137,2024-05-21,24.1,92.7
S137,2024-05-22,35.1,10.2
S137,2024-05-23,24.1,88.4
S137,2024-05-24,12.9,168.4
S137,2024-05-25,-4.6,48.4
S137,2024-05-26,0.4,92.6
S137,2024-05-27,14.6,9.1
S137,2024-05-28,15.3,138.1
S137,2024-05-29,12.3,102.4
S137,2024-05-30,19.3,82.4
S137,2024-05-31,13.5,37.5
S137,2024-06-01,21.5,52.4
S137,2024-06-02,36.3,96.3
S137,2024-06-03,33.9,51.6
S137,2024-06-04,-1.5,65.1
S137,2024-06-05,-999,78.0
S137,2024-06-06,18.1,61.8
S137,2024-06-07,-2.9,12.6
S137,2024-06-08,15.7,11.1
S137,2024-06-09,-0.5,90.1
S137,2024-06-10,-0.8,27.5
S137,2024-06-11,13.8,20.6
S137,2024-06-12,15.2,119.6
S137,2024-06-13,11.5,83.6
S137,2024-06-14,28.4,92.2
S137,2024-06-15,-1.0,36.4
