Station ID,Date,Temperature (C),Precipitation (mm)
S098,2024-01-01,18.1,71.0
S098,2024-01-02,28.2,79.3
S098,2024-01-03,9.8,82.5
S098,2024-01-04,19.1,179.4
S098,2024-01-05,0.0,99.3
S098,2024-01-06,-5.5,32.2
S098,2024-01-07,19.0,47.3
S098,2024-01-08,37.6,11.8
S098,2024-01-09,-9.1,4.0
S098,2024-01-10,25.4,122.1
S098,2024-01-11,19.8,85.4
S098,2024-01-12,23.2,43.9
S098,2024-01-13,-4.0,34.8
S098,2024-01-14,2.1,74.8
S098,2024-01-15,36.3,50.7
S098,2024-01-16,24.5,28.8
S098,2024-01-17,-4.5,61.4
S098,2024-01-18,17.5,17.5
S098,2024-01-19,11.9,92.0
S098,2024-01-20,14.6,20.9
S098,2024-01-21,-999,88.6
S098,2024-01-22,20.8,46.8
S098,2024-01-23,-2.4,78.2
S098,2024-01-24,19.0,60.8
S098,2024-01-25,11.1,88.3
S098,2024-01-26,-1.4,3.0
S098,2024-01-27,17.0,168.6
S098,2024-01-28,33.5,58.1
S098,2024-01-29,15.6,14.3
S098,2024-01-30,1.4,35.1
S098,2024-01-31,12.3,20.9
S098,2024-02-01,15.9,23.1
S098,2024-02-02,37.0,32.3
S098,2024-02-03,16.4,0.7
S098,2024-02-04,34.0,110.4
S098,2024-02-05,6.9,105.0
S098,2024-02-06,28.0,156.6
S098,2024-02-07,31.4,34.8
S098,2024-02-08,14.4,178.3
S098,2024-02-09,-1.4,15.6
S098,2024-02-10,-0.3,45.2
S098,2024-02-11,36.7,49.7
S098,2024-02-12,3.0,126.3
S098,2024-02-13,-8.8,99.4
S098,2024-02-14,2.9,13.5
S098,2024-02-15,28.8,60.7
S098,2024-02-16,4.2,91.8
S098,2024-02-17,-3.5,85.3
S098,2024-02-18,3.7,90.3
S098,2024-02-19,39.8,65.3
S098,2024-02-20,-7.4,4.4
S098,2024-02-21,10.8,39.7
S098,2024-02-22,9.1,50.0
S098,2024-02-23,20.1,48.6
S098,2024-02-24,-7.2,42.8
S098,2024-02-25,20.0,41.2
S098,2024-02-26,19.1,42.1
S098,2024-02-27,-0.9,66.4
S098,2024-02-28,30.6,23.8
S098,2024-02-29,22.0,28.9
S098,2024-03-01,-999,72.8
S098,2024-03-02,39.5,45.9
S098,2024-03-03,3.4,46.2
S098,2024-03-04,29.5,91.8
S098,2024-03-05,-1.9,9.3
S098,2024-03-06,1.6,132.5
S098,2024-03-07,38.8,30.8
S098,2024-03-08,-999,169.3
S098,2024-03-09,-0.5,53.5
S098,2024-03-10,9.1,69.4
S098,2024-03-11,-3.2,37.7
S098,2024-03-12,28.2,85.4
S098,2024-03-13,17.8,64.8
S098,2024-03-14,-999,44.2
S098,2024-03-15,34.2,58.8
S098,2024-03-16,30.7,57.5
S098,2024-03-17,12.5,88.8
S098,2024-03-18,32.0,101.9
