Station ID,Date,Temperature (C),Precipitation (mm)
S118,2024-01-01,13.1,23.2
S118,2024-01-02,-999,17.9
S118,2024-01-03,-1.9,27.1
S118,2024-01-04,23.8,14.0
S118,2024-01-05,9.5,50.6
S118,2024-01-06,19.6,8.0
S118,2024-01-07,-3.4,129.9
S118,2024-01-08,-0.6,101.3
S118,2024-01-09,24.0,19.2
S118,2024-01-10,15.2,8.8
S118,2024-01-11,35.2,13.8
S118,2024-01-12,7.7,41.9
S118,2024-01-13,32.2,47.2
S118,2024-01-14,12.6,19.0
S118,2024-01-15,24.7,52.2
S118,2024-01-16,4.8,36.4
S118,2024-01-17,-2.6,57.6
S118,2024-01-18,5.2,35.1
S118,2024-01-19,-2.2,105.8
S118,2024-01-20,-2.6,82.7
S118,2024-01-21,-1.4,131.2
S118,2024-01-22,-9.5,90.2
S118,2024-01-23,28.8,17.0
S118,2024-01-24,-6.5,8.9
S118,2024-01-25,39.3,68.1
S118,2024-01-26,26.2,40.2
S118,2024-01-27,30.8,72.5
S118,2024-01-28,13.5,62.9
S118,2024-01-29,23.9,88.9
S118,2024-01-30,19.1,94.8
S118,2024-01-31,13.2,8.7
S118,2024-02-01,11.1,66.2
S118,2024-02-02,-999,95.2
S118,2024-02-03,21.2,31.0
S118,2024-02-04,8.2,72.4
S118,2024-02-05,7.7,95.4
S118,2024-02-06,-9.5,53.3
S118,2024-02-07,-7.8,76.6
S118,2024-02-08,14.3,114.3
S118,2024-02-09,35.7,13.1
S118,2024-02-10,34.9,6.5
S118,2024-02-11,9.8,95.0
S118,2024-02-12,10.7,37.3
S118,2024-02-13,9.3,39.6
S118,2024-02-14,31.8,90.1
S118,2024-02-15,5.2,120.2
S118,2024-02-16,9.8,89.9
S118,2024-02-17,2.4,20.1
S118,2024-02-18,-999,15.4
S118,2024-02-19,15.1,37.0
S118,2024-02-20,4.1,22.0
S118,2024-02-21,-6.8,16.9
S118,2024-02-22,-5.2,3.8
S118,2024-02-23,11.4,110.9
S118,2024-02-24,2.0,18.8
S118,2024-02-25,9.6,31.0
S118,2024-02-26,-0.7,77.5
S118,2024-02-27,-6.8,88.3
S118,2024-02-28,-7.4,99.0
S118,2024-02-29,0.5,47.5
S118,2024-03-01,-3.0,54.4
S118,2024-03-02,30.3,27.5
S118,2024-03-03,12.1,54.6
S118,2024-03-04,16.1,34.3
S118,2024-03-05,4.5,97.8
S118,2024-03-06,36.7,81.1
S118,2024-03-07,7.8,30.1
S118,2024-03-08,21.1,53.2
S118,2024-03-09,22.0,92.7
S118,2024-03-10,23.7,73.5
S118,2024-03-11,-5.9,32.8
S118,2024-03-12,13.3,30.5
S118,2024-03-13,9.1,4.6
S118,2024-03-14,34.3,160.6
S118,2024-03-15,-9.3,6.5
S118,2024-03-16,11.8,10.2
S118,2024-03-17,32.6,197.1
S118,2024-03-18,5.4,41.8
S118,2024-03-19,1.9,45.8
S118,2024-03-20,31.8,48.2
S118,2024-03-21,6.5,10.2
S118,2024-03-22,19.3,27.6
S118,2024-03-23,13.2,108.4
S118,2024-03-24,7.9,90.3
S118,2024-03-25,32.6,60.7
S118,2024-03-26,25.6,33.1
S118,2024-03-27,1.2,182.4
S118,2024-03-28,-0.6,6.3
S118,2024-03-29,37.4,11.4
S118,2024-03-30,8.0,82.3
S118,2024-03-31,27.7,34.9
S118,2024-04-01,35.4,12.4
S118,2024-04-02,-5.4,66.0
S118,2024-04-03,14.0,52.7
S118,2024-04-04,34.2,86.5
S118,2024-04-05,14.6,106.1
S118,2024-04-06,3.7,69.5
S118,2024-04-07,27.8,47.3
S118,2024-04-08,3.6,95.5
S118,2024-04-09,-2.3,174.3
S118,2024-04-10,-4.9,54.8
S118,2024-04-11,22.6,62.3
S118,2024-04-12,33.8,31.4
S118,2024-04-13,19.8,81.6
S118,2024-04-14,6.3,22.3
S118,2024-04-15,2.1,72.1
S118,2024-04-16,7.6,26.8
S118,2024-04-17,-7.0,168.5
S118,2024-04-18,7.9,3.2
S118,2024-04-19,21.8,59.8
S118,2024-04-20,-999,44.5
S118,2024-04-21,35.5,74.7
S118,2024-04-22,28.3,71.7
S118,2024-04-23,5.4,24.5
S118,2024-04-24,31.3,193.9
S118,2024-04-25,2.8,44.4
S118,2024-04-26,20.3,59.0
S118,2024-04-27,5.5,22.7
S118,2024-04-28,36.3,95.5
S118,2024-04-29,39.4,30.2
S118,2024-04-30,-2.1,3.3
S118,2024-05-01,16.3,188.9
S118,2024-05-02,14.8,11.6
S118,2024-05-03,4.5,14.7
S118,2024-05-04,-7.0,72.8
S118,2024-05-05,30.5,95.0
S118,2024-05-06,-999,84.2
S118,2024-05-07,20.0,0.7
S118,2024-05-08,18.7,58.8
S118,2024-05-09,-5.6,151.7
S118,2024-05-10,29.3,77.7
S118,2024-05-11,1.1,27.1
S118,2024-05-12,18.9,66.4
S118,2024-05-13,-3.5,64.3
S118,2024-05-14,9.3,1.4
S118,2024-05-15,14.1,77.8
S118,2024-05-16,7.1,78.7
S118,2024-05-17,26.6,91.8
S118,2024-05-18,28.4,64.6
S118,2024-05-19,-6.1,44.2
S118,2024-05-20,-999,23.4
S118,2024-05-21,-999,197.0
S118,2024-05-22,32.9,94.3
S118,2024-05-23,9.3,98.4
S118,2024-05-24,19.5,97.9
S118,2024-05-25,9.2,93.6
S118,2024-05-26,-999,60.3
S118,2024-05-27,13.5,14.4
S118,2024-05-28,19.9,43.1
S118,2024-05-29,10.8,52.7
S118,2024-05-30,3.8,54.2
S118,2024-05-31,-5.6,45.3
S118,2024-06-01,34.2,4.7
S118,2024-06-02,12.6,164.8
S118,2024-06-03,37.9,127.9
S118,2024-06-04,21.0,99.8
S118,2024-06-05,-7.8,120.2
S118,2024-06-06,4.6,99.1
S118,2024-06-07,8.9,5.1
S118,2024-06-08,0.2,144.4
S118,2024-06-09,17.8,76.7
S118,2024-06-10,-7.5,78.6
S118,2024-06-11,2.6,54.4
S118,2024-06-12,33.8,44.2
S118,2024-06-13,38.3,41.2
S118,2024-06-14,19.8,2.4
S118,2024-06-15,26.6,84.6
S118,2024-06-16,32.7,101.9
S118,2024-06-17,0.3,192.1
S118,2024-06-18,-0.9,33.0
S118,2024-06-19,27.4,81.4
S118,2024-06-20,31.9,48.8
S118,2024-06-21,34.3,89.2
S118,2024-06-22,10.3,35.6
S118,2024-06-23,-6.3,48.5
S118,2024-06-24,5.0,77.1
