Station ID,Date,Temperature (C),Precipitation (mm)
S308,2024-01-01,26.2,12.8
S308,2024-01-02,27.0,42.1
S308,2024-01-03,29.7,185.3
S308,2024-01-04,-0.5,74.8
S308,2024-01-05,9.4,9.2
S308,2024-01-06,-3.3,10.2
S308,2024-01-07,39.4,54.8
S308,2024-01-08,36.7,72.9
S308,2024-01-09,25.6,3.4
S308,2024-01-10,34.2,60.0
S308,2024-01-11,25.1,84.0
S308,2024-01-12,-9.4,75.5
S308,2024-01-13,27.9,14.7
S308,2024-01-14,2.9,1.3
S308,2024-01-15,-1.9,49.4
S308,2024-01-16,8.8,47.6
S308,2024-01-17,12.0,77.5
S308,2024-01-18,29.3,68.2
S308,2024-01-19,-2.8,44.7
S308,2024-01-20,-1.7,24.1
S308,2024-01-21,-0.9,170.1
S308,2024-01-22,7.5,52.0
S308,2024-01-23,32.4,129.1
S308,2024-01-24,-0.7,99.7
S308,2024-01-25,8.3,23.4
S308,2024-01-26,29.7,10.1
S308,2024-01-27,37.3,15.1
S308,2024-01-28,11.8,99.3
S308,2024-01-29,31.1,61.3
S308,2024-01-30,10.2,59.6
S308,2024-01-31,5.8,44.3
S308,2024-02-01,22.8,73.1
S308,2024-02-02,-1.6,89.7
S308,2024-02-03,13.0,37.1
S308,2024-02-04,29.7,62.1
S308,2024-02-05,16.4,23.6
S308,2024-02-06,15.9,36.2
S308,2024-02-07,-3.3,16.7
S308,2024-02-08,-5.0,87.2
S308,2024-02-09,-0.2,69.8
S308,2024-02-10,-0.9,56.4
S308,2024-02-11,-6.3,2.0
S308,2024-02-12,-999,88.8
S308,2024-02-13,13.8,48.7
S308,2024-02-14,-999,77.8
S308,2024-02-15,15.4,7.8
S308,2024-02-16,-1.0,71.1
S308,2024-02-17,14.8,29.4
S308,2024-02-18,13.6,59.4
S308,2024-02-19,6.1,80.9
S308,2024-02-20,-10.0,11.9
S308,2024-02-21,32.2,52.1
S308,2024-02-22,33.7,69.4
S308,2024-02-23,-3.3,69.7
S308,2024-02-24,21.3,46.4
S308,2024-02-25,-6.4,77.0
S308,2024-02-26,-999,54.1
S308,2024-02-27,8.1,65.2
S308,2024-02-28,25.9,84.6
S308,2024-02-29,16.3,188.9
S308,2024-03-01,28.4,22.9
S308,2024-03-02,1.9,122.9
S308,2024-03-03,35.5,36.1
S308,2024-03-04,-5.7,2.7
S308,2024-03-05,29.1,12.1
S308,2024-03-06,34.1,88.5
S308,2024-03-07,33.0,56.9
S308,2024-03-08,3.3,15.5
S308,2024-03-09,15.4,28.6
S308,2024-03-10,35.4,36.0
S308,2024-03-11,15.8,6.6
S308,2024-03-12,35.2,16.4
S308,2024-03-13,9.6,32.1
S308,2024-03-14,29.7,79.4
S308,2024-03-15,9.0,52.4
S308,2024-03-16,33.6,58.1
S308,2024-03-17,1.1,46.7
S308,2024-03-18,5.6,79.1
S308,2024-03-19,-3.5,96.8
S308,2024-03-20,-0.3,43.0
S308,2024-03-21,16.3,70.7
S308,2024-03-22,14.4,22.0
S308,2024-03-23,4.6,83.4
S308,2024-03-24,36.8,93.2
S308,2024-03-25,27.8,89.4
S308,2024-03-26,34.2,60.5
S308,2024-03-27,39.6,27.3
S308,2024-03-28,24.9,82.2
S308,2024-03-29,30.5,0.9
S308,2024-03-30,19.6,25.6
S308,2024-03-31,2.5,25.5
S308,2024-04-01,37.4,112.9
S308,2024-04-02,-7.6,113.5
S308,2024-04-03,1.6,68.9
S308,2024-04-04,-8.2,77.7
S308,2024-04-05,5.9,79.0
S308,2024-04-06,-8.3,46.8
S308,2024-04-07,18.3,57.9
S308,2024-04-08,23.6,70.6
S308,2024-04-09,11.0,39.4
S308,2024-04-10,3.7,28.9
S308,2024-04-11,21.2,41.5
S308,2024-04-12,10.1,54.7
S308,2024-04-13,-3.6,13.5
S308,2024-04-14,-8.9,67.0
S308,2024-04-15,-5.0,21.6
S308,2024-04-16,30.6,27.0
S308,2024-04-17,-4.1,30.7
S308,2024-04-18,6.1,79.7
S308,2024-04-19,16.7,26.4
S308,2024-04-20,25.4,0.3
S308,2024-04-21,8.8,129.6
S308,2024-04-22,4.0,82.4
S308,2024-04-23,28.3,63.8
S308,2024-04-24,39.0,16.3
S308,2024-04-25,4.0,37.8
S308,2024-04-26,30.1,79.7
S308,2024-04-27,39.9,56.8
S308,2024-04-28,-5.7,71.7
S308,2024-04-29,9.8,84.9
S308,2024-04-30,20.0,16.2
S308,2024-05-01,6.9,27.8
S308,2024-05-02,-2.8,94.9
S308,2024-05-03,-999,54.9
S308,2024-05-04,33.5,80.7
S308,2024-05-05,20.4,39.5
S308,2024-05-06,32.1,179.3
S308,2024-05-07,-8.1,41.5
S308,2024-05-08,6.6,89.9
S308,2024-05-09,-4.0,29.7
S308,2024-05-10,27.4,11.0
S308,2024-05-11,25.0,22.4
S308,2024-05-12,6.0,6.7
S308,2024-05-13,15.8,70.4
S308,2024-05-14,14.8,11.8
S308,2024-05-15,36.6,71.1
S308,2024-05-16,4.8,94.2
S308,2024-05-17,31.2,35.7
S308,2024-05-18,5.2,66.4
S308,2024-05-19,34.4,14.9
S308,2024-05-20,16.4,20.8
S308,2024-05-21,21.4,22.8
S308,2024-05-22,28.6,35.1
S308,2024-05-23,-7.6,96.7
S308,2024-05-24,3.9,72.3
S308,2024-05-25,19.4,61.2
S308,2024-05-26,-999,21.3
S308,2024-05-27,-5.8,91.2
S308,2024-05-28,9.9,23.7
S308,2024-05-29,23.2,70.3
S308,2024-05-30,0.2,84.8
S308,2024-05-31,0.1,82.8
S308,2024-06-01,5.3,49.1
S308,2024-06-02,11.9,12.9
S308,2024-06-03,19.0,46.0
S308,2024-06-04,28.6,20.6
S308,2024-06-05,37.6,9.1
S308,2024-06-06,21.6,96.7
S308,2024-06-07,8.8,78.4
S308,2024-06-08,-7.5,27.1
S308,2024-06-09,29.7,43.0
S308,2024-06-10,-8.6,115.4
S308,2024-06-11,7.2,21.2
S308,2024-06-12,35.4,59.6
S308,2024-06-13,25.0,94.0
S308,2024-06-14,16.3,50.8
S308,2024-06-15,14.9,185.9
S308,2024-06-16,16.9,49.2
S308,2024-06-17,12.3,146.8
S308,2024-06-18,22.9,41.6
S308,2024-06-19,34.2,15.9
S308,2024-06-20,15.3,8.9
S308,2024-06-21,34.2,148.7
S308,2024-06-22,-4.0,76.7
S308,2024-06-23,22.9,69.6
S308,2024-06-24,9.6,52.1
S308,2024-06-25,1.1,193.0
S308,2024-06-26,-3.7,41.7
S308,2024-06-27,-2.8,62.2
S308,2024-06-28,-2.8,95.1
S308,2024-06-29,12.3,108.2
S308,2024-06-30,30.6,94.1
S308,2024-07-01,16.2,30.3
S308,2024-07-02,26.1,90.0
S308,2024-07-03,26.3,20.0
S308,2024-07-04,26.0,0.5
S308,2024-07-05,35.9,20.3
S308,2024-07-06,16.0,24.9
S308,2024-07-07,13.4,68.7
S308,2024-07-08,12.5,7.8
S308,2024-07-09,21.4,5.8
S308,2024-07-10,11.3,80.0
S308,2024-07-11,39.2,23.6
S308,2024-07-12,5.3,51.7
S308,2024-07-13,39.3,2.4
S308,2024-07-14,17.3,17.4
S308,2024-07-15,3.1,96.7
S308,2024-07-16,-1.6,11.5
S308,2024-07-17,37.4,35.9
S308,2024-07-18,15.3,99.2
S308,2024-07-19,21.3,198.9
S308,2024-07-20,-6.6,41.9
S308,2024-07-21,7.2,117.4
S308,2024-07-22,16.5,23.1
S308,2024-07-23,12.1,59.8
S308,2024-07-24,-2.1,43.6
