Station ID,Date,Temperature (C),Precipitation (mm)
S313,2024-01-01,33.5,8.2
S313,2024-01-02,9.6,78.7
S313,2024-01-03,2.8,18.2
S313,2024-01-04,12.4,108.6
S313,2024-01-05,3.4,17.9
S313,2024-01-06,28.7,32.2
S313,2024-01-07,14.0,40.6
S313,2024-01-08,-9.2,47.5
S313,2024-01-09,2.1,92.4
S313,2024-01-10,-999,31.3
S313,2024-01-11,-3.8,89.1
S313,2024-01-12,7.7,90.7
S313,2024-01-13,34.6,16.5
S313,2024-01-14,28.2,42.6
S313,2024-01-15,10.3,38.7
S313,2024-01-16,13.7,52.6
S313,2024-01-17,7.8,75.9
S313,2024-01-18,34.4,6.2
S313,2024-01-19,6.3,21.0
S313,2024-01-20,-999,9.5
S313,2024-01-21,24.4,70.9
S313,2024-01-22,-999,54.9
S313,2024-01-23,17.5,51.1
S313,2024-01-24,0.1,52.1
S313,2024-01-25,20.5,103.2
S313,2024-01-26,27.8,73.6
S313,2024-01-27,6.8,3.1
S313,2024-01-28,39.9,32.4
S313,2024-01-29,11.9,11.9
S313,2024-01-30,37.4,29.0
S313,2024-01-31,13.1,59.0
S313,2024-02-01,7.6,88.6
S313,2024-02-02,33.4,77.8
S313,2024-02-03,33.1,78.8
S313,2024-02-04,34.6,67.6
S313,2024-02-05,21.6,31.2
S313,2024-02-06,38.1,57.3
S313,2024-02-07,19.3,41.3
S313,2024-02-08,31.6,26.4
S313,2024-02-09,2.0,58.2
S313,2024-02-10,-3.8,94.8
S313,2024-02-11,-1.1,10.2
S313,2024-02-12,6.2,28.0
S313,2024-02-13,5.9,131.9
S313,2024-02-14,-4.0,28.2
S313,2024-02-15,27.4,39.9
S313,2024-02-16,19.4,80.8
S313,2024-02-17,7.9,168.6
S313,2024-02-18,8.9,4.6
S313,2024-02-19,35.6,1.4
S313,2024-02-20,16.4,47.4
S313,2024-02-21,16.2,18.1
S313,2024-02-22,19.6,24.1
S313,2024-02-23,0.9,11.7
S313,2024-02-24,36.8,13.8
S313,2024-02-25,-6.8,122.3
S313,2024-02-26,12.0,26.7
S313,2024-02-27,-5.9,48.0
S313,2024-02-28,-0.3,2.3
S313,2024-02-29,-6.2,75.0
S313,2024-03-01,31.0,32.1
S313,2024-03-02,27.4,77.5
S313,2024-03-03,8.9,152.7
S313,2024-03-04,17.3,55.4
S313,2024-03-05,14.5,46.5
S313,2024-03-06,18.5,10.2
S313,2024-03-07,34.5,19.8
S313,2024-03-08,28.5,80.7
S313,2024-03-09,37.5,87.6
S313,2024-03-10,37.1,92.9
S313,2024-03-11,33.8,75.7
S313,2024-03-12,33.5,53.8
S313,2024-03-13,37.2,138.3
S313,2024-03-14,2.7,30.0
S313,2024-03-15,-999,34.4
S313,2024-03-16,5.6,47.4
S313,2024-03-17,-5.5,54.6
S313,2024-03-18,-2.4,178.2
S313,2024-03-19,27.1,81.0
S313,2024-03-20,1.0,18.6
S313,2024-03-21,5.7,77.1
S313,2024-03-22,22.0,36.2
S313,2024-03-23,-2.6,71.9
S313,2024-03-24,6.8,134.3
S313,2024-03-25,-999,81.1
S313,2024-03-26,10.1,32.1
S313,2024-03-27,3.7,92.7
S313,2024-03-28,36.8,70.5
S313,2024-03-29,-7.8,5.1
S313,2024-03-30,31.0,25.4
S313,2024-03-31,24.6,71.7
S313,2024-04-01,25.4,39.8
S313,2024-04-02,37.7,20.0
S313,2024-04-03,38.9,25.5
S313,2024-04-04,6.4,56.1
S313,2024-04-05,16.1,16.6
S313,2024-04-06,31.5,90.4
S313,2024-04-07,11.9,13.0
S313,2024-04-08,6.4,94.6
S313,2024-04-09,6.5,15.4
S313,2024-04-10,31.8,49.1
S313,2024-04-11,24.2,54.2
S313,2024-04-12,35.7,107.2
S313,2024-04-13,35.1,32.7
S313,2024-04-14,12.9,94.4
S313,2024-04-15,22.8,4.3
S313,2024-04-16,11.7,59.3
S313,2024-04-17,5.8,3.0
S313,2024-04-18,4.2,76.0
S313,2024-04-19,4.2,68.2
S313,2024-04-20,-6.3,56.1
S313,2024-04-21,29.9,74.9
S313,2024-04-22,26.7,88.1
S313,2024-04-23,-0.3,27.6
S313,2024-04-24,19.3,90.9
S313,2024-04-25,12.3,22.1
S313,2024-04-26,7.7,87.8
S313,2024-04-27,22.5,66.1
S313,2024-04-28,18.2,95.8
S313,2024-04-29,14.1,56.3
S313,2024-04-30,33.8,75.0
S313,2024-05-01,-9.8,18.5
S313,2024-05-02,12.5,34.3
S313,2024-05-03,0.9,46.6
S313,2024-05-04,10.5,22.4
S313,2024-05-05,15.8,80.0
S313,2024-05-06,30.2,19.1
S313,2024-05-07,10.3,1.4
S313,2024-05-08,37.9,74.2
S313,2024-05-09,16.3,76.2
S313,2024-05-10,32.3,11.7
S313,2024-05-11,4.9,11.7
S313,2024-05-12,16.6,16.9
S313,2024-05-13,36.4,32.5
S313,2024-05-14,34.2,83.0
S313,2024-05-15,38.0,70.7
S313,2024-05-16,16.8,44.5
S313,2024-05-17,-5.4,97.0
S313,2024-05-18,-999,68.7
S313,2024-05-19,0.6,15.1
S313,2024-05-20,18.6,98.7
S313,2024-05-21,-9.3,20.6
S313,2024-05-22,-9.6,40.7
S313,2024-05-23,1.9,19.2
S313,2024-05-24,-0.7,26.6
S313,2024-05-25,1.8,162.7
S313,2024-05-26,-6.4,76.6
S313,2024-05-27,37.8,91.7
S313,2024-05-28,1.2,178.5
S313,2024-05-29,9.8,56.5
S313,2024-05-30,14.6,56.9
S313,2024-05-31,25.4,15.2
S313,2024-06-01,1.8,196.0
S313,2024-06-02,2.9,32.0
S313,2024-06-03,-0.6,80.9
S313,2024-06-04,28.0,84.5
S313,2024-06-05,37.0,171.8
S313,2024-06-06,27.9,6.9
S313,2024-06-07,-3.8,81.9
S313,2024-06-08,21.0,86.1
S313,2024-06-09,31.7,59.9
S313,2024-06-10,-7.8,98.4
S313,2024-06-11,25.1,40.5
S313,2024-06-12,1.3,77.7
S313,2024-06-13,-8.0,12.2
S313,2024-06-14,14.6,37.0
S313,2024-06-15,34.0,34.2
S313,2024-06-16,39.9,163.8
S313,2024-06-17,-5.7,95.9
S313,2024-06-18,-6.4,83.0
S313,2024-06-19,12.0,72.8
S313,2024-06-20,7.6,95.1
S313,2024-06-21,-999,82.7
S313,2024-06-22,2.7,93.5
S313,2024-06-23,7.1,35.7
S313,2024-06-24,-7.3,23.5
S313,2024-06-25,-4.9,10.4
S313,2024-06-26,20.4,37.8
S313,2024-06-27,15.9,71.7
S313,2024-06-28,36.9,175.5
S313,2024-06-29,25.6,85.1
S313,2024-06-30,4.3,44.8
S313,2024-07-01,4.7,32.5
S313,2024-07-02,24.6,175.7
S313,2024-07-03,-999,29.3
S313,2024-07-04,4.7,61.0
S313,2024-07-05,38.8,179.5
S313,2024-07-06,19.5,56.5
S313,2024-07-07,21.6,47.9
S313,2024-07-08,25.4,151.0
S313,2024-07-09,22.8,81.2
S313,2024-07-10,11.7,39.0
S313,2024-07-11,21.6,74.6
S313,2024-07-12,1.6,13.5
S313,2024-07-13,17.2,42.8
S313,2024-07-14,-2.3,63.5
S313,2024-07-15,30.2,88.1
S313,2024-07-16,4.1,147.2
S313,2024-07-17,-2.9,96.1
S313,2024-07-18,-4.0,8.1
S313,2024-07-19,-3.3,81.8
S313,2024-07-20,22.1,52.5
S313,2024-07-21,-6.1,55.3
S313,2024-07-22,18.4,80.4
S313,2024-07-23,29.5,138.5
S313,2024-07-24,19.2,34.7
S313,2024-07-25,19.6,93.2
S313,2024-07-26,-7.1,90.9
S313,2024-07-27,29.9,12.3
S313,2024-07-28,35.6,67.2
S313,2024-07-29,18.2,68.7
S313,2024-07-30,-1.0,72.0
S313,2024-07-31,22.7,132.1
S313,2024-08-01,14.3,73.2
S313,2024-08-02,11.6,106.6
S313,2024-08-03,14.8,24.4
S313,2024-08-04,9.4,92.2
S313,2024-08-05,-9.2,99.2
S313,2024-08-06,-4.5,22.8
S313,2024-08-07,8.8,54.5
S313,2024-08-08,-2.1,11.6
S313,2024-08-09,10.8,47.1
S313,2024-08-10,11.9,94.5
S313,2024-08-11,-999,177.9
S313,2024-08-12,36.3,10.8
S313,2024-08-13,24.0,0.8
S313,2024-08-14,27.8,35.9
S313,2024-08-15,12.4,97.3
S313,2024-08-16,-1.8,153.6
S313,2024-08-17,15.4,9.9
S313,2024-08-18,31.4,95.1
S313,2024-08-19,14.6,77.0
S313,2024-08-20,3.3,29.6
S313,2024-08-21,18.9,51.8
S313,2024-08-22,-0.3,27.1
S313,2024-08-23,29.5,89.3
S313,2024-08-24,34.4,192.5
S313,2024-08-25,19.7,185.6
S313,2024-08-26,21.3,56.9
S313,2024-08-27,4.7,25.1
S313,2024-08-28,35.6,68.3
S313,2024-08-29,8.9,98.0
S313,2024-08-30,26.4,57.7
S313,2024-08-31,35.2,36.8
S313,2024-09-01,10.1,82.5
S313,2024-09-02,39.3,55.3
S313,2024-09-03,4.2,36.8
S313,2024-09-04,22.5,166.0
S313,2024-09-05,2.9,84.5
S313,2024-09-06,-2.8,3.0
S313,2024-09-07,-8.2,181.7
S313,2024-09-08,-999,64.8
