Station ID,Date,Temperature (C),Precipitation (mm)
S324,2024-01-01,32.7,90.5
S324,2024-01-02,19.0,24.3
S324,2024-01-03,32.4,59.5
S324,2024-01-04,39.1,66.0
S324,2024-01-05,10.6,87.8
S324,2024-01-06,22.0,76.9
S324,2024-01-07,-6.7,55.4
S324,2024-01-08,33.8,144.1
S324,2024-01-09,37.6,46.0
S324,2024-01-10,38.8,20.6
S324,2024-01-11,33.3,6.6
S324,2024-01-12,33.9,45.8
S324,2024-01-13,20.8,78.4
S324,2024-01-14,13.0,38.0
S324,2024-01-15,30.3,51.8
S324,2024-01-16,31.0,29.2
S324,2024-01-17,36.9,88.3
S324,2024-01-18,16.5,10.0
S324,2024-01-19,6.4,22.4
S324,2024-01-20,9.4,49.5
S324,2024-01-21,1.6,0.3
S324,2024-01-22,38.5,43.1
S324,2024-01-23,4.8,64.2
S324,2024-01-24,5.6,19.0
S324,2024-01-25,8.1,36.3
S324,2024-01-26,6.5,54.2
S324,2024-01-27,25.0,3.4
S324,2024-01-28,10.2,58.9
S324,2024-01-29,-4.0,57.3
S324,2024-01-30,11.7,65.4
S324,2024-01-31,24.0,14.5
S324,2024-02-01,28.0,23.4
S324,2024-02-02,22.6,5.1
S324,2024-02-03,22.8,132.9
S324,2024-02-04,24.3,32.2
S324,2024-02-05,-999,10.2
S324,2024-02-06,1.6,105.4
S324,2024-02-07,-5.4,86.6
S324,2024-02-08,10.5,24.6
S324,2024-02-09,2.0,16.4
S324,2024-02-10,32.7,32.5
S324,2024-02-11,37.8,143.3
S324,2024-02-12,-2.4,62.6
S324,2024-02-13,35.7,29.5
S324,2024-02-14,7.7,4.6
S324,2024-02-15,37.4,22.2
S324,2024-02-16,-4.8,14.3
S324,2024-02-17,9.2,96.3
S324,2024-02-18,7.8,41.0
S324,2024-02-19,23.7,51.1
S324,2024-02-20,39.3,88.4
S324,2024-02-21,1.9,21.3
S324,2024-02-22,23.5,51.9
S324,2024-02-23,21.7,64.2
S324,2024-02-24,29.2,86.0
S324,2024-02-25,32.4,6.4
S324,2024-02-26,6.8,7.1
S324,2024-02-27,-4.7,89.8
S324,2024-02-28,-999,97.1
S324,2024-02-29,38.4,45.6
S324,2024-03-01,-9.8,93.0
S324,2024-03-02,5.2,2.4
S324,2024-03-03,1.8,68.7
S324,2024-03-04,36.4,24.2
S324,2024-03-05,20.6,95.9
S324,2024-03-06,36.6,12.7
S324,2024-03-07,1.2,6.6
S324,2024-03-08,-5.6,60.3
S324,2024-03-09,35.9,199.9
S324,2024-03-10,-1.3,6.2
S324,2024-03-11,-999,35.1
S324,2024-03-12,13.7,70.7
S324,2024-03-13,36.2,25.7
S324,2024-03-14,-0.2,80.3
S324,2024-03-15,25.9,96.8
S324,2024-03-16,15.8,88.8
S324,2024-03-17,-5.1,22.0
S324,2024-03-18,-5.9,87.2
S324,2024-03-19,34.7,59.8
S324,2024-03-20,30.5,34.8
S324,2024-03-21,20.4,62.3
S324,2024-03-22,38.6,45.7
S324,2024-03-23,30.4,55.2
S324,2024-03-24,15.7,9.0
S324,2024-03-25,18.5,77.6
S324,2024-03-26,12.3,14.2
S324,2024-03-27,-2.4,62.2
S324,2024-03-28,36.2,13.1
S324,2024-03-29,3.5,193.2
S324,2024-03-30,-9.8,82.4
S324,2024-03-31,23.5,19.1
S324,2024-04-01,32.7,14.7
S324,2024-04-02,17.8,13.5
S324,2024-04-03,19.5,29.2
S324,2024-04-04,-999,18.2
S324,2024-04-05,22.1,58.9
S324,2024-04-06,2.2,14.1
S324,2024-04-07,-2.7,93.1
S324,2024-04-08,12.3,193.9
S324,2024-04-09,-5.3,22.0
S324,2024-04-10,36.1,66.2
S324,2024-04-11,7.3,15.0
S324,2024-04-12,18.9,69.4
S324,2024-04-13,-999,3.5
S324,2024-04-14,-4.9,39.5
S324,2024-04-15,23.1,0.2
S324,2024-04-16,0.5,58.0
S324,2024-04-17,15.2,4.3
S324,2024-04-18,7.5,74.8
S324,2024-04-19,-8.5,61.5
S324,2024-04-20,2.4,47.3
S324,2024-04-21,-999,78.6
S324,2024-04-22,19.6,81.5
S324,2024-04-23,0.2,180.9
S324,2024-04-24,32.0,89.8
S324,2024-04-25,15.2,90.9
S324,2024-04-26,26.4,130.2
S324,2024-04-27,-7.6,28.5
S324,2024-04-28,-999,82.6
S324,2024-04-29,34.2,99.7
S324,2024-04-30,16.3,51.6
S324,2024-05-01,33.9,84.6
S324,2024-05-02,36.4,47.8
S324,2024-05-03,-999,70.0
S324,2024-05-04,13.3,147.3
S324,2024-05-05,9.7,34.9
S324,2024-05-06,25.0,43.1
S324,2024-05-07,13.8,86.8
S324,2024-05-08,38.0,1.6
S324,2024-05-09,39.9,48.1
S324,2024-05-10,-4.6,141.7
S324,2024-05-11,24.3,81.1
S324,2024-05-12,32.9,12.6
S324,2024-05-13,-8.4,11.0
S324,2024-05-14,30.2,12.8
S324,2024-05-15,6.5,46.2
S324,2024-05-16,36.2,156.4
S324,2024-05-17,-8.7,3.7
S324,2024-05-18,2.9,16.6
S324,2024-05-19,20.2,73.4
S324,2024-05-20,-4.5,66.9
S324,2024-05-21,39.6,10.4
S324,2024-05-22,26.3,23.2
S324,2024-05-23,0.8,47.0
S324,2024-05-24,16.4,22.3
S324,2024-05-25,19.9,41.0
S324,2024-05-26,31.8,19.7
S324,2024-05-27,4.7,61.3
S324,2024-05-28,23.7,54.9
S324,2024-05-29,32.7,32.2
S324,2024-05-30,26.2,56.0
S324,2024-05-31,22.8,47.4
S324,2024-06-01,33.3,5.7
S324,2024-06-02,23.7,81.2
S324,2024-06-03,28.8,39.2
S324,2024-06-04,4.5,55.2
S324,2024-06-05,38.3,80.6
S324,2024-06-06,34.3,18.6
S324,2024-06-07,-0.6,77.1
S324,2024-06-08,20.8,59.5
S324,2024-06-09,35.7,71.3
S324,2024-06-10,18.5,76.5
S324,2024-06-11,16.7,123.3
S324,2024-06-12,-9.5,26.1
S324,2024-06-13,5.7,82.5
S324,2024-06-14,-999,80.8
S324,2024-06-15,-8.5,16.3
S324,2024-06-16,34.7,1.6
S324,2024-06-17,10.5,140.1
S324,2024-06-18,22.7,10.3
S324,2024-06-19,21.1,6.1
S324,2024-06-20,16.0,143.9
S324,2024-06-21,22.9,46.6
S324,2024-06-22,32.1,18.3
S324,2024-06-23,5.3,58.2
S324,2024-06-24,32.2,62.0
S324,2024-06-25,26.3,93.2
S324,2024-06-26,-7.5,43.9
S324,2024-06-27,8.2,22.8
S324,2024-06-28,9.3,193.8
S324,2024-06-29,26.2,4.8
S324,2024-06-30,28.2,45.4
S324,2024-07-01,15.2,74.7
S324,2024-07-02,25.2,8.5
S324,2024-07-03,1.9,97.2
S324,2024-07-04,-1.9,76.0
S324,2024-07-05,29.0,2.0
S324,2024-07-06,2.2,78.5
S324,2024-07-07,12.3,60.2
S324,2024-07-08,-999,46.5
S324,2024-07-09,9.9,0.7
S324,2024-07-10,-5.2,62.2
S324,2024-07-11,9.9,41.6
S324,2024-07-12,-999,21.3
S324,2024-07-13,1.2,40.3
S324,2024-07-14,9.8,112.5
S324,2024-07-15,23.2,88.3
S324,2024-07-16,23.5,85.9
S324,2024-07-17,10.0,90.0
S324,2024-07-18,-3.5,83.0
S324,2024-07-19,20.9,96.6
S324,2024-07-20,-999,75.7
S324,2024-07-21,-8.5,17.9
S324,2024-07-22,29.9,112.4
S324,2024-07-23,34.1,96.5
S324,2024-07-24,25.0,95.4
S324,2024-07-25,31.0,59.4
S324,2024-07-26,28.3,3.6
S324,2024-07-27,-6.8,10.9
S324,2024-07-28,17.2,13.2
S324,2024-07-29,8.1,76.7
S324,2024-07-30,-7.8,51.1
S324,2024-07-31,29.2,0.8
S324,2024-08-01,28.3,30.5
S324,2024-08-02,-3.9,52.6
S324,2024-08-03,-4.8,84.8
S324,2024-08-04,-999,49.1
S324,2024-08-05,12.2,31.4
S324,2024-08-06,3.4,40.7
S324,2024-08-07,-999,69.6
S324,2024-08-08,35.0,36.2
S324,2024-08-09,35.4,53.7
S324,2024-08-10,26.0,108.0
S324,2024-08-11,10.5,48.7
S324,2024-08-12,14.6,89.5
S324,2024-08-13,10.9,137.1
S324,2024-08-14,17.4,64.7
S324,2024-08-15,8.3,138.1
S324,2024-08-16,26.6,0.3
S324,2024-08-17,-2.3,78.6
S324,2024-08-18,-1.2,73.0
S324,2024-08-19,21.3,110.8
S324,2024-08-20,19.3,90.8
S324,2024-08-21,1.2,13.3
S324,2024-08-22,39.1,52.0
S324,2024-08-23,-2.0,186.8
S324,2024-08-24,-8.5,90.4
S324,2024-08-25,26.6,9.4
S324,2024-08-26,12.8,50.9
S324,2024-08-27,-8.3,63.2
S324,2024-08-28,11.0,17.8
S324,2024-08-29,29.3,32.1
S324,2024-08-30,35.3,86.9
S324,2024-08-31,1.5,52.9
S324,2024-09-01,25.6,19.1
S324,2024-09-02,-5.4,42.0
S324,2024-09-03,-999,105.9
S324,2024-09-04,-999,44.9
S324,2024-09-05,31.1,3.7
S324,2024-09-06,32.8,50.5
S324,2024-09-07,19.9,65.8
S324,2024-09-08,19.0,49.8
S324,2024-09-09,23.2,90.3
S324,2024-09-10,14.7,75.8
S324,2024-09-11,7.5,29.2
S324,2024-09-12,30.8,118.7
S324,2024-09-13,33.8,60.6
S324,2024-09-14,23.7,71.2
S324,2024-09-15,-999,11.2
S324,2024-09-16,2.8,48.3
S324,2024-09-17,3.2,4.0
S324,2024-09-18,-6.2,68.4
S324,2024-09-19,11.5,184.3
S324,2024-09-20,38.2,61.6
S324,2024-09-21,36.8,91.3
S324,2024-09-22,38.0,28.3
S324,2024-09-23,3.0,62.5
S324,2024-09-24,36.1,79.2
S324,2024-09-25,-999,96.9
S324,2024-09-26,26.6,48.2
S324,2024-09-27,25.5,72.1
S324,2024-09-28,21.3,11.3
S324,2024-09-29,2.8,12.6
S324,2024-09-30,38.3,18.1
S324,2024-10-01,23.5,198.3
S324,2024-10-02,27.3,50.3
S324,2024-10-03,16.4,93.3
S324,2024-10-04,-7.9,75.7
S324,2024-10-05,33.3,22.9
S324,2024-10-06,33.4,48.6
S324,2024-10-07,2.3,16.8
S324,2024-10-08,31.9,132.7
S324,2024-10-09,37.1,7.9
S324,2024-10-10,15.4,91.7
S324,2024-10-11,32.9,43.2
S324,2024-10-12,-999,60.0
S324,2024-10-13,18.8,34.3
S324,2024-10-14,14.3,157.0
S324,2024-10-15,2.4,55.4
S324,2024-10-16,32.2,67.1
S324,2024-10-17,31.8,84.2
S324,2024-10-18,-2.0,50.1
S324,2024-10-19,-2.2,35.1
S324,2024-10-20,33.4,69.7
S324,2024-10-21,15.2,38.9
S324,2024-10-22,-3.8,59.9
S324,2024-10-23,21.3,155.6
S324,2024-10-24,13.6,88.6
S324,2024-10-25,24.8,84.3
S324,2024-10-26,10.4,70.1
S324,2024-10-27,12.6,99.2
S324,2024-10-28,19.6,186.2
S324,2024-10-29,25.5,156.2
S324,2024-10-30,28.4,89.8
S324,2024-10-31,-4.4,44.0
S324,2024-11-01,8.6,9.9
S324,2024-11-02,34.9,40.6
S324,2024-11-03,24.6,20.0
S324,2024-11-04,26.2,19.5
S324,2024-11-05,13.4,24.8
S324,2024-11-06,-999,80.1
S324,2024-11-07,24.3,65.8
S324,2024-11-08,-999,17.3
S324,2024-11-09,4.3,29.3
S324,2024-11-10,8.7,62.1
S324,2024-11-11,6.1,18.4
S324,2024-11-12,33.4,71.3
S324,2024-11-13,-999,72.9
S324,2024-11-14,39.8,28.9
S324,2024-11-15,-6.9,45.4
S324,2024-11-16,36.5,2.2
S324,2024-11-17,4.8,91.2
S324,2024-11-18,-2.2,36.5
S324,2024-11-19,14.2,51.0
S324,2024-11-20,26.3,81.2
S324,2024-11-21,-999,38.3
S324,2024-11-22,18.6,1.0
S324,2024-11-23,12.8,39.6
S324,2024-11-24,6.5,75.1
S324,2024-11-25,29.5,81.6
S324,2024-11-26,6.2,3.0
S324,2024-11-27,39.6,51.5
S324,2024-11-28,24.7,24.6
S324,2024-11-29,-1.1,58.1
S324,2024-11-30,-7.7,63.5
S324,2024-12-01,29.8,23.3
S324,2024-12-02,1.1,75.9
S324,2024-12-03,2.1,11.9
S324,2024-12-04,-2.3,5.6
S324,2024-12-05,10.2,62.2
S324,2024-12-06,10.7,116.7
S324,2024-12-07,29.3,168.8
S324,2024-12-08,7.5,77.7
S324,2024-12-09,5.6,19.0
S324,2024-12-10,36.9,40.9
S324,2024-12-11,8.8,23.0
S324,2024-12-12,-7.2,33.2
S324,2024-12-13,22.3,87.7
S324,2024-12-14,-3.1,2.1
S324,2024-12-15,22.4,82.6
S324,2024-12-16,-1.5,10.5
S324,2024-12-17,37.1,72.1
S324,2024-12-18,-999,9.5
S324,2024-12-19,21.7,76.7
S324,2024-12-20,8.3,4.1
S324,2024-12-21,37.3,182.8
S324,2024-12-22,39.3,45.4
S324,2024-12-23,26.9,171.9
S324,2024-12-24,17.0,174.4
S324,2024-12-25,37.9,75.6
S324,2024-12-26,31.4,186.0
S324,2024-12-27,27.1,47.0
S324,2024-12-28,14.7,48.5
S324,2024-12-29,9.4,60.8
S324,2024-12-30,22.4,28.5
