Station ID,Date,Temperature (C),Precipitation (mm)
S316,2024-01-01,0.8,31.6
S316,2024-01-02,12.9,78.7
S316,2024-01-03,9.1,70.7
S316,2024-01-04,25.2,42.1
S316,2024-01-05,-5.1,62.0
S316,2024-01-06,35.1,6.3
S316,2024-01-07,25.4,149.6
S316,2024-01-08,8.6,187.9
S316,2024-01-09,37.7,69.2
S316,2024-01-10,-3.1,74.8
S316,2024-01-11,1.1,25.8
S316,2024-01-12,14.3,97.0
S316,2024-01-13,-2.3,57.9
S316,2024-01-14,9.4,6.4
S316,2024-01-15,35.9,23.3
S316,2024-01-16,22.7,12.1
S316,2024-01-17,38.3,22.2
S316,2024-01-18,35.5,90.4
S316,2024-01-19,15.9,26.8
S316,2024-01-20,25.5,58.5
S316,2024-01-21,19.9,86.3
S316,2024-01-22,36.3,137.7
S316,2024-01-23,8.8,24.8
S316,2024-01-24,11.1,5.3
S316,2024-01-25,24.0,58.2
S316,2024-01-26,31.4,40.1
S316,2024-01-27,-9.1,34.3
S316,2024-01-28,31.5,9.4
S316,2024-01-29,11.0,91.3
S316,2024-01-30,-4.4,49.5
S316,2024-01-31,-4.3,62.1
S316,2024-02-01,31.3,7.9
S316,2024-02-02,7.1,192.0
S316,2024-02-03,33.8,82.9
S316,2024-02-04,33.3,0.7
S316,2024-02-05,0.2,13.7
S316,2024-02-06,-999,10.9
S316,2024-02-07,-8.2,60.2
S316,2024-02-08,11.6,70.2
S316,2024-02-09,-9.1,43.9
S316,2024-02-10,7.9,95.9
S316,2024-02-11,4.1,157.0
S316,2024-02-12,-5.0,14.4
S316,2024-02-13,39.3,12.8
S316,2024-02-14,15.8,36.3
S316,2024-02-15,-7.1,15.4
S316,2024-02-16,11.3,24.5
S316,2024-02-17,7.2,16.7
S316,2024-02-18,19.6,120.0
S316,2024-02-19,27.7,23.4
S316,2024-02-20,5.9,29.9
S316,2024-02-21,12.4,51.8
S316,2024-02-22,22.3,79.2
S316,2024-02-23,5.1,14.6
S316,2024-02-24,-7.7,63.9
S316,2024-02-25,11.2,65.2
S316,2024-02-26,37.1,70.6
S316,2024-02-27,4.6,78.2
S316,2024-02-28,2.2,0.9
S316,2024-02-29,4.5,15.7
S316,2024-03-01,34.3,6.0
S316,2024-03-02,19.4,10.7
S316,2024-03-03,31.8,68.6
S316,2024-03-04,3.3,2.7
