Station ID,Date,Temperature (C),Precipitation (mm)
S095,2024-01-01,5.3,43.7
S095,2024-01-02,2.0,85.8
S095,2024-01-03,10.4,84.5
S095,2024-01-04,-9.1,73.7
S095,2024-01-05,-7.6,64.3
S095,2024-01-06,-8.9,117.0
S095,2024-01-07,12.5,38.2
S095,2024-01-08,27.6,6.7
S095,2024-01-09,19.5,86.3
S095,2024-01-10,26.9,15.0
S095,2024-01-11,28.4,9.4
S095,2024-01-12,37.7,30.3
S095,2024-01-13,32.2,95.5
S095,2024-01-14,22.4,18.0
S095,2024-01-15,17.8,3.2
S095,2024-01-16,5.4,18.9
S095,2024-01-17,4.4,45.3
S095,2024-01-18,31.0,172.1
S095,2024-01-19,14.0,83.4
S095,2024-01-20,38.0,33.6
S095,2024-01-21,31.0,81.1
S095,2024-01-22,33.4,85.2
S095,2024-01-23,30.5,31.0
S095,2024-01-24,35.3,61.5
S095,2024-01-25,31.0,50.6
S095,2024-01-26,26.4,68.7
S095,2024-01-27,-9.4,70.5
S095,2024-01-28,15.8,42.0
S095,2024-01-29,34.9,62.4
S095,2024-01-30,29.7,49.5
S095,2024-01-31,34.7,32.3
S095,2024-02-01,31.5,91.4
S095,2024-02-02,-7.9,99.0
S095,2024-02-03,31.4,69.7
S095,2024-02-04,27.8,49.6
S095,2024-02-05,31.2,98.2
S095,2024-02-06,14.4,18.9
S095,2024-02-07,6.9,99.9
S095,2024-02-08,10.9,83.6
S095,2024-02-09,30.5,73.7
S095,2024-02-10,24.1,26.3
S095,2024-02-11,-999,5.0
S095,2024-02-12,5.4,20.9
S095,2024-02-13,6.1,69.2
S095,2024-02-14,19.1,76.7
S095,2024-02-15,36.3,193.5
S095,2024-02-16,32.2,95.0
S095,2024-02-17,13.1,83.5
S095,2024-02-18,28.1,7.4
S095,2024-02-19,-7.1,4.0
S095,2024-02-20,26.8,11.7
S095,2024-02-21,0.8,54.2
S095,2024-02-22,-9.4,23.7
S095,2024-02-23,-6.5,86.9
S095,2024-02-24,0.6,10.5
S095,2024-02-25,-5.3,67.5
S095,2024-02-26,23.9,10.0
S095,2024-02-27,-4.9,74.1
S095,2024-02-28,-999,34.8
S095,2024-02-29,34.3,94.5
S095,2024-03-01,30.2,48.0
S095,2024-03-02,17.8,38.5
S095,2024-03-03,4.2,26.3
S095,2024-03-04,22.1,57.4
S095,2024-03-05,38.8,40.5
S095,2024-03-06,-0.7,87.8
S095,2024-03-07,24.2,3.0
S095,2024-03-08,-5.9,73.4
S095,2024-03-09,-6.9,12.0
S095,2024-03-10,24.4,71.4
S095,2024-03-11,-7.0,89.8
S095,2024-03-12,-7.2,89.2
S095,2024-03-13,22.8,95.1
S095,2024-03-14,9.0,69.9
S095,2024-03-15,22.5,34.4
S095,2024-03-16,35.7,34.1
S095,2024-03-17,32.0,23.1
S095,2024-03-18,-5.7,0.8
S095,2024-03-19,-5.4,58.9
S095,2024-03-20,2.2,71.0
S095,2024-03-21,14.2,75.7
S095,2024-03-22,15.2,183.0
S095,2024-03-23,27.1,177.7
S095,2024-03-24,1.7,26.4
S095,2024-03-25,-999,10.1
S095,2024-03-26,32.4,91.4
S095,2024-03-27,30.9,73.1
S095,2024-03-28,9.4,95.7
S095,2024-03-29,0.5,11.0
S095,2024-03-30,38.1,31.8
S095,2024-03-31,-9.7,135.3
S095,2024-04-01,-999,17.6
S095,2024-04-02,22.2,14.8
S095,2024-04-03,20.2,37.8
S095,2024-04-04,34.4,1.6
S095,2024-04-05,27.5,42.6
S095,2024-04-06,5.4,33.1
S095,2024-04-07,-1.4,77.0
S095,2024-04-08,13.9,47.0
S095,2024-04-09,-5.9,87.6
S095,2024-04-10,23.0,145.6
S095,2024-04-11,34.5,80.6
S095,2024-04-12,-7.4,61.0
S095,2024-04-13,9.6,67.7
S095,2024-04-14,-7.1,51.6
S095,2024-04-15,33.3,57.1
S095,2024-04-16,0.8,46.2
S095,2024-04-17,39.0,39.6
S095,2024-04-18,-4.6,51.1
S095,2024-04-19,22.7,134.7
S095,2024-04-20,16.9,3.1
S095,2024-04-21,0.7,45.4
S095,2024-04-22,-8.6,34.0
S095,2024-04-23,19.5,39.4
S095,2024-04-24,-5.9,9.9
S095,2024-04-25,19.8,88.1
S095,2024-04-26,35.7,97.4
S095,2024-04-27,7.1,38.4
S095,2024-04-28,37.7,85.1
S095,2024-04-29,37.6,11.1
S095,2024-04-30,34.8,88.8
S095,2024-05-01,36.2,68.7
S095,2024-05-02,-2.6,14.3
S095,2024-05-03,-999,63.9
S095,2024-05-04,30.6,62.9
S095,2024-05-05,-5.7,8.5
S095,2024-05-06,6.4,76.3
S095,2024-05-07,30.5,191.1
S095,2024-05-08,28.2,0.4
S095,2024-05-09,-0.7,189.6
S095,2024-05-10,36.4,9.2
S095,2024-05-11,29.2,56.6
S095,2024-05-12,4.1,53.5
S095,2024-05-13,27.5,20.5
S095,2024-05-14,29.8,68.0
S095,2024-05-15,4.9,15.6
S095,2024-05-16,19.1,30.6
S095,2024-05-17,32.5,51.2
S095,2024-05-18,27.7,91.5
S095,2024-05-19,16.7,81.1
S095,2024-05-20,-2.1,105.4
S095,2024-05-21,9.3,63.6
S095,2024-05-22,27.1,20.9
S095,2024-05-23,28.8,2.7
S095,2024-05-24,20.2,0.4
S095,2024-05-25,-0.9,79.5
S095,2024-05-26,28.8,3.7
S095,2024-05-27,-8.0,5.5
S095,2024-05-28,11.7,105.6
S095,2024-05-29,-5.7,97.7
S095,2024-05-30,-999,61.3
S095,2024-05-31,-9.0,64.1
S095,2024-06-01,1.8,149.5
S095,2024-06-02,32.2,161.7
S095,2024-06-03,35.7,21.4
S095,2024-06-04,3.2,5.8
S095,2024-06-05,38.1,67.1
S095,2024-06-06,2.2,47.8
S095,2024-06-07,20.3,88.6
S095,2024-06-08,13.7,26.7
S095,2024-06-09,20.7,50.8
S095,2024-06-10,34.2,54.4
S095,2024-06-11,34.0,41.2
S095,2024-06-12,18.0,8.9
S095,2024-06-13,-999,97.7
S095,2024-06-14,38.6,91.5
S095,2024-06-15,-1.5,82.0
S095,2024-06-16,18.1,46.1
S095,2024-06-17,30.6,41.6
S095,2024-06-18,3.0,35.8
S095,2024-06-19,-5.7,17.8
S095,2024-06-20,-999,98.0
S095,2024-06-21,13.2,61.1
S095,2024-06-22,33.0,23.6
