Station ID,Date,Temperature (C),Precipitation (mm)
S423,2024-01-01,37.1,140.2
S423,2024-01-02,-1.7,76.8
S423,2024-01-03,-999,9.9
S423,2024-01-04,0.9,27.5
S423,2024-01-05,15.5,67.5
S423,2024-01-06,28.0,87.5
S423,2024-01-07,30.8,32.2
S423,2024-01-08,-999,22.2
S423,2024-01-09,-999,71.0
S423,2024-01-10,9.1,4.4
S423,2024-01-11,-2.0,8.8
S423,2024-01-12,28.2,41.2
S423,2024-01-13,18.9,98.7
S423,2024-01-14,30.9,40.6
S423,2024-01-15,-3.6,14.4
S423,2024-01-16,-7.3,13.0
S423,2024-01-17,0.4,96.2
S423,2024-01-18,7.6,93.9
S423,2024-01-19,4.4,59.9
S423,2024-01-20,20.9,14.7
S423,2024-01-21,7.5,92.6
S423,2024-01-22,39.4,70.9
S423,2024-01-23,17.7,84.2
S423,2024-01-24,33.9,22.0
S423,2024-01-25,20.7,65.5
S423,2024-01-26,8.0,86.0
S423,2024-01-27,-9.2,63.6
S423,2024-01-28,21.6,0.3
S423,2024-01-29,9.4,17.0
S423,2024-01-30,36.0,47.3
S423,2024-01-31,30.8,55.6
S423,2024-02-01,21.2,79.7
S423,2024-02-02,30.1,53.9
S423,2024-02-03,-4.9,75.2
S423,2024-02-04,25.7,13.4
S423,2024-02-05,-2.8,87.7
S423,2024-02-06,-2.8,23.5
S423,2024-02-07,11.3,99.9
S423,2024-02-08,12.0,66.5
S423,2024-02-09,10.9,93.8
S423,2024-02-10,25.8,20.8
S423,2024-02-11,34.2,3.4
S423,2024-02-12,28.1,36.4
S423,2024-02-13,-0.9,9.6
S423,2024-02-14,28.1,42.1
S423,2024-02-15,11.4,52.5
S423,2024-02-16,27.2,61.4
S423,2024-02-17,23.6,70.5
S423,2024-02-18,5.4,90.5
S423,2024-02-19,1.0,16.6
S423,2024-02-20,18.7,8.7
S423,2024-02-21,11.9,64.9
S423,2024-02-22,28.9,46.5
S423,2024-02-23,5.8,78.6
S423,2024-02-24,3.7,81.5
S423,2024-02-25,23.2,99.1
S423,2024-02-26,12.9,29.8
S423,2024-02-27,1.9,33.3
S423,2024-02-28,-4.1,13.6
S423,2024-02-29,6.5,35.4
S423,2024-03-01,-999,12.0
S423,2024-03-02,39.8,7.8
S423,2024-03-03,-1.0,46.3
S423,2024-03-04,33.4,6.7
S423,2024-03-05,36.8,81.7
S423,2024-03-06,-3.0,46.8
S423,2024-03-07,7.7,46.9
S423,2024-03-08,20.1,54.3
S423,2024-03-09,-2.9,41.7
S423,2024-03-10,17.6,13.1
S423,2024-03-11,2.8,0.7
S423,2024-03-12,-5.8,79.5
S423,2024-03-13,19.8,77.0
S423,2024-03-14,30.4,156.2
S423,2024-03-15,-8.2,4.7
S423,2024-03-16,16.8,6.3
S423,2024-03-17,33.5,78.9
S423,2024-03-18,-999,24.7
S423,2024-03-19,25.7,3.6
S423,2024-03-20,36.4,11.0
S423,2024-03-21,22.0,62.3
S423,2024-03-22,22.4,47.9
S423,2024-03-23,34.4,83.1
S423,2024-03-24,19.5,3.7
S423,2024-03-25,15.6,34.9
S423,2024-03-26,3.6,87.3
S423,2024-03-27,33.2,32.0
S423,2024-03-28,9.6,21.8
S423,2024-03-29,22.0,70.3
S423,2024-03-30,25.3,78.8
S423,2024-03-31,30.4,39.3
S423,2024-04-01,31.3,93.9
S423,2024-04-02,14.4,2.5
S423,2024-04-03,-999,80.3
S423,2024-04-04,13.4,90.4
S423,2024-04-05,-0.1,98.5
S423,2024-04-06,-4.8,27.9
S423,2024-04-07,7.8,69.3
S423,2024-04-08,10.1,56.6
S423,2024-04-09,8.9,116.5
S423,2024-04-10,31.7,5.1
S423,2024-04-11,27.1,24.3
S423,2024-04-12,34.5,27.3
S423,2024-04-13,-5.9,2.7
S423,2024-04-14,29.3,21.9
S423,2024-04-15,9.4,23.7
S423,2024-04-16,2.9,23.6
S423,2024-04-17,8.6,3.3
S423,2024-04-18,-3.1,113.5
S423,2024-04-19,-3.0,8.9
S423,2024-04-20,-6.2,86.7
S423,2024-04-21,22.2,31.0
S423,2024-04-22,34.8,66.6
S423,2024-04-23,0.5,31.9
S423,2024-04-24,0.2,34.3
S423,2024-04-25,18.2,63.6
S423,2024-04-26,27.8,66.8
S423,2024-04-27,20.1,44.6
S423,2024-04-28,13.6,48.8
S423,2024-04-29,35.7,29.8
S423,2024-04-30,29.4,41.9
S423,2024-05-01,-6.4,17.5
S423,2024-05-02,32.9,94.4
S423,2024-05-03,28.8,79.3
S423,2024-05-04,24.3,21.6
S423,2024-05-05,7.1,34.1
S423,2024-05-06,9.8,55.8
S423,2024-05-07,33.4,67.0
S423,2024-05-08,-8.3,89.5
S423,2024-05-09,-7.7,21.0
S423,2024-05-10,17.3,69.9
S423,2024-05-11,29.0,92.3
S423,2024-05-12,-1.2,71.1
S423,2024-05-13,-4.8,40.4
S423,2024-05-14,30.9,68.3
S423,2024-05-15,2.8,75.1
S423,2024-05-16,-999,21.4
S423,2024-05-17,17.5,27.0
S423,2024-05-18,19.3,85.3
S423,2024-05-19,6.1,14.7
S423,2024-05-20,18.7,100.0
S423,2024-05-21,-2.6,58.7
S423,2024-05-22,-0.4,11.4
S423,2024-05-23,30.4,136.0
S423,2024-05-24,-8.7,9.1
S423,2024-05-25,15.2,47.6
S423,2024-05-26,26.5,174.8
S423,2024-05-27,39.8,60.6
S423,2024-05-28,36.2,37.6
S423,2024-05-29,6.6,68.4
S423,2024-05-30,27.9,37.6
S423,2024-05-31,35.5,58.8
S423,2024-06-01,-7.5,66.7
S423,2024-06-02,2.9,3.3
S423,2024-06-03,4.3,98.7
S423,2024-06-04,-0.2,79.7
S423,2024-06-05,18.5,31.4
S423,2024-06-06,-3.9,172.1
S423,2024-06-07,29.7,41.1
S423,2024-06-08,10.8,85.2
