Station ID,Date,Temperature (C),Precipitation (mm)
S380,2024-01-01,22.2,53.3
S380,2024-01-02,31.8,186.0
S380,2024-01-03,32.9,3.7
S380,2024-01-04,26.9,0.5
S380,2024-01-05,31.4,1.8
S380,2024-01-06,7.0,86.0
S380,2024-01-07,29.5,104.5
S380,2024-01-08,-2.6,23.1
S380,2024-01-09,-3.4,48.1
S380,2024-01-10,10.6,67.6
S380,2024-01-11,-0.1,88.0
S380,2024-01-12,38.7,5.8
S380,2024-01-13,-5.2,9.9
S380,2024-01-14,9.3,12.4
S380,2024-01-15,9.8,93.1
S380,2024-01-16,1.8,37.5
S380,2024-01-17,27.1,65.3
S380,2024-01-18,3.7,23.9
S380,2024-01-19,19.2,39.3
S380,2024-01-20,35.9,26.1
S380,2024-01-21,28.4,94.5
S380,2024-01-22,14.8,4.6
S380,2024-01-23,22.7,39.7
S380,2024-01-24,37.3,58.6
S380,2024-01-25,38.1,73.0
S380,2024-01-26,-1.1,61.1
S380,2024-01-27,25.5,33.0
S380,2024-01-28,8.4,11.7
S380,2024-01-29,13.6,70.5
S380,2024-01-30,9.1,57.3
S380,2024-01-31,12.6,27.4
S380,2024-02-01,19.6,92.8
S380,2024-02-02,33.3,21.0
S380,2024-02-03,32.2,43.2
S380,2024-02-04,38.5,24.4
S380,2024-02-05,-7.0,9.5
S380,2024-02-06,-999,33.3
S380,2024-02-07,29.4,29.5
S380,2024-02-08,2.1,33.9
S380,2024-02-09,3.1,45.6
S380,2024-02-10,9.4,79.4
S380,2024-02-11,0.6,38.8
S380,2024-02-12,-5.6,31.7
S380,2024-02-13,18.9,57.4
S380,2024-02-14,33.2,54.0
S380,2024-02-15,-7.9,43.6
S380,2024-02-16,38.1,46.6
S380,2024-02-17,15.4,84.3
S380,2024-02-18,12.4,89.1
S380,2024-02-19,21.0,38.8
S380,2024-02-20,-8.4,49.6
S380,2024-02-21,9.6,49.4
S380,2024-02-22,20.1,33.7
S380,2024-02-23,27.8,9.3
S380,2024-02-24,-7.0,198.4
S380,2024-02-25,17.6,28.2
S380,2024-02-26,21.6,92.4
S380,2024-02-27,16.4,3.1
S380,2024-02-28,35.8,106.7
S380,2024-02-29,20.1,39.7
S380,2024-03-01,-3.7,69.4
S380,2024-03-02,23.6,82.5
S380,2024-03-03,11.3,63.5
S380,2024-03-04,9.1,2.3
S380,2024-03-05,16.1,17.6
S380,2024-03-06,0.4,74.2
S380,2024-03-07,-6.2,54.2
S380,2024-03-08,35.4,49.5
S380,2024-03-09,32.7,1.8
S380,2024-03-10,-0.6,79.0
S380,2024-03-11,11.4,29.3
S380,2024-03-12,6.5,18.2
S380,2024-03-13,38.1,62.4
S380,2024-03-14,32.1,57.1
S380,2024-03-15,14.5,146.5
S380,2024-03-16,-1.3,35.5
S380,2024-03-17,26.4,61.0
S380,2024-03-18,37.4,58.9
S380,2024-03-19,-8.2,171.3
S380,2024-03-20,28.3,20.8
S380,2024-03-21,35.2,49.4
S380,2024-03-22,11.0,13.9
S380,2024-03-23,16.8,82.0
S380,2024-03-24,21.5,24.7
S380,2024-03-25,26.7,94.1
S380,2024-03-26,37.2,75.6
S380,2024-03-27,2.3,65.3
S380,2024-03-28,36.2,62.6
S380,2024-03-29,30.6,56.3
S380,2024-03-30,-5.3,35.8
S380,2024-03-31,22.2,46.3
S380,2024-04-01,39.6,53.9
S380,2024-04-02,-8.6,41.3
S380,2024-04-03,20.0,45.7
S380,2024-04-04,5.6,49.7
S380,2024-04-05,-3.0,49.5
S380,2024-04-06,2.2,19.9
S380,2024-04-07,26.2,15.3
S380,2024-04-08,2.8,37.4
S380,2024-04-09,35.7,175.7
S380,2024-04-10,16.9,26.3
S380,2024-04-11,30.9,54.5
S380,2024-04-12,-999,60.0
S380,2024-04-13,-3.0,3.8
S380,2024-04-14,29.4,92.7
S380,2024-04-15,-7.0,145.2
S380,2024-04-16,2.9,43.3
S380,2024-04-17,-7.7,2.3
S380,2024-04-18,17.8,40.6
S380,2024-04-19,-2.6,92.5
S380,2024-04-20,26.5,54.9
S380,2024-04-21,-8.1,28.1
S380,2024-04-22,22.1,36.2
S380,2024-04-23,33.6,115.1
S380,2024-04-24,34.1,113.2
S380,2024-04-25,18.4,45.1
S380,2024-04-26,21.3,26.8
S380,2024-04-27,-7.4,82.0
S380,2024-04-28,-0.0,1.0
S380,2024-04-29,-0.6,51.4
S380,2024-04-30,23.8,10.0
S380,2024-05-01,10.9,53.7
S380,2024-05-02,-0.3,92.6
S380,2024-05-03,11.8,7.6
S380,2024-05-04,-1.2,56.5
S380,2024-05-05,6.6,8.8
S380,2024-05-06,-6.1,95.1
S380,2024-05-07,15.0,20.6
S380,2024-05-08,34.1,39.1
S380,2024-05-09,17.9,15.7
S380,2024-05-10,-0.7,92.6
S380,2024-05-11,12.9,68.4
S380,2024-05-12,38.8,54.5
S380,2024-05-13,29.1,62.8
S380,2024-05-14,30.6,83.0
S380,2024-05-15,3.0,72.3
S380,2024-05-16,28.9,19.5
S380,2024-05-17,9.9,88.7
S380,2024-05-18,32.5,33.4
S380,2024-05-19,35.0,21.7
S380,2024-05-20,22.1,5.5
S380,2024-05-21,37.5,123.4
S380,2024-05-22,14.0,53.0
S380,2024-05-23,-0.1,85.1
S380,2024-05-24,33.5,67.4
S380,2024-05-25,11.4,92.7
S380,2024-05-26,27.3,55.5
S380,2024-05-27,-1.8,77.2
S380,2024-05-28,36.9,49.2
S380,2024-05-29,5.5,19.3
S380,2024-05-30,33.5,55.2
S380,2024-05-31,38.4,25.1
S380,2024-06-01,39.0,28.6
S380,2024-06-02,16.2,3.0
S380,2024-06-03,6.3,54.3
S380,2024-06-04,-3.3,196.8
S380,2024-06-05,4.7,19.8
S380,2024-06-06,-1.0,38.8
S380,2024-06-07,-9.6,79.5
S380,2024-06-08,17.8,91.9
S380,2024-06-09,12.7,45.3
S380,2024-06-10,27.8,85.9
S380,2024-06-11,7.7,61.0
S380,2024-06-12,25.9,86.0
S380,2024-06-13,27.8,31.7
S380,2024-06-14,38.6,91.9
S380,2024-06-15,17.0,39.8
S380,2024-06-16,14.1,83.9
