Station ID,Date,Temperature (C),Precipitation (mm)
S298,2024-01-01,-8.1,77.3
S298,2024-01-02,-5.4,116.5
S298,2024-01-03,32.2,15.3
S298,2024-01-04,-0.0,24.6
S298,2024-01-05,-999,63.3
S298,2024-01-06,31.2,43.9
S298,2024-01-07,5.6,29.4
S298,2024-01-08,9.3,58.2
S298,2024-01-09,20.2,67.0
S298,2024-01-10,7.5,114.4
S298,2024-01-11,3.1,87.8
S298,2024-01-12,29.5,78.0
S298,2024-01-13,18.0,184.6
S298,2024-01-14,16.5,102.3
S298,2024-01-15,13.1,59.4
S298,2024-01-16,29.7,74.5
S298,2024-01-17,1.3,178.6
S298,2024-01-18,2.9,93.3
S298,2024-01-19,10.6,53.8
S298,2024-01-20,25.8,77.1
S298,2024-01-21,26.9,84.3
S298,2024-01-22,36.6,53.4
S298,2024-01-23,-8.6,61.9
S298,2024-01-24,9.2,30.3
S298,2024-01-25,-999,30.8
S298,2024-01-26,4.6,92.2
S298,2024-01-27,9.9,32.2
S298,2024-01-28,3.7,84.5
S298,2024-01-29,-5.9,35.5
S298,2024-01-30,38.9,114.8
S298,2024-01-31,8.8,77.8
S298,2024-02-01,4.8,6.4
S298,2024-02-02,7.6,50.0
S298,2024-02-03,18.7,8.6
S298,2024-02-04,-5.5,61.4
S298,2024-02-05,20.8,23.8
S298,2024-02-06,6.2,37.4
S298,2024-02-07,14.4,60.2
S298,2024-02-08,22.6,9.8
S298,2024-02-09,29.0,6.6
S298,2024-02-10,23.2,18.2
S298,2024-02-11,-6.5,74.5
S298,2024-02-12,7.1,72.1
S298,2024-02-13,36.5,45.7
S298,2024-02-14,-4.9,34.7
S298,2024-02-15,6.0,96.5
S298,2024-02-16,33.4,24.0
S298,2024-02-17,18.2,9.3
S298,2024-02-18,34.5,35.9
S298,2024-02-19,-9.1,121.1
S298,2024-02-20,24.3,56.0
S298,2024-02-21,-0.4,86.7
S298,2024-02-22,21.1,13.2
S298,2024-02-23,-6.8,17.5
S298,2024-02-24,28.2,58.4
S298,2024-02-25,6.3,118.6
S298,2024-02-26,23.0,152.0
S298,2024-02-27,25.2,37.3
S298,2024-02-28,36.9,81.6
S298,2024-02-29,-9.5,40.7
S298,2024-03-01,-3.4,62.9
S298,2024-03-02,-999,24.2
S298,2024-03-03,32.2,133.4
S298,2024-03-04,-4.3,38.9
S298,2024-03-05,34.5,79.5
S298,2024-03-06,16.4,70.7
S298,2024-03-07,22.9,75.3
S298,2024-03-08,38.9,0.2
S298,2024-03-09,27.2,25.8
S298,2024-03-10,0.9,28.7
S298,2024-03-11,3.1,59.6
S298,2024-03-12,23.0,23.4
S298,2024-03-13,27.5,10.8
S298,2024-03-14,-6.6,17.4
S298,2024-03-15,30.2,62.8
S298,2024-03-16,25.1,22.1
S298,2024-03-17,33.6,120.0
S298,2024-03-18,23.6,88.7
S298,2024-03-19,32.3,91.8
S298,2024-03-20,22.8,103.3
S298,2024-03-21,27.7,51.3
S298,2024-03-22,-2.3,53.8
S298,2024-03-23,5.9,49.0
S298,2024-03-24,8.0,2.3
S298,2024-03-25,-1.2,33.0
S298,2024-03-26,9.5,25.3
S298,2024-03-27,16.5,1.1
S298,2024-03-28,34.6,65.1
S298,2024-03-29,-7.7,31.3
S298,2024-03-30,19.8,21.3
S298,2024-03-31,36.8,93.6
S298,2024-04-01,12.4,71.0
S298,2024-04-02,15.7,129.7
S298,2024-04-03,22.3,0.6
S298,2024-04-04,12.2,35.9
S298,2024-04-05,25.6,49.5
S298,2024-04-06,21.2,96.9
S298,2024-04-07,-8.9,91.5
S298,2024-04-08,26.4,71.9
S298,2024-04-09,1.8,125.2
S298,2024-04-10,19.9,6.9
S298,2024-04-11,18.4,78.0
S298,2024-04-12,14.2,85.8
S298,2024-04-13,26.5,36.3
S298,2024-04-14,7.9,12.8
S298,2024-04-15,14.1,28.8
S298,2024-04-16,-3.5,15.6
S298,2024-04-17,37.8,192.2
S298,2024-04-18,34.3,19.2
S298,2024-04-19,-8.0,65.8
S298,2024-04-20,23.0,48.2
S298,2024-04-21,25.9,16.3
S298,2024-04-22,36.3,71.3
S298,2024-04-23,38.1,42.5
S298,2024-04-24,17.8,24.5
S298,2024-04-25,28.6,33.7
S298,2024-04-26,17.9,126.3
S298,2024-04-27,-999,44.2
S298,2024-04-28,22.0,97.7
S298,2024-04-29,17.5,9.5
S298,2024-04-30,39.8,171.6
S298,2024-05-01,11.6,29.2
S298,2024-05-02,12.9,93.7
S298,2024-05-03,-999,9.7
S298,2024-05-04,8.1,58.2
S298,2024-05-05,-0.1,34.0
S298,2024-05-06,30.4,97.5
S298,2024-05-07,4.3,45.8
