Station ID,Date,Temperature (C),Precipitation (mm)
S161,2024-01-01,6.9,73.0
S161,2024-01-02,23.9,18.9
S161,2024-01-03,-999,18.8
S161,2024-01-04,28.5,12.6
S161,2024-01-05,15.8,145.5
S161,2024-01-06,-7.7,14.0
S161,2024-01-07,13.2,13.2
S161,2024-01-08,15.9,58.2
S161,2024-01-09,-999,42.7
S161,2024-01-10,4.8,32.5
S161,2024-01-11,28.2,64.2
S161,2024-01-12,22.8,34.2
S161,2024-01-13,-3.1,30.9
S161,2024-01-14,25.5,49.6
S161,2024-01-15,14.7,87.8
S161,2024-01-16,-3.7,24.6
S161,2024-01-17,8.7,25.6
S161,2024-01-18,23.3,85.9
S161,2024-01-19,20.1,77.5
S161,2024-01-20,28.8,69.9
S161,2024-01-21,28.3,15.0
S161,2024-01-22,36.2,69.6
S161,2024-01-23,27.6,14.3
S161,2024-01-24,24.1,58.7
S161,2024-01-25,29.4,32.7
S161,2024-01-26,-999,96.7
S161,2024-01-27,-4.7,67.9
S161,2024-01-28,27.9,21.7
S161,2024-01-29,34.3,98.9
S161,2024-01-30,28.1,94.8
S161,2024-01-31,-3.1,84.3
S161,2024-02-01,-1.1,63.7
S161,2024-02-02,5.7,83.1
S161,2024-02-03,-5.6,94.8
S161,2024-02-04,8.1,28.1
S161,2024-02-05,34.9,14.1
S161,2024-02-06,11.4,163.1
S161,2024-02-07,20.2,10.1
S161,2024-02-08,17.2,99.9
S161,2024-02-09,17.8,86.9
S161,2024-02-10,29.1,95.7
S161,2024-02-11,20.8,79.8
S161,2024-02-12,34.3,56.1
S161,2024-02-13,28.5,61.3
S161,2024-02-14,18.2,53.5
S161,2024-02-15,-999,26.0
S161,2024-02-16,22.0,29.2
S161,2024-02-17,6.5,16.6
S161,2024-02-18,-999,22.2
S161,2024-02-19,10.4,6.1
S161,2024-02-20,29.2,33.0
S161,2024-02-21,-7.3,12.5
S161,2024-02-22,-6.0,90.1
S161,2024-02-23,7.4,189.6
S161,2024-02-24,3.7,12.0
S161,2024-02-25,-4.5,154.5
S161,2024-02-26,10.0,19.9
S161,2024-02-27,9.6,51.8
S161,2024-02-28,30.4,78.6
S161,2024-02-29,34.4,60.3
S161,2024-03-01,32.5,29.9
S161,2024-03-02,3.6,63.9
S161,2024-03-03,37.9,71.2
S161,2024-03-04,-8.4,107.1
S161,2024-03-05,18.7,45.0
S161,2024-03-06,27.3,5.7
S161,2024-03-07,37.1,65.8
S161,2024-03-08,36.0,100.9
S161,2024-03-09,20.3,141.9
S161,2024-03-10,-6.1,33.9
S161,2024-03-11,33.9,68.0
S161,2024-03-12,-7.7,72.1
S161,2024-03-13,10.4,61.9
S161,2024-03-14,28.0,30.7
S161,2024-03-15,9.6,78.8
S161,2024-03-16,23.0,69.0
S161,2024-03-17,-999,78.8
S161,2024-03-18,4.7,17.1
S161,2024-03-19,33.9,29.9
S161,2024-03-20,16.5,120.5
S161,2024-03-21,-4.8,26.2
S161,2024-03-22,-1.8,74.3
S161,2024-03-23,-5.5,21.4
S161,2024-03-24,21.0,50.3
S161,2024-03-25,36.3,40.9
S161,2024-03-26,15.8,51.0
S161,2024-03-27,15.8,7.5
S161,2024-03-28,18.8,23.7
S161,2024-03-29,35.4,111.7
S161,2024-03-30,7.3,9.4
S161,2024-03-31,28.4,41.9
S161,2024-04-01,10.8,85.4
S161,2024-04-02,2.3,11.4
S161,2024-04-03,4.4,51.4
S161,2024-04-04,-4.0,28.3
S161,2024-04-05,-5.6,16.9
S161,2024-04-06,-999,97.2
S161,2024-04-07,9.6,20.3
S161,2024-04-08,39.4,51.0
S161,2024-04-09,27.4,37.0
S161,2024-04-10,2.6,67.6
S161,2024-04-11,-7.3,52.3
S161,2024-04-12,13.8,38.3
S161,2024-04-13,11.8,71.1
S161,2024-04-14,15.9,56.3
S161,2024-04-15,36.8,51.8
S161,2024-04-16,8.2,32.9
S161,2024-04-17,21.3,22.2
S161,2024-04-18,-999,172.7
S161,2024-04-19,24.0,90.0
S161,2024-04-20,5.9,81.8
S161,2024-04-21,25.8,59.0
S161,2024-04-22,31.2,35.6
S161,2024-04-23,8.2,74.6
S161,2024-04-24,24.9,69.0
S161,2024-04-25,22.3,88.1
S161,2024-04-26,-1.7,93.1
S161,2024-04-27,10.4,15.1
S161,2024-04-28,34.8,18.7
S161,2024-04-29,-3.7,92.8
S161,2024-04-30,20.9,11.3
S161,2024-05-01,24.8,24.2
S161,2024-05-02,-999,55.8
S161,2024-05-03,6.2,171.4
S161,2024-05-04,20.2,116.4
S161,2024-05-05,19.4,71.5
S161,2024-05-06,-3.8,83.4
S161,2024-05-07,-999,103.3
S161,2024-05-08,22.8,93.2
S161,2024-05-09,23.7,37.2
S161,2024-05-10,23.4,38.7
S161,2024-05-11,8.8,37.6
S161,2024-05-12,3.9,28.8
S161,2024-05-13,35.1,37.4
S161,2024-05-14,18.6,21.8
S161,2024-05-15,-999,85.9
S161,2024-05-16,-1.3,45.0
S161,2024-05-17,33.2,53.6
S161,2024-05-18,10.5,76.2
S161,2024-05-19,28.7,98.2
S161,2024-05-20,16.3,49.5
S161,2024-05-21,2.1,78.4
S161,2024-05-22,-9.7,69.7
S161,2024-05-23,-0.7,182.3
S161,2024-05-24,31.9,29.8
S161,2024-05-25,20.0,11.2
S161,2024-05-26,17.6,49.3
S161,2024-05-27,20.0,20.9
S161,2024-05-28,28.3,156.2
S161,2024-05-29,30.8,54.0
S161,2024-05-30,-999,62.3
S161,2024-05-31,-0.9,154.1
S161,2024-06-01,2.6,97.0
S161,2024-06-02,22.1,41.6
S161,2024-06-03,-2.5,39.5
S161,2024-06-04,-4.0,57.4
S161,2024-06-05,-0.7,72.5
S161,2024-06-06,39.9,62.6
S161,2024-06-07,4.8,24.7
S161,2024-06-08,0.3,109.2
S161,2024-06-09,35.8,65.0
S161,2024-06-10,33.6,92.6
S161,2024-06-11,3.5,39.0
S161,2024-06-12,9.3,135.8
S161,2024-06-13,32.5,84.1
S161,2024-06-14,27.2,36.7
S161,2024-06-15,0.4,78.6
S161,2024-06-16,9.2,83.5
S161,2024-06-17,-999,111.2
S161,2024-06-18,3.1,51.5
S161,2024-06-19,-999,53.2
S161,2024-06-20,33.5,89.3
S161,2024-06-21,-8.9,93.8
S161,2024-06-22,22.6,17.4
S161,2024-06-23,33.0,10.3
S161,2024-06-24,20.6,51.0
S161,2024-06-25,35.8,98.9
S161,2024-06-26,28.0,74.7
S161,2024-06-27,3.2,96.7
S161,2024-06-28,19.4,61.3
S161,2024-06-29,-999,6.2
S161,2024-06-30,9.0,96.4
S161,2024-07-01,22.8,176.4
S161,2024-07-02,21.2,90.8
S161,2024-07-03,13.0,98.9
S161,2024-07-04,15.6,28.0
S161,2024-07-05,17.0,57.9
S161,2024-07-06,9.2,4.0
S161,2024-07-07,5.3,74.2
S161,2024-07-08,6.8,81.5
S161,2024-07-09,-0.3,68.9
S161,2024-07-10,-8.1,193.5
S161,2024-07-11,13.9,31.4
S161,2024-07-12,9.3,7.2
S161,2024-07-13,0.1,22.6
S161,2024-07-14,35.0,45.6
S161,2024-07-15,31.0,60.6
S161,2024-07-16,-0.7,57.2
S161,2024-07-17,28.4,79.4
S161,2024-07-18,-7.7,5.6
S161,2024-07-19,-8.1,11.4
S161,2024-07-20,33.9,53.8
S161,2024-07-21,-9.3,87.1
S161,2024-07-22,37.4,94.7
S161,2024-07-23,12.4,19.5
S161,2024-07-24,1.9,96.7
S161,2024-07-25,13.6,86.3
S161,2024-07-26,-0.4,71.9
S161,2024-07-27,-7.9,66.3
S161,2024-07-28,-7.1,168.7
S161,2024-07-29,-999,61.4
S161,2024-07-30,15.0,62.9
S161,2024-07-31,15.7,55.8
S161,2024-08-01,0.0,12.9
S161,2024-08-02,36.4,11.9
S161,2024-08-03,30.0,92.0
S161,2024-08-04,18.2,35.7
S161,2024-08-05,-3.2,40.2
S161,2024-08-06,33.8,174.9
S161,2024-08-07,-9.5,186.5
S161,2024-08-08,28.7,100.2
S161,2024-08-09,18.8,65.0
S161,2024-08-10,36.8,92.5
S161,2024-08-11,25.9,75.5
S161,2024-08-12,17.0,45.8
S161,2024-08-13,-6.0,47.3
S161,2024-08-14,23.3,139.8
S161,2024-08-15,4.3,83.0
S161,2024-08-16,23.3,52.1
S161,2024-08-17,14.0,58.7
S161,2024-08-18,16.6,195.8
S161,2024-08-19,-999,75.1
S161,2024-08-20,-7.0,8.0
S161,2024-08-21,10.2,86.9
S161,2024-08-22,-9.3,94.8
S161,2024-08-23,39.8,21.3
S161,2024-08-24,3.7,80.1
S161,2024-08-25,19.9,73.4
S161,2024-08-26,28.7,69.9
S161,2024-08-27,23.4,20.3
S161,2024-08-28,38.0,51.9
S161,2024-08-29,14.4,93.6
