Station ID,Date,Temperature (C),Precipitation (mm)
S266,2024-01-01,38.3,88.8
S266,2024-01-02,27.0,149.7
S266,2024-01-03,-4.6,6.5
S266,2024-01-04,35.9,8.7
S266,2024-01-05,14.6,76.6
S266,2024-01-06,-3.1,99.5
S266,2024-01-07,5.1,30.7
S266,2024-01-08,29.0,57.0
S266,2024-01-09,-0.1,9.6
S266,2024-01-10,-0.8,30.2
S266,2024-01-11,-9.5,76.8
S266,2024-01-12,3.9,15.5
S266,2024-01-13,3.8,72.0
S266,2024-01-14,28.4,39.4
S266,2024-01-15,33.9,89.0
S266,2024-01-16,0.0,15.1
S266,2024-01-17,15.9,145.0
S266,2024-01-18,27.9,43.1
S266,2024-01-19,18.3,8.4
S266,2024-01-20,26.2,54.2
S266,2024-01-21,27.3,93.1
S266,2024-01-22,3.0,159.4
S266,2024-01-23,-4.8,99.6
S266,2024-01-24,18.6,86.8
S266,2024-01-25,9.6,83.2
S266,2024-01-26,38.2,55.4
S266,2024-01-27,9.7,133.3
S266,2024-01-28,18.8,79.2
S266,2024-01-29,32.1,67.9
S266,2024-01-30,28.7,6.5
S266,2024-01-31,20.4,61.7
S266,2024-02-01,17.6,72.3
S266,2024-02-02,-9.9,20.8
S266,2024-02-03,26.7,10.5
S266,2024-02-04,-5.7,155.7
S266,2024-02-05,13.0,27.1
S266,2024-02-06,-0.9,61.6
S266,2024-02-07,6.3,34.8
S266,2024-02-08,-2.8,97.5
S266,2024-02-09,16.5,23.7
S266,2024-02-10,11.8,6.7
S266,2024-02-11,35.3,18.2
S266,2024-02-12,7.5,36.2
S266,2024-02-13,19.2,17.3
S266,2024-02-14,12.6,12.0
S266,2024-02-15,-0.8,8.1
S266,2024-02-16,0.6,98.6
S266,2024-02-17,5.0,3.5
S266,2024-02-18,6.5,78.5
S266,2024-02-19,35.6,13.1
S266,2024-02-20,-999,88.3
S266,2024-02-21,23.5,76.1
S266,2024-02-22,34.2,43.6
S266,2024-02-23,3.2,41.7
S266,2024-02-24,9.6,11.7
S266,2024-02-25,-0.2,56.4
S266,2024-02-26,36.1,19.4
S266,2024-02-27,17.0,35.8
S266,2024-02-28,-3.6,85.3
S266,2024-02-29,38.5,18.6
S266,2024-03-01,-5.7,88.6
S266,2024-03-02,20.3,60.9
S266,2024-03-03,36.8,75.7
S266,2024-03-04,37.5,56.4
S266,2024-03-05,24.1,60.3
S266,2024-03-06,6.6,0.9
S266,2024-03-07,39.6,91.6
S266,2024-03-08,2.5,146.0
S266,2024-03-09,32.5,61.6
S266,2024-03-10,32.2,87.3
S266,2024-03-11,1.4,51.4
S266,2024-03-12,-8.9,17.6
S266,2024-03-13,34.3,59.2
S266,2024-03-14,31.8,88.1
S266,2024-03-15,35.3,89.3
S266,2024-03-16,19.3,41.8
S266,2024-03-17,-5.8,0.4
S266,2024-03-18,19.2,22.6
S266,2024-03-19,-999,82.9
S266,2024-03-20,25.1,0.0
S266,2024-03-21,9.2,45.0
S266,2024-03-22,24.1,15.0
S266,2024-03-23,9.7,70.4
S266,2024-03-24,17.1,3.3
S266,2024-03-25,8.8,1.1
S266,2024-03-26,23.4,172.9
S266,2024-03-27,16.7,83.2
S266,2024-03-28,5.5,154.8
S266,2024-03-29,-999,86.0
S266,2024-03-30,22.4,11.9
S266,2024-03-31,3.5,194.6
S266,2024-04-01,-3.0,14.6
S266,2024-04-02,8.0,57.6
S266,2024-04-03,13.1,78.7
S266,2024-04-04,-3.3,94.7
S266,2024-04-05,36.9,19.9
S266,2024-04-06,36.4,18.1
S266,2024-04-07,26.8,82.6
S266,2024-04-08,27.8,66.8
S266,2024-04-09,22.6,59.6
S266,2024-04-10,-999,44.4
S266,2024-04-11,17.5,15.7
S266,2024-04-12,-3.2,56.9
S266,2024-04-13,0.1,97.2
S266,2024-04-14,37.6,55.7
S266,2024-04-15,38.5,0.1
S266,2024-04-16,27.2,20.0
S266,2024-04-17,36.7,82.4
S266,2024-04-18,-0.1,80.1
S266,2024-04-19,33.2,98.5
S266,2024-04-20,5.3,42.8
S266,2024-04-21,-2.5,40.9
S266,2024-04-22,22.3,22.6
S266,2024-04-23,34.5,72.1
S266,2024-04-24,-999,32.4
S266,2024-04-25,36.2,3.9
S266,2024-04-26,27.9,71.5
S266,2024-04-27,-7.6,139.0
S266,2024-04-28,2.2,57.0
S266,2024-04-29,37.0,20.2
S266,2024-04-30,14.9,11.8
S266,2024-05-01,-3.9,56.2
S266,2024-05-02,0.9,116.7
S266,2024-05-03,37.3,64.4
S266,2024-05-04,-8.7,72.3
S266,2024-05-05,18.4,45.8
S266,2024-05-06,7.9,59.7
S266,2024-05-07,22.3,191.8
S266,2024-05-08,-7.5,89.1
S266,2024-05-09,35.2,29.6
S266,2024-05-10,30.8,67.9
S266,2024-05-11,36.9,155.2
S266,2024-05-12,11.7,157.9
S266,2024-05-13,-7.4,81.7
S266,2024-05-14,8.9,140.4
S266,2024-05-15,11.1,53.7
S266,2024-05-16,-1.0,22.4
S266,2024-05-17,18.0,16.3
S266,2024-05-18,-999,64.6
S266,2024-05-19,24.5,49.9
S266,2024-05-20,-0.1,91.9
S266,2024-05-21,29.3,34.3
S266,2024-05-22,34.8,62.6
S266,2024-05-23,13.9,17.0
S266,2024-05-24,2.4,52.4
S266,2024-05-25,-5.1,79.1
S266,2024-05-26,0.7,84.5
S266,2024-05-27,29.9,83.0
S266,2024-05-28,38.1,85.7
S266,2024-05-29,27.9,95.9
S266,2024-05-30,16.1,85.6
S266,2024-05-31,23.7,76.5
S266,2024-06-01,-9.9,40.2
S266,2024-06-02,21.4,50.3
S266,2024-06-03,21.9,26.4
S266,2024-06-04,-4.9,29.4
S266,2024-06-05,39.0,70.1
S266,2024-06-06,36.0,36.0
S266,2024-06-07,35.1,97.0
S266,2024-06-08,8.9,75.1
S266,2024-06-09,24.1,64.5
S266,2024-06-10,0.9,51.5
S266,2024-06-11,24.5,101.3
S266,2024-06-12,9.7,72.5
S266,2024-06-13,20.4,16.1
S266,2024-06-14,-8.5,5.9
S266,2024-06-15,15.0,142.4
S266,2024-06-16,18.1,36.0
S266,2024-06-17,-4.7,26.0
S266,2024-06-18,-2.8,92.1
S266,2024-06-19,36.1,47.2
S266,2024-06-20,-999,57.0
S266,2024-06-21,7.2,170.8
S266,2024-06-22,13.6,5.2
S266,2024-06-23,20.5,64.0
S266,2024-06-24,19.1,60.6
S266,2024-06-25,14.5,19.5
S266,2024-06-26,23.6,5.8
S266,2024-06-27,-8.0,68.2
S266,2024-06-28,-6.7,67.7
S266,2024-06-29,35.5,89.1
S266,2024-06-30,-7.0,49.7
S266,2024-07-01,39.4,64.3
S266,2024-07-02,5.7,75.3
S266,2024-07-03,7.0,71.1
S266,2024-07-04,26.9,62.9
S266,2024-07-05,36.3,44.6
S266,2024-07-06,17.6,14.6
S266,2024-07-07,-999,4.6
S266,2024-07-08,-3.3,28.1
S266,2024-07-09,27.5,97.6
S266,2024-07-10,8.6,148.4
S266,2024-07-11,11.4,43.0
S266,2024-07-12,35.0,23.7
S266,2024-07-13,9.8,69.6
S266,2024-07-14,-4.1,5.3
S266,2024-07-15,24.0,81.7
S266,2024-07-16,-1.3,11.6
S266,2024-07-17,-3.5,10.4
S266,2024-07-18,18.0,47.9
S266,2024-07-19,-999,18.8
S266,2024-07-20,34.3,26.7
S266,2024-07-21,7.4,17.2
S266,2024-07-22,25.1,15.6
S266,2024-07-23,9.5,16.9
S266,2024-07-24,36.6,54.3
S266,2024-07-25,-8.9,61.3
S266,2024-07-26,18.6,62.6
S266,2024-07-27,39.6,32.9
S266,2024-07-28,11.9,80.8
S266,2024-07-29,-3.0,7.3
S266,2024-07-30,15.0,71.7
S266,2024-07-31,36.5,39.7
S266,2024-08-01,14.4,33.6
S266,2024-08-02,3.6,59.0
S266,2024-08-03,8.1,57.3
S266,2024-08-04,15.5,149.9
S266,2024-08-05,29.4,58.5
S266,2024-08-06,-7.0,49.5
S266,2024-08-07,23.9,133.5
S266,2024-08-08,19.3,1.2
S266,2024-08-09,24.0,19.3
S266,2024-08-10,29.5,12.5
S266,2024-08-11,34.6,90.5
S266,2024-08-12,36.4,160.8
S266,2024-08-13,10.3,43.9
S266,2024-08-14,15.5,96.3
S266,2024-08-15,36.3,172.0
S266,2024-08-16,22.8,99.1
S266,2024-08-17,20.1,95.5
S266,2024-08-18,-4.1,84.0
S266,2024-08-19,5.8,199.6
S266,2024-08-20,30.7,26.6
S266,2024-08-21,11.9,86.7
S266,2024-08-22,19.3,83.7
S266,2024-08-23,-6.4,192.2
S266,2024-08-24,-999,51.4
S266,2024-08-25,5.7,51.7
S266,2024-08-26,15.9,76.9
S266,2024-08-27,12.2,78.9
S266,2024-08-28,13.4,1.1
S266,2024-08-29,22.3,8.7
