Station ID,Date,Temperature (C),Precipitation (mm)
S339,2024-01-01,18.4,15.7
S339,2024-01-02,27.9,32.8
S339,2024-01-03,23.7,89.2
S339,2024-01-04,39.5,174.6
S339,2024-01-05,34.1,0.0
S339,2024-01-06,36.2,77.0
S339,2024-01-07,0.9,40.5
S339,2024-01-08,-6.3,10.8
S339,2024-01-09,12.5,80.3
S339,2024-01-10,32.1,49.8
S339,2024-01-11,10.1,36.0
S339,2024-01-12,1.6,36.8
S339,2024-01-13,10.0,71.0
S339,2024-01-14,5.1,58.2
S339,2024-01-15,-4.0,9.8
S339,2024-01-16,30.4,20.6
S339,2024-01-17,38.9,54.0
S339,2024-01-18,-5.4,60.6
S339,2024-01-19,26.4,97.6
S339,2024-01-20,-9.0,72.6
S339,2024-01-21,-999,57.7
S339,2024-01-22,-5.3,159.6
S339,2024-01-23,-7.4,87.6
S339,2024-01-24,6.2,25.4
S339,2024-01-25,11.9,23.6
S339,2024-01-26,13.2,35.4
S339,2024-01-27,31.3,2.3
S339,2024-01-28,31.3,73.9
S339,2024-01-29,-999,31.6
S339,2024-01-30,32.8,5.3
S339,2024-01-31,11.1,69.0
S339,2024-02-01,-9.9,54.0
S339,2024-02-02,30.9,93.7
S339,2024-02-03,-9.2,12.9
S339,2024-02-04,35.3,5.1
S339,2024-02-05,33.6,65.7
S339,2024-02-06,28.6,47.5
S339,2024-02-07,26.5,30.8
S339,2024-02-08,34.6,22.4
S339,2024-02-09,38.6,56.3
S339,2024-02-10,6.8,99.4
S339,2024-02-11,-0.9,30.8
S339,2024-02-12,33.7,51.4
S339,2024-02-13,10.6,37.5
S339,2024-02-14,27.5,29.6
S339,2024-02-15,4.5,98.5
S339,2024-02-16,11.7,84.9
S339,2024-02-17,20.8,28.7
S339,2024-02-18,38.2,36.4
S339,2024-02-19,37.3,87.8
S339,2024-02-20,0.8,15.9
S339,2024-02-21,37.7,39.0
S339,2024-02-22,29.7,43.4
S339,2024-02-23,-3.6,46.1
S339,2024-02-24,10.5,51.1
S339,2024-02-25,-2.5,80.2
S339,2024-02-26,23.6,42.6
S339,2024-02-27,13.4,12.8
S339,2024-02-28,25.1,67.7
S339,2024-02-29,-5.8,13.7
S339,2024-03-01,32.0,197.8
S339,2024-03-02,17.2,64.6
S339,2024-03-03,9.8,6.4
S339,2024-03-04,32.9,58.7
S339,2024-03-05,33.4,93.5
S339,2024-03-06,-5.3,71.8
S339,2024-03-07,38.8,55.4
S339,2024-03-08,12.1,23.3
S339,2024-03-09,7.4,97.2
S339,2024-03-10,3.6,98.0
S339,2024-03-11,26.6,172.1
S339,2024-03-12,-4.2,29.2
S339,2024-03-13,38.7,45.9
S339,2024-03-14,-8.1,171.1
S339,2024-03-15,17.1,30.2
S339,2024-03-16,24.6,21.1
S339,2024-03-17,-9.3,12.0
S339,2024-03-18,-2.5,177.5
S339,2024-03-19,28.3,51.5
S339,2024-03-20,-3.7,2.0
S339,2024-03-21,22.2,90.8
S339,2024-03-22,19.2,82.8
S339,2024-03-23,1.5,97.8
S339,2024-03-24,22.2,106.0
S339,2024-03-25,2.5,115.9
S339,2024-03-26,-8.1,53.1
S339,2024-03-27,9.3,65.2
S339,2024-03-28,-1.9,29.2
S339,2024-03-29,21.5,47.8
S339,2024-03-30,31.1,73.7
S339,2024-03-31,23.0,49.1
S339,2024-04-01,37.4,189.4
S339,2024-04-02,14.7,17.8
S339,2024-04-03,-1.5,5.5
S339,2024-04-04,10.3,80.9
S339,2024-04-05,10.3,79.0
S339,2024-04-06,-8.6,94.9
S339,2024-04-07,21.1,46.1
S339,2024-04-08,39.8,32.9
S339,2024-04-09,-1.0,36.1
S339,2024-04-10,-3.2,84.7
S339,2024-04-11,11.6,82.2
S339,2024-04-12,-999,64.1
S339,2024-04-13,10.4,41.6
S339,2024-04-14,6.3,57.8
S339,2024-04-15,-2.6,24.3
S339,2024-04-16,-999,141.1
S339,2024-04-17,31.4,33.5
S339,2024-04-18,-5.6,47.8
S339,2024-04-19,5.3,113.5
S339,2024-04-20,6.6,72.9
S339,2024-04-21,31.6,95.1
S339,2024-04-22,-999,68.6
S339,2024-04-23,17.8,40.7
S339,2024-04-24,-8.5,74.3
S339,2024-04-25,-3.6,27.2
S339,2024-04-26,3.0,76.7
S339,2024-04-27,37.6,26.4
S339,2024-04-28,-1.1,85.3
S339,2024-04-29,1.7,54.0
S339,2024-04-30,32.0,95.0
S339,2024-05-01,33.6,41.0
S339,2024-05-02,7.9,30.2
S339,2024-05-03,29.5,67.2
S339,2024-05-04,3.0,57.2
S339,2024-05-05,20.2,59.1
S339,2024-05-06,6.6,81.7
S339,2024-05-07,2.0,75.2
S339,2024-05-08,4.1,9.6
S339,2024-05-09,28.7,129.0
S339,2024-05-10,13.1,60.9
S339,2024-05-11,16.8,59.1
S339,2024-05-12,3.1,36.0
S339,2024-05-13,-3.5,0.7
S339,2024-05-14,-999,41.3
S339,2024-05-15,27.8,66.3
S339,2024-05-16,35.4,179.0
S339,2024-05-17,6.7,16.8
S339,2024-05-18,-8.1,29.2
S339,2024-05-19,-999,82.9
S339,2024-05-20,34.8,38.2
S339,2024-05-21,2.5,38.0
S339,2024-05-22,1.5,72.0
S339,2024-05-23,1.8,104.0
S339,2024-05-24,26.7,69.5
S339,2024-05-25,33.1,81.4
S339,2024-05-26,0.1,71.8
S339,2024-05-27,2.6,32.4
S339,2024-05-28,-5.1,56.9
S339,2024-05-29,34.6,7.0
S339,2024-05-30,7.6,23.3
S339,2024-05-31,31.7,90.2
S339,2024-06-01,21.4,88.2
S339,2024-06-02,30.1,32.1
S339,2024-06-03,9.5,79.9
S339,2024-06-04,21.4,199.8
S339,2024-06-05,28.2,19.4
S339,2024-06-06,31.8,40.4
S339,2024-06-07,20.6,41.4
S339,2024-06-08,-4.5,57.3
S339,2024-06-09,12.5,44.7
S339,2024-06-10,15.8,52.1
S339,2024-06-11,27.9,26.7
S339,2024-06-12,23.4,64.6
S339,2024-06-13,39.1,38.1
S339,2024-06-14,20.6,82.6
S339,2024-06-15,39.6,77.6
S339,2024-06-16,32.1,3.1
S339,2024-06-17,31.8,19.8
S339,2024-06-18,-3.6,68.1
S339,2024-06-19,-3.0,5.0
S339,2024-06-20,-2.3,179.1
S339,2024-06-21,25.1,32.0
S339,2024-06-22,35.2,24.6
S339,2024-06-23,35.9,71.3
S339,2024-06-24,-8.1,56.2
S339,2024-06-25,28.8,61.1
S339,2024-06-26,13.7,82.6
S339,2024-06-27,20.2,86.5
S339,2024-06-28,3.0,64.4
S339,2024-06-29,27.7,41.9
S339,2024-06-30,14.4,26.5
S339,2024-07-01,-999,42.0
S339,2024-07-02,-8.6,43.5
S339,2024-07-03,-2.8,26.5
S339,2024-07-04,6.4,77.1
S339,2024-07-05,16.0,65.0
S339,2024-07-06,-6.0,80.2
S339,2024-07-07,9.0,28.1
S339,2024-07-08,23.8,133.8
S339,2024-07-09,13.1,27.2
S339,2024-07-10,13.5,42.9
S339,2024-07-11,5.9,40.2
S339,2024-07-12,20.2,184.5
S339,2024-07-13,6.4,31.7
S339,2024-07-14,2.9,93.1
S339,2024-07-15,6.0,36.1
S339,2024-07-16,33.8,88.8
S339,2024-07-17,31.7,29.2
S339,2024-07-18,11.1,38.0
S339,2024-07-19,-7.5,69.8
S339,2024-07-20,7.2,70.2
S339,2024-07-21,9.4,8.0
S339,2024-07-22,10.4,72.4
S339,2024-07-23,-2.7,26.6
S339,2024-07-24,20.0,25.3
S339,2024-07-25,12.7,99.1
S339,2024-07-26,-999,45.2
S339,2024-07-27,14.8,75.7
S339,2024-07-28,28.1,50.6
S339,2024-07-29,-1.0,19.7
S339,2024-07-30,11.8,25.5
S339,2024-07-31,25.5,51.8
S339,2024-08-01,26.7,164.8
S339,2024-08-02,33.7,147.0
S339,2024-08-03,-999,63.0
S339,2024-08-04,-1.1,24.2
S339,2024-08-05,-1.6,80.3
S339,2024-08-06,33.2,4.0
S339,2024-08-07,7.2,18.7
S339,2024-08-08,37.1,57.7
S339,2024-08-09,32.2,26.4
S339,2024-08-10,26.7,25.8
S339,2024-08-11,8.7,39.0
S339,2024-08-12,29.6,71.4
S339,2024-08-13,-8.7,11.2
S339,2024-08-14,22.9,73.7
S339,2024-08-15,1.7,75.8
S339,2024-08-16,28.0,50.2
S339,2024-08-17,31.5,38.4
S339,2024-08-18,39.8,23.0
S339,2024-08-19,20.3,39.5
S339,2024-08-20,19.0,7.3
S339,2024-08-21,32.0,35.2
S339,2024-08-22,34.4,94.6
S339,2024-08-23,-999,59.7
S339,2024-08-24,-7.2,54.0
S339,2024-08-25,36.3,1.4
S339,2024-08-26,39.6,124.4
S339,2024-08-27,5.9,143.9
S339,2024-08-28,15.6,124.2
S339,2024-08-29,18.9,79.2
S339,2024-08-30,30.0,84.3
S339,2024-08-31,38.7,88.6
S339,2024-09-01,28.7,92.8
S339,2024-09-02,10.1,48.2
S339,2024-09-03,24.9,39.2
S339,2024-09-04,20.3,18.7
S339,2024-09-05,4.0,70.6
S339,2024-09-06,27.8,53.9
S339,2024-09-07,8.6,31.6
S339,2024-09-08,7.4,57.8
S339,2024-09-09,-3.7,27.1
S339,2024-09-10,31.3,193.8
S339,2024-09-11,11.7,34.2
S339,2024-09-12,-4.4,42.1
S339,2024-09-13,-999,79.3
S339,2024-09-14,26.1,49.7
S339,2024-09-15,12.7,4.1
S339,2024-09-16,31.5,24.7
S339,2024-09-17,27.2,55.8
S339,2024-09-18,-999,43.3
S339,2024-09-19,-5.6,99.4
S339,2024-09-20,39.8,0.1
S339,2024-09-21,36.1,94.1
S339,2024-09-22,39.7,8.6
S339,2024-09-23,7.8,40.0
S339,2024-09-24,18.1,59.6
S339,2024-09-25,16.8,74.6
S339,2024-09-26,11.7,104.7
S339,2024-09-27,-8.4,95.7
