Station ID,Date,Temperature (C),Precipitation (mm)
S053,2024-01-01,11.4,65.8
S053,2024-01-02,0.5,51.7
S053,2024-01-03,23.2,63.1
S053,2024-01-04,34.3,77.6
S053,2024-01-05,3.2,97.8
S053,2024-01-06,8.0,12.8
S053,2024-01-07,10.4,41.6
S053,2024-01-08,24.2,13.0
S053,2024-01-09,36.6,9.4
S053,2024-01-10,3.5,51.6
S053,2024-01-11,38.7,9.3
S053,2024-01-12,24.2,38.8
S053,2024-01-13,34.8,10.8
S053,2024-01-14,0.2,17.1
S053,2024-01-15,9.5,45.7
S053,2024-01-16,-7.3,76.5
S053,2024-01-17,30.3,69.4
S053,2024-01-18,-3.0,137.1
S053,2024-01-19,23.8,71.7
S053,2024-01-20,13.0,37.5
S053,2024-01-21,19.3,34.6
S053,2024-01-22,27.9,29.7
S053,2024-01-23,13.2,132.3
S053,2024-01-24,8.5,56.4
S053,2024-01-25,22.7,28.0
S053,2024-01-26,0.1,87.9
S053,2024-01-27,27.0,86.9
S053,2024-01-28,-6.1,72.1
S053,2024-01-29,7.3,74.5
S053,2024-01-30,4.1,124.6
S053,2024-01-31,3.8,41.4
S053,2024-02-01,35.5,60.3
S053,2024-02-02,0.6,41.2
S053,2024-02-03,25.8,96.9
S053,2024-02-04,1.3,49.3
S053,2024-02-05,18.8,26.1
S053,2024-02-06,13.9,62.6
S053,2024-02-07,23.2,44.9
S053,2024-02-08,38.8,0.3
S053,2024-02-09,-0.5,38.1
S053,2024-02-10,-999,76.9
S053,2024-02-11,25.9,98.6
S053,2024-02-12,-2.5,70.0
S053,2024-02-13,-4.5,13.6
S053,2024-02-14,0.3,87.2
S053,2024-02-15,-8.8,97.5
S053,2024-02-16,-6.5,95.0
S053,2024-02-17,0.9,54.3
S053,2024-02-18,36.1,49.8
S053,2024-02-19,31.4,4.7
S053,2024-02-20,-999,62.3
S053,2024-02-21,35.8,7.7
S053,2024-02-22,22.2,145.6
S053,2024-02-23,37.0,25.6
S053,2024-02-24,20.0,44.7
S053,2024-02-25,21.4,68.3
S053,2024-02-26,13.5,81.1
S053,2024-02-27,28.9,37.4
