Station ID,Date,Temperature (C),Precipitation (mm)
S245,2024-01-01,33.0,33.4
S245,2024-01-02,19.0,45.0
S245,2024-01-03,-5.7,12.2
S245,2024-01-04,0.9,101.5
S245,2024-01-05,-2.2,70.4
S245,2024-01-06,18.0,36.4
S245,2024-01-07,19.2,89.1
S245,2024-01-08,26.7,3.8
S245,2024-01-09,21.9,32.7
S245,2024-01-10,19.7,29.7
S245,2024-01-11,17.1,71.1
S245,2024-01-12,36.9,81.8
S245,2024-01-13,14.2,83.2
S245,2024-01-14,-6.5,45.5
S245,2024-01-15,11.5,73.3
S245,2024-01-16,8.3,171.3
S245,2024-01-17,-0.7,165.4
S245,2024-01-18,38.1,7.7
S245,2024-01-19,38.7,99.0
S245,2024-01-20,-3.0,48.2
S245,2024-01-21,-999,85.1
S245,2024-01-22,7.2,90.3
S245,2024-01-23,-4.7,138.5
S245,2024-01-24,16.7,35.0
S245,2024-01-25,14.5,151.4
S245,2024-01-26,14.4,63.0
S245,2024-01-27,-8.6,63.8
S245,2024-01-28,21.8,36.2
S245,2024-01-29,20.3,22.8
S245,2024-01-30,22.2,19.8
S245,2024-01-31,21.5,52.6
S245,2024-02-01,15.7,11.9
S245,2024-02-02,-0.7,18.6
S245,2024-02-03,20.4,72.6
S245,2024-02-04,30.7,82.6
S245,2024-02-05,4.5,61.0
S245,2024-02-06,2.6,74.4
S245,2024-02-07,15.1,71.0
S245,2024-02-08,-9.7,78.9
S245,2024-02-09,30.3,72.8
S245,2024-02-10,35.8,137.4
S245,2024-02-11,23.1,61.0
S245,2024-02-12,11.7,50.0
S245,2024-02-13,30.9,62.2
S245,2024-02-14,-1.9,127.0
S245,2024-02-15,2.6,169.2
S245,2024-02-16,29.8,92.1
S245,2024-02-17,39.0,13.6
S245,2024-02-18,10.0,152.9
S245,2024-02-19,36.9,12.5
S245,2024-02-20,30.8,28.2
S245,2024-02-21,-6.2,146.7
S245,2024-02-22,4.1,84.4
S245,2024-02-23,30.2,72.4
S245,2024-02-24,17.7,48.5
S245,2024-02-25,-9.3,199.6
S245,2024-02-26,-999,43.7
S245,2024-02-27,18.0,28.9
S245,2024-02-28,-8.3,97.9
S245,2024-02-29,39.8,92.3
S245,2024-03-01,25.1,62.1
S245,2024-03-02,11.8,46.8
S245,2024-03-03,18.5,111.7
S245,2024-03-04,-0.2,39.4
S245,2024-03-05,5.6,19.9
S245,2024-03-06,31.5,53.2
S245,2024-03-07,29.8,25.8
S245,2024-03-08,16.1,159.4
S245,2024-03-09,10.2,0.1
S245,2024-03-10,7.8,21.0
S245,2024-03-11,-1.2,84.9
S245,2024-03-12,39.2,89.4
S245,2024-03-13,31.4,144.2
S245,2024-03-14,-999,16.0
S245,2024-03-15,11.9,65.3
S245,2024-03-16,15.8,27.8
S245,2024-03-17,36.8,49.1
S245,2024-03-18,39.3,57.1
S245,2024-03-19,24.7,35.4
S245,2024-03-20,9.9,24.4
S245,2024-03-21,14.2,36.9
S245,2024-03-22,10.9,71.8
S245,2024-03-23,-7.6,14.7
S245,2024-03-24,29.7,175.8
S245,2024-03-25,31.3,1.0
S245,2024-03-26,9.8,89.0
S245,2024-03-27,14.1,53.3
S245,2024-03-28,2.9,50.4
S245,2024-03-29,10.3,98.4
S245,2024-03-30,1.7,97.7
S245,2024-03-31,-4.4,6.0
S245,2024-04-01,6.6,53.7
S245,2024-04-02,26.3,40.4
S245,2024-04-03,30.8,150.7
S245,2024-04-04,-9.0,61.3
S245,2024-04-05,-4.7,21.8
S245,2024-04-06,-8.7,126.6
S245,2024-04-07,18.7,57.8
S245,2024-04-08,5.4,53.0
S245,2024-04-09,18.1,39.4
S245,2024-04-10,37.0,33.3
S245,2024-04-11,7.7,79.6
S245,2024-04-12,4.5,92.9
