Station ID,Date,Temperature (C),Precipitation (mm)
S290,2024-01-01,15.5,50.5
S290,2024-01-02,38.7,61.8
S290,2024-01-03,-2.7,76.6
S290,2024-01-04,15.1,45.4
S290,2024-01-05,14.9,22.6
S290,2024-01-06,-3.7,29.4
S290,2024-01-07,38.9,4.2
S290,2024-01-08,-3.1,86.4
S290,2024-01-09,5.8,99.9
S290,2024-01-10,11.1,48.6
S290,2024-01-11,38.3,89.6
S290,2024-01-12,-4.4,52.5
S290,2024-01-13,32.3,28.6
S290,2024-01-14,-999,18.8
S290,2024-01-15,21.3,107.0
S290,2024-01-16,-7.8,1.9
S290,2024-01-17,-7.2,83.7
S290,2024-01-18,-2.0,135.5
S290,2024-01-19,22.7,89.9
S290,2024-01-20,-6.0,140.2
S290,2024-01-21,16.3,17.4
S290,2024-01-22,-8.6,70.5
S290,2024-01-23,17.1,5.7
S290,2024-01-24,23.4,1.9
S290,2024-01-25,16.8,79.3
S290,2024-01-26,36.3,9.8
S290,2024-01-27,3.2,18.5
S290,2024-01-28,-7.6,82.5
S290,2024-01-29,14.9,76.9
S290,2024-01-30,9.7,53.3
S290,2024-01-31,9.3,64.5
S290,2024-02-01,-999,55.0
S290,2024-02-02,3.5,74.4
S290,2024-02-03,23.9,182.8
S290,2024-02-04,7.6,91.5
S290,2024-02-05,-8.1,11.6
S290,2024-02-06,31.4,92.9
S290,2024-02-07,-999,69.5
S290,2024-02-08,21.9,80.4
S290,2024-02-09,11.5,11.7
S290,2024-02-10,-5.2,157.2
S290,2024-02-11,-999,61.0
S290,2024-02-12,4.1,54.2
S290,2024-02-13,32.0,91.7
S290,2024-02-14,36.9,69.0
S290,2024-02-15,22.3,49.4
S290,2024-02-16,30.7,87.4
S290,2024-02-17,3.6,54.7
S290,2024-02-18,-999,41.2
S290,2024-02-19,-7.5,81.3
S290,2024-02-20,33.3,96.3
S290,2024-02-21,0.1,80.3
S290,2024-02-22,39.3,71.3
S290,2024-02-23,-7.1,1.4
S290,2024-02-24,15.5,75.4
S290,2024-02-25,9.4,81.4
S290,2024-02-26,19.6,47.6
S290,2024-02-27,24.4,56.5
S290,2024-02-28,17.5,92.6
S290,2024-02-29,3.6,53.0
S290,2024-03-01,-4.1,65.4
S290,2024-03-02,-6.5,34.7
S290,2024-03-03,11.5,92.0
S290,2024-03-04,-999,77.3
S290,2024-03-05,22.2,62.6
S290,2024-03-06,20.4,98.7
S290,2024-03-07,25.3,97.0
S290,2024-03-08,12.7,4.7
S290,2024-03-09,-999,47.5
S290,2024-03-10,37.7,23.2
S290,2024-03-11,15.9,97.8
S290,2024-03-12,7.7,15.2
S290,2024-03-13,2.8,25.3
S290,2024-03-14,11.4,14.2
S290,2024-03-15,7.4,41.5
S290,2024-03-16,9.3,2.9
S290,2024-03-17,19.9,0.9
S290,2024-03-18,7.6,25.4
S290,2024-03-19,-1.3,21.4
S290,2024-03-20,27.2,58.9
S290,2024-03-21,-9.0,49.1
S290,2024-03-22,37.7,8.3
S290,2024-03-23,7.3,45.8
S290,2024-03-24,4.2,13.6
S290,2024-03-25,13.6,61.6
S290,2024-03-26,4.2,57.5
S290,2024-03-27,38.5,13.7
S290,2024-03-28,18.4,72.5
S290,2024-03-29,-9.8,59.6
S290,2024-03-30,18.2,73.2
S290,2024-03-31,34.4,45.9
S290,2024-04-01,-999,123.1
S290,2024-04-02,7.9,16.2
S290,2024-04-03,28.4,47.6
S290,2024-04-04,13.1,28.2
S290,2024-04-05,-8.7,172.2
S290,2024-04-06,8.9,83.1
S290,2024-04-07,4.9,82.5
S290,2024-04-08,30.9,21.2
S290,2024-04-09,-6.0,70.3
S290,2024-04-10,-9.9,44.4
S290,2024-04-11,29.9,26.8
S290,2024-04-12,12.7,43.2
S290,2024-04-13,4.2,77.3
S290,2024-04-14,35.4,38.8
S290,2024-04-15,-999,200.0
S290,2024-04-16,26.3,76.9
S290,2024-04-17,6.9,88.8
S290,2024-04-18,-2.7,11.8
S290,2024-04-19,36.9,42.3
S290,2024-04-20,-5.6,57.2
S290,2024-04-21,20.1,94.2
S290,2024-04-22,30.0,1.9
S290,2024-04-23,21.6,64.4
S290,2024-04-24,18.8,12.0
S290,2024-04-25,12.9,75.6
S290,2024-04-26,1.5,51.2
S290,2024-04-27,2.4,59.7
S290,2024-04-28,35.3,18.4
S290,2024-04-29,24.0,61.9
S290,2024-04-30,-6.8,40.3
S290,2024-05-01,8.3,23.7
S290,2024-05-02,3.2,140.3
S290,2024-05-03,14.5,69.9
S290,2024-05-04,20.0,17.9
S290,2024-05-05,5.4,62.1
S290,2024-05-06,1.1,16.2
S290,2024-05-07,-4.3,78.0
S290,2024-05-08,29.5,54.9
S290,2024-05-09,-999,73.4
S290,2024-05-10,3.5,58.3
S290,2024-05-11,37.7,33.4
S290,2024-05-12,26.2,33.5
S290,2024-05-13,18.5,95.1
S290,2024-05-14,14.3,4.5
S290,2024-05-15,35.3,42.2
S290,2024-05-16,27.4,68.9
S290,2024-05-17,10.7,71.4
S290,2024-05-18,14.8,34.4
S290,2024-05-19,30.2,83.5
S290,2024-05-20,22.1,81.4
S290,2024-05-21,6.7,4.9
S290,2024-05-22,21.9,11.4
S290,2024-05-23,7.3,96.2
S290,2024-05-24,28.5,31.8
S290,2024-05-25,18.4,155.4
S290,2024-05-26,35.9,170.6
S290,2024-05-27,-999,70.9
S290,2024-05-28,15.6,13.6
S290,2024-05-29,26.7,41.5
S290,2024-05-30,9.2,89.2
S290,2024-05-31,18.8,5.4
S290,2024-06-01,37.8,70.7
S290,2024-06-02,22.9,6.0
S290,2024-06-03,8.8,177.4
S290,2024-06-04,-999,78.2
S290,2024-06-05,3.7,71.1
S290,2024-06-06,14.9,60.2
S290,2024-06-07,29.3,77.6
S290,2024-06-08,38.3,0.3
S290,2024-06-09,3.1,34.8
S290,2024-06-10,23.1,198.1
S290,2024-06-11,11.9,82.5
S290,2024-06-12,35.7,68.3
S290,2024-06-13,29.4,198.1
S290,2024-06-14,29.4,51.9
S290,2024-06-15,-999,24.8
S290,2024-06-16,13.6,70.1
S290,2024-06-17,33.4,9.6
S290,2024-06-18,0.4,37.3
S290,2024-06-19,29.2,28.5
S290,2024-06-20,0.1,99.2
S290,2024-06-21,29.0,17.8
S290,2024-06-22,17.5,92.9
S290,2024-06-23,23.9,17.7
S290,2024-06-24,-7.3,45.3
S290,2024-06-25,20.9,174.1
S290,2024-06-26,19.7,7.9
S290,2024-06-27,18.8,88.1
S290,2024-06-28,22.4,8.6
S290,2024-06-29,-1.0,24.7
S290,2024-06-30,9.7,98.1
S290,2024-07-01,-999,59.1
S290,2024-07-02,30.3,20.6
S290,2024-07-03,-999,34.8
S290,2024-07-04,16.3,26.2
S290,2024-07-05,21.0,57.5
S290,2024-07-06,0.5,37.2
S290,2024-07-07,-999,176.2
S290,2024-07-08,29.5,100.2
S290,2024-07-09,17.5,86.9
S290,2024-07-10,-4.2,52.2
S290,2024-07-11,12.5,35.8
S290,2024-07-12,-5.9,109.1
S290,2024-07-13,-999,2.5
S290,2024-07-14,-999,80.3
S290,2024-07-15,-7.5,39.9
S290,2024-07-16,7.4,173.1
S290,2024-07-17,4.2,4.3
S290,2024-07-18,-999,19.8
S290,2024-07-19,-6.3,134.4
S290,2024-07-20,37.1,89.0
S290,2024-07-21,3.2,97.1
S290,2024-07-22,31.4,35.0
S290,2024-07-23,1.2,45.7
S290,2024-07-24,32.3,55.6
S290,2024-07-25,15.9,7.6
S290,2024-07-26,0.6,15.5
S290,2024-07-27,39.0,19.9
S290,2024-07-28,13.1,37.5
S290,2024-07-29,-6.8,94.9
S290,2024-07-30,26.0,9.0
S290,2024-07-31,13.5,98.0
S290,2024-08-01,-6.7,69.1
S290,2024-08-02,14.3,70.7
S290,2024-08-03,27.1,21.7
S290,2024-08-04,33.8,70.8
S290,2024-08-05,-8.2,80.0
S290,2024-08-06,-2.7,57.1
S290,2024-08-07,15.9,37.2
S290,2024-08-08,22.7,29.8
S290,2024-08-09,21.2,31.7
S290,2024-08-10,-3.1,48.7
S290,2024-08-11,5.9,1.3
S290,2024-08-12,-7.4,85.5
S290,2024-08-13,0.5,82.0
S290,2024-08-14,26.5,136.8
S290,2024-08-15,20.8,13.9
S290,2024-08-16,19.3,19.3
S290,2024-08-17,0.8,22.8
S290,2024-08-18,-3.0,63.2
S290,2024-08-19,28.1,15.7
S290,2024-08-20,26.2,91.4
S290,2024-08-21,-3.6,40.5
S290,2024-08-22,19.9,42.2
S290,2024-08-23,-4.2,97.1
S290,2024-08-24,28.3,55.0
S290,2024-08-25,1.0,60.2
S290,2024-08-26,-2.8,67.2
S290,2024-08-27,17.1,73.8
S290,2024-08-28,-6.9,20.2
S290,2024-08-29,37.1,10.9
S290,2024-08-30,17.2,18.5
S290,2024-08-31,-2.0,68.9
S290,2024-09-01,36.7,20.4
S290,2024-09-02,11.6,5.2
S290,2024-09-03,-3.2,98.5
S290,2024-09-04,-5.8,188.9
S290,2024-09-05,2.0,96.1
S290,2024-09-06,18.7,71.5
S290,2024-09-07,1.3,47.4
S290,2024-09-08,-0.4,98.0
S290,2024-09-09,5.2,40.5
S290,2024-09-10,37.4,37.4
S290,2024-09-11,16.9,32.3
S290,2024-09-12,11.1,47.5
S290,2024-09-13,12.8,66.6
S290,2024-09-14,20.8,73.2
S290,2024-09-15,29.5,78.4
S290,2024-09-16,-2.8,18.4
S290,2024-09-17,26.6,22.0
S290,2024-09-18,-9.1,91.8
S290,2024-09-19,-6.1,89.0
S290,2024-09-20,22.4,15.2
S290,2024-09-21,-5.9,169.3
S290,2024-09-22,38.8,15.2
S290,2024-09-23,4.6,96.8
S290,2024-09-24,12.6,6.2
S290,2024-09-25,35.2,46.1
S290,2024-09-26,2.6,61.5
S290,2024-09-27,10.1,28.4
S290,2024-09-28,24.2,68.4
S290,2024-09-29,17.3,86.6
S290,2024-09-30,30.8,35.9
S290,2024-10-01,8.8,76.0
S290,2024-10-02,31.2,4.9
S290,2024-10-03,-5.7,6.7
S290,2024-10-04,-6.4,76.5
S290,2024-10-05,6.7,95.3
S290,2024-10-06,-0.4,94.2
