Station ID,Date,Temperature (C),Precipitation (mm)
S062,2024-01-01,19.8,43.1
S062,2024-01-02,11.9,23.2
S062,2024-01-03,6.4,60.6
S062,2024-01-04,18.4,135.2
S062,2024-01-05,4.6,15.1
S062,2024-01-06,-2.2,66.2
S062,2024-01-07,-7.5,42.2
S062,2024-01-08,38.3,51.4
S062,2024-01-09,32.5,71.4
S062,2024-01-10,24.6,76.1
S062,2024-01-11,-4.0,62.2
S062,2024-01-12,38.5,86.4
S062,2024-01-13,-0.4,79.1
S062,2024-01-14,-999,73.5
S062,2024-01-15,21.4,58.1
S062,2024-01-16,-9.9,51.9
S062,2024-01-17,36.4,60.8
S062,2024-01-18,26.7,63.1
S062,2024-01-19,30.3,52.6
S062,2024-01-20,-999,16.7
S062,2024-01-21,37.0,12.6
S062,2024-01-22,2.5,42.5
S062,2024-01-23,6.8,33.2
S062,2024-01-24,4.6,17.8
S062,2024-01-25,39.9,85.1
S062,2024-01-26,7.3,56.7
S062,2024-01-27,2.2,28.0
S062,2024-01-28,6.2,95.3
S062,2024-01-29,27.9,55.2
S062,2024-01-30,-999,53.2
S062,2024-01-31,-999,88.6
S062,2024-02-01,34.5,7.9
S062,2024-02-02,-9.5,81.9
S062,2024-02-03,-6.0,108.5
S062,2024-02-04,25.4,9.3
S062,2024-02-05,8.3,14.7
S062,2024-02-06,15.2,0.9
S062,2024-02-07,18.1,170.7
S062,2024-02-08,-4.2,2.8
S062,2024-02-09,36.4,93.2
S062,2024-02-10,25.3,34.1
S062,2024-02-11,22.1,24.2
S062,2024-02-12,10.8,177.4
S062,2024-02-13,-999,78.4
S062,2024-02-14,12.9,79.4
S062,2024-02-15,20.2,91.2
S062,2024-02-16,32.4,37.0
S062,2024-02-17,24.1,26.1
S062,2024-02-18,-8.6,80.4
S062,2024-02-19,3.1,45.6
S062,2024-02-20,31.6,28.8
S062,2024-02-21,26.2,45.6
S062,2024-02-22,-9.8,140.6
S062,2024-02-23,12.3,51.8
S062,2024-02-24,30.7,10.5
S062,2024-02-25,-0.4,82.1
S062,2024-02-26,0.7,67.3
S062,2024-02-27,-4.2,52.3
S062,2024-02-28,-5.7,92.2
S062,2024-02-29,17.7,28.3
S062,2024-03-01,31.6,111.0
S062,2024-03-02,-999,34.7
S062,2024-03-03,-2.7,90.3
S062,2024-03-04,-9.3,13.3
S062,2024-03-05,-8.8,53.3
S062,2024-03-06,10.2,91.3
S062,2024-03-07,27.1,22.3
S062,2024-03-08,27.4,98.4
S062,2024-03-09,36.5,61.0
S062,2024-03-10,0.0,20.8
S062,2024-03-11,1.3,57.6
S062,2024-03-12,12.5,69.9
S062,2024-03-13,15.3,36.9
S062,2024-03-14,0.8,85.9
S062,2024-03-15,-0.4,64.5
S062,2024-03-16,28.7,15.1
S062,2024-03-17,39.6,94.2
S062,2024-03-18,31.5,5.7
S062,2024-03-19,10.6,147.4
S062,2024-03-20,-3.5,91.4
S062,2024-03-21,-9.5,86.6
S062,2024-03-22,-1.3,6.6
S062,2024-03-23,-9.7,29.3
S062,2024-03-24,-2.3,75.5
S062,2024-03-25,35.4,93.4
S062,2024-03-26,22.8,70.1
S062,2024-03-27,-6.3,79.8
S062,2024-03-28,-999,18.1
S062,2024-03-29,29.7,0.1
S062,2024-03-30,10.2,74.9
S062,2024-03-31,38.4,20.1
S062,2024-04-01,9.9,173.2
S062,2024-04-02,34.6,63.0
S062,2024-04-03,-5.8,17.7
S062,2024-04-04,-7.9,109.9
S062,2024-04-05,-3.0,69.3
S062,2024-04-06,4.4,43.3
S062,2024-04-07,-5.9,18.3
S062,2024-04-08,-6.9,30.1
S062,2024-04-09,18.0,23.0
S062,2024-04-10,-8.9,85.4
S062,2024-04-11,0.7,79.9
S062,2024-04-12,4.9,135.4
S062,2024-04-13,38.4,12.8
S062,2024-04-14,-2.2,21.2
S062,2024-04-15,27.9,92.4
S062,2024-04-16,-7.0,199.2
S062,2024-04-17,-4.1,38.5
S062,2024-04-18,11.4,35.1
S062,2024-04-19,30.3,1.0
S062,2024-04-20,-0.6,71.1
S062,2024-04-21,8.6,0.9
S062,2024-04-22,-1.1,96.6
S062,2024-04-23,37.6,68.1
S062,2024-04-24,6.6,6.3
S062,2024-04-25,39.8,50.3
S062,2024-04-26,5.8,78.2
S062,2024-04-27,14.7,91.0
S062,2024-04-28,3.8,174.2
S062,2024-04-29,38.3,49.1
S062,2024-04-30,27.3,58.8
S062,2024-05-01,11.4,127.1
S062,2024-05-02,21.2,67.0
S062,2024-05-03,27.0,144.7
S062,2024-05-04,-9.4,61.3
S062,2024-05-05,23.3,67.3
S062,2024-05-06,3.6,25.8
S062,2024-05-07,-999,38.0
S062,2024-05-08,-999,61.9
S062,2024-05-09,-5.0,71.6
S062,2024-05-10,-8.8,94.0
S062,2024-05-11,37.3,3.9
S062,2024-05-12,7.5,14.3
S062,2024-05-13,24.9,40.4
S062,2024-05-14,38.4,50.5
S062,2024-05-15,22.0,6.9
S062,2024-05-16,37.2,71.5
S062,2024-05-17,29.1,11.0
S062,2024-05-18,-2.7,8.0
S062,2024-05-19,-999,93.8
