Station ID,Date,Temperature (C),Precipitation (mm)
S288,2024-01-01,10.4,95.6
S288,2024-01-02,-999,46.6
S288,2024-01-03,38.4,116.9
S288,2024-01-04,30.2,93.8
S288,2024-01-05,7.8,20.9
S288,2024-01-06,4.3,73.7
S288,2024-01-07,36.7,28.7
S288,2024-01-08,16.8,91.9
S288,2024-01-09,5.8,2.0
S288,2024-01-10,-999,0.9
S288,2024-01-11,-999,50.7
S288,2024-01-12,10.3,3.7
S288,2024-01-13,13.6,39.1
S288,2024-01-14,5.2,81.7
S288,2024-01-15,29.1,73.3
S288,2024-01-16,28.6,49.9
S288,2024-01-17,1.9,35.3
S288,2024-01-18,5.1,33.3
S288,2024-01-19,29.9,8.5
S288,2024-01-20,-1.8,72.5
S288,2024-01-21,-8.0,52.4
S288,2024-01-22,32.0,14.8
S288,2024-01-23,24.8,78.6
S288,2024-01-24,25.7,49.4
S288,2024-01-25,-999,34.9
S288,2024-01-26,29.4,25.8
S288,2024-01-27,31.6,1.3
S288,2024-01-28,-999,73.8
S288,2024-01-29,13.2,21.8
S288,2024-01-30,33.7,53.3
S288,2024-01-31,28.3,169.9
S288,2024-02-01,27.3,9.5
S288,2024-02-02,38.7,50.4
S288,2024-02-03,29.8,83.8
S288,2024-02-04,-999,48.1
S288,2024-02-05,2.6,38.2
S288,2024-02-06,-6.9,60.1
S288,2024-02-07,-999,168.8
S288,2024-02-08,18.9,28.4
S288,2024-02-09,17.4,40.7
S288,2024-02-10,4.9,104.2
S288,2024-02-11,36.2,18.4
S288,2024-02-12,35.8,47.7
S288,2024-02-13,-4.8,24.4
S288,2024-02-14,-3.1,111.4
S288,2024-02-15,1.5,158.1
S288,2024-02-16,3.5,37.2
S288,2024-02-17,4.9,5.7
S288,2024-02-18,9.1,41.7
S288,2024-02-19,35.1,85.7
S288,2024-02-20,-2.1,60.0
S288,2024-02-21,-999,41.3
S288,2024-02-22,4.1,95.4
S288,2024-02-23,15.1,81.9
S288,2024-02-24,28.9,24.6
S288,2024-02-25,20.1,51.2
S288,2024-02-26,33.1,66.3
S288,2024-02-27,17.9,39.6
S288,2024-02-28,24.1,51.7
S288,2024-02-29,19.6,78.5
S288,2024-03-01,39.1,47.9
S288,2024-03-02,27.6,64.3
S288,2024-03-03,4.7,153.1
S288,2024-03-04,-5.1,89.6
S288,2024-03-05,6.0,147.6
S288,2024-03-06,20.8,142.1
S288,2024-03-07,24.2,30.6
S288,2024-03-08,22.9,58.9
S288,2024-03-09,26.1,68.6
S288,2024-03-10,2.6,96.5
S288,2024-03-11,6.9,3.7
S288,2024-03-12,38.0,41.3
S288,2024-03-13,30.9,25.5
S288,2024-03-14,17.5,8.2
S288,2024-03-15,9.5,3.7
S288,2024-03-16,14.5,48.1
S288,2024-03-17,1.9,69.3
S288,2024-03-18,5.4,20.6
S288,2024-03-19,32.4,27.8
S288,2024-03-20,38.7,19.5
S288,2024-03-21,-1.4,17.3
S288,2024-03-22,-0.2,119.6
S288,2024-03-23,29.3,1.3
S288,2024-03-24,5.9,0.3
S288,2024-03-25,18.8,59.9
S288,2024-03-26,-2.9,185.8
S288,2024-03-27,-4.6,67.0
S288,2024-03-28,35.0,0.4
S288,2024-03-29,38.7,45.2
S288,2024-03-30,-4.5,90.8
S288,2024-03-31,21.2,7.2
S288,2024-04-01,31.6,83.2
S288,2024-04-02,36.3,54.1
S288,2024-04-03,36.2,12.4
S288,2024-04-04,35.4,1.9
S288,2024-04-05,25.8,50.0
S288,2024-04-06,21.0,76.4
S288,2024-04-07,-999,68.9
S288,2024-04-08,25.4,22.1
S288,2024-04-09,11.6,16.0
S288,2024-04-10,23.2,79.5
S288,2024-04-11,22.6,68.1
S288,2024-04-12,-8.5,20.2
S288,2024-04-13,32.9,88.1
S288,2024-04-14,35.9,48.9
S288,2024-04-15,17.1,52.3
S288,2024-04-16,26.5,115.1
S288,2024-04-17,38.4,65.7
S288,2024-04-18,26.2,96.8
S288,2024-04-19,5.3,68.5
S288,2024-04-20,18.7,63.2
S288,2024-04-21,-0.7,54.4
S288,2024-04-22,22.9,19.3
S288,2024-04-23,1.9,96.1
S288,2024-04-24,26.6,79.9
S288,2024-04-25,-9.5,30.4
S288,2024-04-26,17.3,74.7
S288,2024-04-27,-999,10.6
S288,2024-04-28,32.8,4.2
S288,2024-04-29,-5.2,128.3
S288,2024-04-30,39.2,73.6
S288,2024-05-01,23.1,41.7
S288,2024-05-02,-9.4,44.9
S288,2024-05-03,23.3,36.0
S288,2024-05-04,13.1,48.6
S288,2024-05-05,24.4,6.2
S288,2024-05-06,-1.1,24.7
S288,2024-05-07,-8.9,88.2
S288,2024-05-08,15.0,73.6
S288,2024-05-09,35.8,81.6
S288,2024-05-10,32.6,45.0
S288,2024-05-11,24.7,5.6
S288,2024-05-12,-3.8,68.2
S288,2024-05-13,36.0,145.7
S288,2024-05-14,-0.6,17.5
S288,2024-05-15,10.3,3.9
S288,2024-05-16,-0.7,30.5
S288,2024-05-17,16.5,9.0
S288,2024-05-18,30.8,74.9
S288,2024-05-19,31.6,41.1
S288,2024-05-20,5.2,84.1
S288,2024-05-21,19.3,2.6
S288,2024-05-22,22.8,58.6
S288,2024-05-23,7.9,25.5
S288,2024-05-24,5.0,4.0
S288,2024-05-25,-4.8,26.0
S288,2024-05-26,19.2,71.5
S288,2024-05-27,13.3,2.7
S288,2024-05-28,17.7,96.5
S288,2024-05-29,9.0,46.0
S288,2024-05-30,25.9,181.9
S288,2024-05-31,-4.4,115.8
S288,2024-06-01,21.5,132.4
S288,2024-06-02,22.3,33.9
S288,2024-06-03,21.1,92.1
S288,2024-06-04,28.1,52.8
S288,2024-06-05,-4.1,97.4
S288,2024-06-06,4.9,43.3
S288,2024-06-07,-999,79.4
S288,2024-06-08,-999,26.5
S288,2024-06-09,25.5,69.1
S288,2024-06-10,36.7,42.2
S288,2024-06-11,36.5,125.1
S288,2024-06-12,5.9,75.5
S288,2024-06-13,-0.8,62.8
S288,2024-06-14,30.3,103.1
S288,2024-06-15,-6.7,98.3
S288,2024-06-16,-3.2,98.9
S288,2024-06-17,22.6,91.7
S288,2024-06-18,2.5,131.6
S288,2024-06-19,12.9,35.9
S288,2024-06-20,37.0,30.2
S288,2024-06-21,29.6,127.5
S288,2024-06-22,10.9,42.3
S288,2024-06-23,3.8,76.1
S288,2024-06-24,21.8,20.5
S288,2024-06-25,36.6,33.6
S288,2024-06-26,-4.5,87.4
S288,2024-06-27,8.3,42.2
S288,2024-06-28,23.9,96.0
S288,2024-06-29,-8.1,4.4
S288,2024-06-30,15.8,95.2
S288,2024-07-01,19.6,19.3
S288,2024-07-02,18.0,8.8
S288,2024-07-03,9.4,34.2
S288,2024-07-04,23.6,32.2
S288,2024-07-05,0.7,75.0
S288,2024-07-06,39.9,84.8
S288,2024-07-07,21.9,85.5
S288,2024-07-08,3.3,151.3
S288,2024-07-09,22.3,89.7
S288,2024-07-10,2.7,52.3
S288,2024-07-11,27.5,62.0
S288,2024-07-12,3.4,43.6
S288,2024-07-13,2.7,74.3
S288,2024-07-14,-999,66.0
S288,2024-07-15,26.6,83.0
S288,2024-07-16,-2.0,4.5
S288,2024-07-17,-3.9,138.6
S288,2024-07-18,14.8,140.3
S288,2024-07-19,29.9,184.3
S288,2024-07-20,14.0,73.1
S288,2024-07-21,-8.2,3.6
S288,2024-07-22,-3.7,21.8
S288,2024-07-23,5.3,46.8
S288,2024-07-24,8.7,66.4
S288,2024-07-25,-1.5,66.2
S288,2024-07-26,15.0,35.0
S288,2024-07-27,-0.9,122.2
S288,2024-07-28,21.4,70.7
S288,2024-07-29,-0.6,88.4
S288,2024-07-30,23.3,94.4
S288,2024-07-31,-999,11.4
S288,2024-08-01,25.0,87.2
S288,2024-08-02,10.1,165.4
S288,2024-08-03,26.6,52.9
S288,2024-08-04,33.8,53.5
S288,2024-08-05,1.0,11.0
S288,2024-08-06,-1.5,76.0
S288,2024-08-07,1.2,59.6
S288,2024-08-08,-9.3,8.4
S288,2024-08-09,20.8,160.0
S288,2024-08-10,29.4,52.9
S288,2024-08-11,-2.8,80.8
S288,2024-08-12,37.2,89.0
S288,2024-08-13,35.2,64.8
S288,2024-08-14,30.5,58.2
S288,2024-08-15,29.1,21.1
S288,2024-08-16,4.8,81.8
S288,2024-08-17,6.8,24.8
S288,2024-08-18,24.5,97.6
S288,2024-08-19,24.8,57.2
S288,2024-08-20,19.3,22.3
S288,2024-08-21,-1.9,42.9
S288,2024-08-22,25.8,49.9
S288,2024-08-23,30.0,63.1
S288,2024-08-24,37.5,189.5
S288,2024-08-25,31.8,77.4
S288,2024-08-26,-1.7,90.4
S288,2024-08-27,28.3,70.5
S288,2024-08-28,30.7,54.3
S288,2024-08-29,13.1,29.6
S288,2024-08-30,18.3,2.7
S288,2024-08-31,19.2,72.0
S288,2024-09-01,26.5,50.5
S288,2024-09-02,26.9,40.5
S288,2024-09-03,-999,32.3
S288,2024-09-04,10.9,162.8
S288,2024-09-05,16.0,34.7
S288,2024-09-06,-999,142.4
S288,2024-09-07,33.2,18.4
S288,2024-09-08,31.4,73.0
S288,2024-09-09,8.2,56.1
