Station ID,Date,Temperature (C),Precipitation (mm)
S326,2024-01-01,-1.4,117.2
S326,2024-01-02,16.5,13.9
S326,2024-01-03,36.3,171.4
S326,2024-01-04,14.8,169.0
S326,2024-01-05,0.3,2.9
S326,2024-01-06,1.5,91.3
S326,2024-01-07,-999,25.8
S326,2024-01-08,32.6,2.1
S326,2024-01-09,0.7,74.3
S326,2024-01-10,34.6,69.0
S326,2024-01-11,35.4,16.7
S326,2024-01-12,-8.8,2.8
S326,2024-01-13,39.6,121.2
S326,2024-01-14,2.9,31.8
S326,2024-01-15,33.3,34.6
S326,2024-01-16,26.5,164.4
S326,2024-01-17,4.6,51.3
S326,2024-01-18,27.8,50.1
S326,2024-01-19,25.9,65.0
S326,2024-01-20,32.8,32.6
S326,2024-01-21,13.1,146.8
S326,2024-01-22,5.7,104.2
S326,2024-01-23,27.1,52.5
S326,2024-01-24,-8.5,13.7
S326,2024-01-25,31.5,87.9
S326,2024-01-26,9.2,82.9
S326,2024-01-27,13.7,139.4
S326,2024-01-28,-9.4,11.7
S326,2024-01-29,15.7,27.4
S326,2024-01-30,-8.7,6.4
S326,2024-01-31,-2.9,139.8
S326,2024-02-01,22.9,43.4
S326,2024-02-02,20.7,19.1
S326,2024-02-03,37.3,17.6
S326,2024-02-04,11.0,68.0
S326,2024-02-05,16.2,150.5
S326,2024-02-06,-6.7,70.6
S326,2024-02-07,-5.2,75.5
S326,2024-02-08,23.1,46.9
S326,2024-02-09,19.0,42.3
S326,2024-02-10,-7.7,8.9
S326,2024-02-11,-5.1,68.1
S326,2024-02-12,1.4,21.6
S326,2024-02-13,-2.4,7.0
S326,2024-02-14,30.6,28.1
S326,2024-02-15,25.0,90.7
S326,2024-02-16,31.9,35.6
S326,2024-02-17,-1.1,0.5
S326,2024-02-18,18.6,69.3
S326,2024-02-19,18.0,22.7
S326,2024-02-20,30.9,10.0
S326,2024-02-21,24.5,54.4
S326,2024-02-22,24.4,44.8
S326,2024-02-23,8.7,170.9
S326,2024-02-24,12.2,3.7
S326,2024-02-25,-5.5,93.2
S326,2024-02-26,-999,19.0
S326,2024-02-27,37.1,108.7
S326,2024-02-28,29.1,35.8
S326,2024-02-29,2.1,76.7
S326,2024-03-01,32.0,40.4
S326,2024-03-02,-7.6,70.6
S326,2024-03-03,3.6,15.5
S326,2024-03-04,4.1,36.6
S326,2024-03-05,13.9,61.5
S326,2024-03-06,38.0,42.2
S326,2024-03-07,2.1,8.1
S326,2024-03-08,30.1,9.8
S326,2024-03-09,6.3,26.3
S326,2024-03-10,33.5,6.0
