Station ID,Date,Temperature (C),Precipitation (mm)
S215,2024-01-01,2.1,60.7
S215,2024-01-02,18.8,96.5
S215,2024-01-03,14.1,148.4
S215,2024-01-04,19.4,49.4
S215,2024-01-05,35.3,27.1
S215,2024-01-06,15.3,89.8
S215,2024-01-07,26.6,1.4
S215,2024-01-08,16.4,88.1
S215,2024-01-09,24.0,80.8
S215,2024-01-10,9.1,11.3
S215,2024-01-11,34.0,88.4
S215,2024-01-12,0.4,25.1
S215,2024-01-13,14.4,79.0
S215,2024-01-14,36.7,122.4
S215,2024-01-15,15.9,2.2
S215,2024-01-16,7.7,49.7
S215,2024-01-17,26.2,53.8
S215,2024-01-18,-1.0,75.9
S215,2024-01-19,34.9,57.5
S215,2024-01-20,36.3,20.5
S215,2024-01-21,22.8,11.8
S215,2024-01-22,-5.3,82.2
S215,2024-01-23,16.5,76.6
S215,2024-01-24,3.2,85.9
S215,2024-01-25,21.8,34.0
S215,2024-01-26,-1.5,91.0
S215,2024-01-27,28.7,21.6
S215,2024-01-28,12.8,58.8
S215,2024-01-29,25.1,60.2
S215,2024-01-30,32.2,34.8
S215,2024-01-31,17.5,37.9
S215,2024-02-01,-999,22.6
S215,2024-02-02,-999,51.6
S215,2024-02-03,31.9,22.3
S215,2024-02-04,23.5,19.8
S215,2024-02-05,3.7,10.9
S215,2024-02-06,24.9,87.6
S215,2024-02-07,3.0,55.1
S215,2024-02-08,-0.4,21.6
S215,2024-02-09,31.3,59.8
S215,2024-02-10,21.3,96.5
S215,2024-02-11,33.2,9.6
S215,2024-02-12,20.8,78.4
S215,2024-02-13,10.3,23.2
S215,2024-02-14,-2.3,98.1
S215,2024-02-15,2.0,68.5
S215,2024-02-16,2.4,96.3
S215,2024-02-17,16.9,75.6
S215,2024-02-18,0.7,79.1
S215,2024-02-19,20.6,16.9
S215,2024-02-20,32.4,80.6
S215,2024-02-21,-7.3,97.7
S215,2024-02-22,17.6,86.2
S215,2024-02-23,15.9,69.5
S215,2024-02-24,29.4,95.0
S215,2024-02-25,0.7,103.8
S215,2024-02-26,-9.0,28.2
S215,2024-02-27,31.5,54.6
S215,2024-02-28,29.2,38.7
S215,2024-02-29,24.9,45.2
S215,2024-03-01,-4.7,98.5
S215,2024-03-02,12.5,50.0
S215,2024-03-03,11.0,0.0
S215,2024-03-04,22.1,60.2
S215,2024-03-05,-7.9,2.7
S215,2024-03-06,29.9,137.2
S215,2024-03-07,6.0,94.3
S215,2024-03-08,2.6,31.0
S215,2024-03-09,14.3,93.1
S215,2024-03-10,5.3,7.2
S215,2024-03-11,25.7,8.8
S215,2024-03-12,-8.1,28.7
S215,2024-03-13,26.9,98.3
S215,2024-03-14,3.9,20.7
S215,2024-03-15,13.3,71.8
S215,2024-03-16,-999,45.3
S215,2024-03-17,7.8,47.6
S215,2024-03-18,34.1,28.9
S215,2024-03-19,-999,142.1
S215,2024-03-20,38.1,40.5
S215,2024-03-21,15.7,97.1
S215,2024-03-22,-999,58.8
S215,2024-03-23,21.2,29.8
S215,2024-03-24,39.0,24.5
S215,2024-03-25,17.5,70.6
S215,2024-03-26,12.0,163.8
S215,2024-03-27,8.3,35.4
S215,2024-03-28,4.2,193.8
S215,2024-03-29,-0.2,6.8
S215,2024-03-30,8.8,97.6
S215,2024-03-31,35.2,20.6
S215,2024-04-01,15.9,2.2
S215,2024-04-02,39.2,31.3
S215,2024-04-03,11.4,59.1
S215,2024-04-04,27.1,37.0
S215,2024-04-05,26.6,77.8
S215,2024-04-06,-999,129.9
S215,2024-04-07,12.0,66.2
S215,2024-04-08,13.0,8.8
S215,2024-04-09,18.1,37.4
S215,2024-04-10,26.4,39.2
S215,2024-04-11,1.8,1.4
S215,2024-04-12,-0.1,158.8
S215,2024-04-13,-999,63.6
S215,2024-04-14,18.7,13.8
S215,2024-04-15,16.1,185.1
S215,2024-04-16,30.7,193.4
S215,2024-04-17,3.0,144.1
S215,2024-04-18,38.5,84.8
S215,2024-04-19,7.9,45.2
S215,2024-04-20,24.1,85.8
S215,2024-04-21,7.1,100.0
S215,2024-04-22,37.7,84.4
S215,2024-04-23,0.9,67.6
S215,2024-04-24,-0.3,23.1
S215,2024-04-25,18.4,56.0
S215,2024-04-26,15.9,26.4
S215,2024-04-27,38.7,7.0
S215,2024-04-28,18.3,80.2
S215,2024-04-29,18.2,45.7
S215,2024-04-30,7.0,143.1
S215,2024-05-01,-8.4,22.5
S215,2024-05-02,19.2,47.0
S215,2024-05-03,37.1,59.0
S215,2024-05-04,-5.6,126.1
S215,2024-05-05,17.6,39.0
S215,2024-05-06,0.2,42.6
S215,2024-05-07,36.1,188.6
S215,2024-05-08,-5.8,22.2
S215,2024-05-09,33.2,77.4
S215,2024-05-10,10.8,88.7
