Station ID,Date,Temperature (C),Precipitation (mm)
S174,2024-01-01,4.1,80.2
S174,2024-01-02,10.1,25.5
S174,2024-01-03,9.4,4.6
S174,2024-01-04,3.2,71.5
S174,2024-01-05,2.4,198.1
S174,2024-01-06,-0.4,95.7
S174,2024-01-07,-999,26.6
S174,2024-01-08,37.8,42.8
S174,2024-01-09,17.4,68.5
S174,2024-01-10,31.2,72.8
S174,2024-01-11,5.5,74.2
S174,2024-01-12,37.1,184.7
S174,2024-01-13,-4.4,31.5
S174,2024-01-14,-0.9,132.9
S174,2024-01-15,28.2,53.5
S174,2024-01-16,-4.7,17.9
S174,2024-01-17,29.8,21.3
S174,2024-01-18,18.6,50.0
S174,2024-01-19,13.2,33.5
S174,2024-01-20,13.2,60.5
S174,2024-01-21,33.6,93.2
S174,2024-01-22,10.4,144.9
S174,2024-01-23,39.5,2.5
S174,2024-01-24,29.1,54.1
S174,2024-01-25,2.9,12.5
S174,2024-01-26,-3.4,75.7
S174,2024-01-27,3.7,49.5
S174,2024-01-28,-3.6,80.9
S174,2024-01-29,10.5,58.8
S174,2024-01-30,12.7,32.5
S174,2024-01-31,10.1,60.5
S174,2024-02-01,26.2,92.8
S174,2024-02-02,24.7,36.9
S174,2024-02-03,-2.5,62.0
S174,2024-02-04,35.1,2.4
S174,2024-02-05,-4.8,8.4
S174,2024-02-06,-1.0,21.7
S174,2024-02-07,9.1,2.7
S174,2024-02-08,-1.9,97.6
S174,2024-02-09,35.3,30.4
S174,2024-02-10,34.5,88.7
S174,2024-02-11,15.9,63.1
S174,2024-02-12,25.0,63.9
S174,2024-02-13,27.3,34.0
S174,2024-02-14,26.6,28.4
S174,2024-02-15,-7.1,73.7
S174,2024-02-16,10.9,95.2
S174,2024-02-17,23.8,25.2
S174,2024-02-18,22.1,96.9
S174,2024-02-19,4.3,57.9
S174,2024-02-20,11.9,90.3
S174,2024-02-21,7.7,4.5
S174,2024-02-22,36.2,32.9
S174,2024-02-23,-8.5,52.7
S174,2024-02-24,28.5,93.7
S174,2024-02-25,24.2,20.0
S174,2024-02-26,38.6,58.7
S174,2024-02-27,9.5,67.8
S174,2024-02-28,19.8,80.9
S174,2024-02-29,12.5,27.6
S174,2024-03-01,27.7,89.9
S174,2024-03-02,8.5,115.6
S174,2024-03-03,29.3,9.7
S174,2024-03-04,-7.5,21.2
S174,2024-03-05,3.9,90.5
S174,2024-03-06,10.0,17.9
S174,2024-03-07,31.9,113.1
S174,2024-03-08,16.9,132.2
S174,2024-03-09,3.5,143.7
S174,2024-03-10,-5.6,2.6
S174,2024-03-11,10.7,47.7
S174,2024-03-12,5.4,52.9
S174,2024-03-13,39.3,197.5
S174,2024-03-14,34.6,61.0
S174,2024-03-15,-6.3,63.0
S174,2024-03-16,-5.9,170.3
S174,2024-03-17,3.1,69.7
S174,2024-03-18,-7.6,64.3
S174,2024-03-19,23.2,43.1
S174,2024-03-20,39.7,24.5
S174,2024-03-21,37.3,38.6
S174,2024-03-22,-2.9,56.1
S174,2024-03-23,11.8,32.4
S174,2024-03-24,15.8,42.9
S174,2024-03-25,20.2,171.8
S174,2024-03-26,17.8,95.0
S174,2024-03-27,-9.1,92.6
S174,2024-03-28,-0.2,45.4
S174,2024-03-29,14.1,78.2
S174,2024-03-30,21.3,93.2
S174,2024-03-31,7.7,74.0
S174,2024-04-01,29.7,33.4
S174,2024-04-02,15.7,27.1
S174,2024-04-03,12.9,43.3
S174,2024-04-04,4.2,94.7
S174,2024-04-05,11.5,48.6
S174,2024-04-06,17.1,66.1
S174,2024-04-07,-8.5,3.4
S174,2024-04-08,-0.7,64.6
S174,2024-04-09,20.6,61.9
S174,2024-04-10,20.2,58.8
S174,2024-04-11,17.9,81.4
S174,2024-04-12,-2.0,53.6
S174,2024-04-13,16.1,14.2
S174,2024-04-14,36.1,66.8
S174,2024-04-15,-7.2,8.2
S174,2024-04-16,24.7,45.4
S174,2024-04-17,1.0,21.2
S174,2024-04-18,23.2,68.3
S174,2024-04-19,33.5,34.8
S174,2024-04-20,21.7,50.7
S174,2024-04-21,16.6,8.3
S174,2024-04-22,39.3,68.2
S174,2024-04-23,8.4,100.0
S174,2024-04-24,13.7,31.2
S174,2024-04-25,-5.5,31.9
S174,2024-04-26,-7.3,39.1
S174,2024-04-27,8.7,47.3
S174,2024-04-28,38.8,31.1
S174,2024-04-29,39.0,95.6
S174,2024-04-30,21.2,4.3
S174,2024-05-01,8.4,72.3
S174,2024-05-02,14.7,10.3
S174,2024-05-03,21.5,53.0
S174,2024-05-04,-999,30.3
S174,2024-05-05,36.3,98.9
S174,2024-05-06,33.6,181.8
S174,2024-05-07,-999,72.1
S174,2024-05-08,5.2,56.0
S174,2024-05-09,15.3,83.2
S174,2024-05-10,-0.5,166.4
S174,2024-05-11,20.5,113.2
S174,2024-05-12,7.3,54.3
S174,2024-05-13,35.4,90.8
S174,2024-05-14,5.2,36.6
S174,2024-05-15,22.0,92.9
S174,2024-05-16,-2.0,58.6
S174,2024-05-17,10.5,39.9
S174,2024-05-18,27.4,31.8
S174,2024-05-19,13.5,81.8
S174,2024-05-20,23.7,7.5
S174,2024-05-21,16.3,125.5
S174,2024-05-22,18.6,87.9
S174,2024-05-23,-5.4,84.2
S174,2024-05-24,-6.6,97.4
S174,2024-05-25,-3.5,81.1
S174,2024-05-26,25.7,48.6
S174,2024-05-27,39.0,51.6
S174,2024-05-28,21.6,20.1
S174,2024-05-29,9.3,79.6
S174,2024-05-30,-999,50.6
S174,2024-05-31,6.5,99.2
S174,2024-06-01,-8.7,4.7
S174,2024-06-02,25.2,80.8
S174,2024-06-03,-5.2,72.8
S174,2024-06-04,14.1,69.2
S174,2024-06-05,-4.8,78.3
S174,2024-06-06,30.4,37.8
S174,2024-06-07,2.0,85.2
S174,2024-06-08,5.3,8.4
S174,2024-06-09,7.2,56.0
S174,2024-06-10,3.3,75.9
S174,2024-06-11,27.8,77.8
S174,2024-06-12,1.4,94.8
S174,2024-06-13,38.6,98.3
