Station ID,Date,Temperature (C),Precipitation (mm)
S036,2024-01-01,35.9,61.8
S036,2024-01-02,19.1,95.4
S036,2024-01-03,35.2,96.6
S036,2024-01-04,3.3,61.0
S036,2024-01-05,-5.1,36.2
S036,2024-01-06,36.5,21.1
S036,2024-01-07,18.3,24.4
S036,2024-01-08,37.5,99.7
S036,2024-01-09,-3.3,74.7
S036,2024-01-10,-4.0,60.8
S036,2024-01-11,25.4,14.0
S036,2024-01-12,28.5,88.4
S036,2024-01-13,11.4,11.3
S036,2024-01-14,0.6,17.0
S036,2024-01-15,8.2,49.4
S036,2024-01-16,10.0,0.8
S036,2024-01-17,21.0,61.3
S036,2024-01-18,35.8,98.3
S036,2024-01-19,6.3,36.1
S036,2024-01-20,-5.9,16.8
S036,2024-01-21,27.7,71.8
S036,2024-01-22,39.1,77.1
S036,2024-01-23,25.9,57.5
S036,2024-01-24,-4.8,9.0
S036,2024-01-25,31.6,61.0
S036,2024-01-26,-1.3,28.5
S036,2024-01-27,17.4,19.5
S036,2024-01-28,-3.5,43.1
S036,2024-01-29,22.1,99.9
S036,2024-01-30,23.0,14.2
S036,2024-01-31,25.8,13.8
S036,2024-02-01,-2.1,87.1
S036,2024-02-02,26.3,15.9
S036,2024-02-03,2.6,193.4
S036,2024-02-04,28.9,47.7
S036,2024-02-05,20.6,69.7
S036,2024-02-06,12.1,7.8
S036,2024-02-07,7.2,3.4
S036,2024-02-08,24.6,17.7
S036,2024-02-09,2.3,26.9
S036,2024-02-10,16.9,11.9
S036,2024-02-11,37.5,175.3
S036,2024-02-12,22.6,92.2
S036,2024-02-13,3.2,12.1
S036,2024-02-14,6.1,142.4
S036,2024-02-15,7.3,42.9
S036,2024-02-16,-999,83.3
S036,2024-02-17,12.2,28.5
S036,2024-02-18,36.3,58.4
S036,2024-02-19,-3.5,51.9
S036,2024-02-20,27.8,32.3
S036,2024-02-21,11.2,98.1
S036,2024-02-22,32.8,47.4
S036,2024-02-23,-999,89.8
S036,2024-02-24,-999,35.6
S036,2024-02-25,-999,59.3
S036,2024-02-26,28.4,25.9
S036,2024-02-27,18.2,49.0
S036,2024-02-28,28.9,58.0
S036,2024-02-29,-1.6,67.3
S036,2024-03-01,-1.6,79.8
S036,2024-03-02,32.2,79.0
S036,2024-03-03,31.4,78.9
S036,2024-03-04,24.6,21.2
S036,2024-03-05,-999,17.1
S036,2024-03-06,-999,47.4
S036,2024-03-07,-8.4,10.4
S036,2024-03-08,-4.7,54.2
S036,2024-03-09,-2.6,89.1
S036,2024-03-10,18.1,16.2
S036,2024-03-11,23.7,35.8
S036,2024-03-12,29.0,41.7
S036,2024-03-13,-999,158.3
S036,2024-03-14,25.9,28.1
S036,2024-03-15,-4.5,99.2
S036,2024-03-16,34.9,92.1
S036,2024-03-17,26.0,34.4
S036,2024-03-18,23.7,10.6
S036,2024-03-19,5.8,52.1
S036,2024-03-20,0.2,98.6
S036,2024-03-21,36.6,66.0
S036,2024-03-22,21.4,94.0
S036,2024-03-23,22.9,82.2
S036,2024-03-24,24.5,92.3
S036,2024-03-25,19.7,8.2
S036,2024-03-26,19.1,49.7
S036,2024-03-27,-7.8,8.3
S036,2024-03-28,22.2,36.7
S036,2024-03-29,0.9,162.4
S036,2024-03-30,-4.3,26.6
S036,2024-03-31,37.9,32.1
S036,2024-04-01,38.1,43.4
S036,2024-04-02,2.4,164.9
S036,2024-04-03,23.3,11.0
S036,2024-04-04,7.1,111.6
S036,2024-04-05,32.2,62.1
S036,2024-04-06,6.9,11.5
S036,2024-04-07,-2.6,58.1
S036,2024-04-08,-4.1,39.0
S036,2024-04-09,5.3,21.8
S036,2024-04-10,12.5,174.4
S036,2024-04-11,25.0,11.7
S036,2024-04-12,-4.6,16.5
S036,2024-04-13,3.7,34.7
S036,2024-04-14,3.3,31.4
S036,2024-04-15,23.3,12.1
S036,2024-04-16,19.0,85.9
S036,2024-04-17,-6.7,28.5
S036,2024-04-18,1.9,104.1
S036,2024-04-19,22.1,71.4
S036,2024-04-20,16.7,99.5
S036,2024-04-21,-999,87.8
S036,2024-04-22,-999,40.1
S036,2024-04-23,17.0,18.8
S036,2024-04-24,38.6,47.1
S036,2024-04-25,38.0,28.8
S036,2024-04-26,28.1,4.8
S036,2024-04-27,7.3,56.7
S036,2024-04-28,22.8,11.5
S036,2024-04-29,8.8,44.2
S036,2024-04-30,8.8,99.3
S036,2024-05-01,20.3,38.2
S036,2024-05-02,0.8,35.4
S036,2024-05-03,7.9,8.5
S036,2024-05-04,8.2,73.3
S036,2024-05-05,6.6,125.6
S036,2024-05-06,13.1,76.9
S036,2024-05-07,10.5,0.7
S036,2024-05-08,21.4,87.3
S036,2024-05-09,39.7,17.6
S036,2024-05-10,-6.0,21.8
S036,2024-05-11,14.5,73.9
S036,2024-05-12,-3.6,33.5
S036,2024-05-13,16.6,71.7
