Station ID,Date,Temperature (C),Precipitation (mm)
S343,2024-01-01,9.0,82.1
S343,2024-01-02,21.3,49.3
S343,2024-01-03,0.2,117.8
S343,2024-01-04,15.6,15.6
S343,2024-01-05,-9.9,40.4
S343,2024-01-06,33.3,77.5
S343,2024-01-07,22.9,33.8
S343,2024-01-08,7.2,33.4
S343,2024-01-09,5.3,53.1
S343,2024-01-10,-999,93.3
S343,2024-01-11,-7.5,79.3
S343,2024-01-12,31.4,67.9
S343,2024-01-13,9.1,16.7
S343,2024-01-14,0.5,192.4
S343,2024-01-15,38.2,5.0
S343,2024-01-16,22.4,89.7
S343,2024-01-17,-2.7,96.0
S343,2024-01-18,21.0,36.2
S343,2024-01-19,18.9,181.7
S343,2024-01-20,16.9,84.8
S343,2024-01-21,32.2,53.3
S343,2024-01-22,11.5,37.7
S343,2024-01-23,36.1,135.3
S343,2024-01-24,12.6,61.8
S343,2024-01-25,-3.9,1.7
S343,2024-01-26,31.3,22.7
S343,2024-01-27,20.5,61.5
S343,2024-01-28,22.2,42.0
S343,2024-01-29,33.2,101.1
S343,2024-01-30,13.6,31.7
S343,2024-01-31,21.7,52.8
S343,2024-02-01,0.5,173.8
S343,2024-02-02,9.1,6.1
S343,2024-02-03,24.4,169.8
S343,2024-02-04,32.8,81.1
S343,2024-02-05,-2.4,75.7
S343,2024-02-06,8.5,71.6
S343,2024-02-07,29.3,55.1
S343,2024-02-08,26.6,72.7
S343,2024-02-09,38.9,74.5
S343,2024-02-10,17.5,44.1
S343,2024-02-11,-8.5,7.8
S343,2024-02-12,-9.1,51.7
S343,2024-02-13,23.4,14.8
S343,2024-02-14,6.8,20.7
S343,2024-02-15,-999,76.4
S343,2024-02-16,35.8,67.0
S343,2024-02-17,31.1,185.0
S343,2024-02-18,15.0,61.5
S343,2024-02-19,19.1,11.1
S343,2024-02-20,17.3,89.2
S343,2024-02-21,7.6,5.2
S343,2024-02-22,-0.1,47.2
S343,2024-02-23,-6.9,184.1
S343,2024-02-24,17.8,54.6
S343,2024-02-25,-999,3.9
S343,2024-02-26,3.5,43.3
S343,2024-02-27,14.4,38.0
S343,2024-02-28,37.2,176.0
S343,2024-02-29,36.3,13.8
S343,2024-03-01,25.6,93.9
S343,2024-03-02,5.1,44.8
S343,2024-03-03,2.2,129.3
S343,2024-03-04,12.4,96.9
S343,2024-03-05,23.9,197.9
S343,2024-03-06,27.3,66.3
S343,2024-03-07,15.2,43.5
S343,2024-03-08,-9.7,7.0
S343,2024-03-09,-5.7,74.7
S343,2024-03-10,-0.6,5.4
S343,2024-03-11,11.8,24.0
S343,2024-03-12,5.6,30.6
S343,2024-03-13,-1.0,74.7
S343,2024-03-14,7.3,52.6
S343,2024-03-15,1.7,64.7
S343,2024-03-16,0.5,82.9
S343,2024-03-17,0.0,90.3
S343,2024-03-18,19.3,64.0
S343,2024-03-19,30.8,57.9
S343,2024-03-20,11.0,37.2
S343,2024-03-21,-1.7,7.3
S343,2024-03-22,35.2,54.5
S343,2024-03-23,24.2,90.6
S343,2024-03-24,15.3,63.9
