Station ID,Date,Temperature (C),Precipitation (mm)
S172,2024-01-01,-0.1,149.8
S172,2024-01-02,-4.4,97.4
S172,2024-01-03,-3.1,64.1
S172,2024-01-04,5.0,34.6
S172,2024-01-05,27.2,68.9
S172,2024-01-06,29.7,1.6
S172,2024-01-07,37.3,56.1
S172,2024-01-08,-4.2,31.6
S172,2024-01-09,4.8,69.4
S172,2024-01-10,12.0,20.6
S172,2024-01-11,20.5,70.3
S172,2024-01-12,1.2,47.5
S172,2024-01-13,3.2,53.5
S172,2024-01-14,16.9,13.8
S172,2024-01-15,8.0,53.6
S172,2024-01-16,22.3,35.5
S172,2024-01-17,0.7,75.3
S172,2024-01-18,2.7,94.2
S172,2024-01-19,-6.1,112.2
S172,2024-01-20,29.5,59.2
S172,2024-01-21,-999,8.3
S172,2024-01-22,39.8,70.1
S172,2024-01-23,33.2,30.8
S172,2024-01-24,38.3,35.8
S172,2024-01-25,-8.8,30.9
S172,2024-01-26,20.5,43.9
S172,2024-01-27,20.1,21.5
S172,2024-01-28,26.0,90.0
S172,2024-01-29,22.7,76.7
S172,2024-01-30,33.0,172.5
S172,2024-01-31,38.6,28.4
S172,2024-02-01,23.8,65.1
S172,2024-02-02,-3.9,47.2
S172,2024-02-03,37.2,7.8
S172,2024-02-04,28.9,138.8
S172,2024-02-05,17.7,177.2
S172,2024-02-06,-999,18.6
S172,2024-02-07,21.8,33.7
S172,2024-02-08,2.9,55.2
S172,2024-02-09,-999,175.3
S172,2024-02-10,3.2,80.6
S172,2024-02-11,10.1,47.7
S172,2024-02-12,1.0,49.6
S172,2024-02-13,-5.1,34.9
S172,2024-02-14,22.0,181.7
S172,2024-02-15,11.4,14.5
S172,2024-02-16,13.7,43.8
S172,2024-02-17,21.8,17.6
S172,2024-02-18,-4.9,81.4
S172,2024-02-19,39.9,54.9
S172,2024-02-20,-4.8,44.1
S172,2024-02-21,5.1,2.4
S172,2024-02-22,13.9,48.0
S172,2024-02-23,-9.1,4.3
S172,2024-02-24,-7.0,171.5
S172,2024-02-25,26.4,30.5
S172,2024-02-26,31.7,54.9
S172,2024-02-27,2.8,55.3
S172,2024-02-28,39.2,67.1
S172,2024-02-29,-4.1,82.4
S172,2024-03-01,10.7,32.9
S172,2024-03-02,-6.2,77.6
S172,2024-03-03,-0.6,92.4
S172,2024-03-04,31.8,82.1
S172,2024-03-05,-999,67.6
S172,2024-03-06,5.3,14.8
S172,2024-03-07,-9.3,62.7
S172,2024-03-08,-1.4,100.5
S172,2024-03-09,31.7,98.2
S172,2024-03-10,5.1,55.3
S172,2024-03-11,13.6,47.8
S172,2024-03-12,34.5,71.1
S172,2024-03-13,9.5,50.7
S172,2024-03-14,33.5,26.0
S172,2024-03-15,1.8,3.3
S172,2024-03-16,-999,3.9
S172,2024-03-17,30.5,84.5
S172,2024-03-18,24.3,71.1
S172,2024-03-19,-1.6,25.9
S172,2024-03-20,37.4,94.6
S172,2024-03-21,13.3,62.9
S172,2024-03-22,33.9,67.7
S172,2024-03-23,12.2,17.4
S172,2024-03-24,28.3,37.6
S172,2024-03-25,13.6,93.9
S172,2024-03-26,5.1,76.2
S172,2024-03-27,29.9,57.4
S172,2024-03-28,4.9,9.6
S172,2024-03-29,15.1,21.3
S172,2024-03-30,-9.1,66.7
S172,2024-03-31,4.4,73.7
S172,2024-04-01,18.9,98.7
S172,2024-04-02,-999,75.0
S172,2024-04-03,5.8,96.3
S172,2024-04-04,19.9,90.4
S172,2024-04-05,-7.8,74.1
S172,2024-04-06,-0.1,75.2
S172,2024-04-07,-8.0,5.9
S172,2024-04-08,8.3,94.8
S172,2024-04-09,31.2,44.3
S172,2024-04-10,13.3,53.9
S172,2024-04-11,-999,41.1
S172,2024-04-12,23.5,9.7
S172,2024-04-13,39.2,65.8
S172,2024-04-14,10.7,12.6
