Station ID,Date,Temperature (C),Precipitation (mm)
S251,2024-01-01,28.3,68.9
S251,2024-01-02,25.3,9.7
S251,2024-01-03,3.1,39.2
S251,2024-01-04,-4.1,87.6
S251,2024-01-05,11.2,25.4
S251,2024-01-06,-7.7,58.3
S251,2024-01-07,5.5,85.9
S251,2024-01-08,20.3,88.2
S251,2024-01-09,11.4,14.4
S251,2024-01-10,29.4,36.0
S251,2024-01-11,4.4,97.7
S251,2024-01-12,3.7,46.5
S251,2024-01-13,24.8,85.5
S251,2024-01-14,-1.2,4.3
S251,2024-01-15,20.7,97.4
S251,2024-01-16,14.7,10.8
S251,2024-01-17,3.9,26.7
S251,2024-01-18,24.4,76.9
S251,2024-01-19,23.2,81.6
S251,2024-01-20,19.9,50.4
S251,2024-01-21,14.8,75.0
S251,2024-01-22,4.9,22.0
S251,2024-01-23,39.6,73.8
S251,2024-01-24,14.4,69.3
S251,2024-01-25,4.2,2.9
S251,2024-01-26,25.6,94.4
S251,2024-01-27,-0.1,53.6
S251,2024-01-28,37.8,65.9
S251,2024-01-29,36.4,76.5
S251,2024-01-30,23.6,10.9
S251,2024-01-31,-9.8,132.2
S251,2024-02-01,-999,32.9
S251,2024-02-02,2.4,52.5
S251,2024-02-03,-5.1,13.1
S251,2024-02-04,0.5,33.9
S251,2024-02-05,38.9,56.0
S251,2024-02-06,-7.7,40.6
S251,2024-02-07,5.9,126.9
S251,2024-02-08,19.1,95.1
S251,2024-02-09,20.8,65.2
S251,2024-02-10,-9.1,48.9
S251,2024-02-11,8.7,56.7
S251,2024-02-12,25.9,45.0
S251,2024-02-13,22.7,31.1
S251,2024-02-14,4.1,31.5
S251,2024-02-15,9.2,116.1
S251,2024-02-16,3.4,35.5
S251,2024-02-17,-4.5,22.5
S251,2024-02-18,0.5,78.2
S251,2024-02-19,34.6,18.6
S251,2024-02-20,-9.5,13.1
S251,2024-02-21,-0.9,92.9
S251,2024-02-22,31.7,69.8
S251,2024-02-23,7.2,13.2
S251,2024-02-24,-3.5,4.1
S251,2024-02-25,39.2,13.7
S251,2024-02-26,38.0,98.0
S251,2024-02-27,28.3,65.5
S251,2024-02-28,-999,60.6
S251,2024-02-29,27.3,89.7
S251,2024-03-01,27.6,38.7
S251,2024-03-02,36.6,79.3
S251,2024-03-03,33.3,111.0
S251,2024-03-04,13.8,50.1
S251,2024-03-05,13.6,85.1
S251,2024-03-06,10.1,27.7
S251,2024-03-07,-4.1,83.5
S251,2024-03-08,-0.1,77.2
S251,2024-03-09,-3.9,67.3
S251,2024-03-10,21.3,33.3
S251,2024-03-11,1.3,13.3
S251,2024-03-12,14.1,67.5
S251,2024-03-13,-8.5,45.6
S251,2024-03-14,3.7,18.4
S251,2024-03-15,33.9,14.5
S251,2024-03-16,17.0,55.6
S251,2024-03-17,26.4,29.6
S251,2024-03-18,34.2,2.3
S251,2024-03-19,-7.3,40.5
S251,2024-03-20,16.3,14.4
S251,2024-03-21,-4.5,53.9
S251,2024-03-22,0.3,19.2
S251,2024-03-23,34.4,74.7
S251,2024-03-24,22.1,41.8
S251,2024-03-25,-3.6,28.6
S251,2024-03-26,40.0,41.1
S251,2024-03-27,20.5,172.9
S251,2024-03-28,5.1,73.6
S251,2024-03-29,-8.5,69.3
S251,2024-03-30,-0.1,89.5
S251,2024-03-31,10.3,76.6
S251,2024-04-01,-0.7,18.6
S251,2024-04-02,-8.7,26.1
S251,2024-04-03,-7.5,78.5
S251,2024-04-04,1.7,26.5
S251,2024-04-05,-0.7,95.2
S251,2024-04-06,25.0,100.0
S251,2024-04-07,22.1,63.4
S251,2024-04-08,34.9,16.5
S251,2024-04-09,-6.4,16.6
S251,2024-04-10,14.9,47.8
S251,2024-04-11,7.7,42.8
S251,2024-04-12,22.3,32.0
S251,2024-04-13,17.0,55.8
S251,2024-04-14,6.1,54.7
S251,2024-04-15,-0.9,60.7
S251,2024-04-16,26.6,50.8
S251,2024-04-17,24.6,11.9
S251,2024-04-18,1.8,19.7
S251,2024-04-19,-8.7,58.4
S251,2024-04-20,25.6,133.9
S251,2024-04-21,35.4,123.8
S251,2024-04-22,-8.0,3.1
S251,2024-04-23,17.4,50.1
S251,2024-04-24,-0.0,26.8
S251,2024-04-25,8.4,43.5
S251,2024-04-26,39.0,61.6
S251,2024-04-27,26.9,58.4
S251,2024-04-28,3.1,88.7
S251,2024-04-29,-999,7.8
S251,2024-04-30,26.3,130.6
S251,2024-05-01,21.0,63.8
S251,2024-05-02,13.4,24.8
S251,2024-05-03,-6.6,67.7
S251,2024-05-04,-1.4,153.4
S251,2024-05-05,27.7,39.9
S251,2024-05-06,-7.3,80.4
S251,2024-05-07,3.3,95.5
S251,2024-05-08,31.6,29.2
S251,2024-05-09,-5.2,47.2
S251,2024-05-10,-8.1,86.0
S251,2024-05-11,23.5,0.4
S251,2024-05-12,16.8,70.3
S251,2024-05-13,-6.0,47.6
S251,2024-05-14,32.4,32.7
S251,2024-05-15,37.3,94.4
S251,2024-05-16,17.9,73.4
S251,2024-05-17,30.3,9.3
S251,2024-05-18,38.5,96.9
S251,2024-05-19,6.8,3.9
S251,2024-05-20,14.7,43.4
S251,2024-05-21,22.4,6.3
S251,2024-05-22,-6.5,88.8
S251,2024-05-23,29.0,62.5
S251,2024-05-24,24.4,2.2
S251,2024-05-25,5.9,86.9
S251,2024-05-26,25.9,68.8
S251,2024-05-27,4.5,44.4
S251,2024-05-28,-999,57.8
S251,2024-05-29,-8.5,91.0
S251,2024-05-30,2.2,7.4
S251,2024-05-31,-3.9,160.7
S251,2024-06-01,13.5,23.1
S251,2024-06-02,30.7,2.8
S251,2024-06-03,14.0,30.2
S251,2024-06-04,-8.2,194.5
S251,2024-06-05,5.8,59.8
S251,2024-06-06,5.8,94.5
S251,2024-06-07,25.2,2.3
S251,2024-06-08,28.8,48.0
S251,2024-06-09,17.6,60.8
S251,2024-06-10,-1.0,59.4
S251,2024-06-11,-4.9,41.6
S251,2024-06-12,35.8,70.3
S251,2024-06-13,11.5,94.8
S251,2024-06-14,30.1,66.9
S251,2024-06-15,11.2,110.6
S251,2024-06-16,-5.2,27.9
S251,2024-06-17,22.8,88.1
S251,2024-06-18,20.0,137.7
S251,2024-06-19,16.8,79.6
S251,2024-06-20,25.6,47.8
S251,2024-06-21,18.4,31.5
S251,2024-06-22,16.2,114.4
S251,2024-06-23,28.1,49.4
S251,2024-06-24,25.9,81.9
S251,2024-06-25,19.6,94.7
S251,2024-06-26,6.2,82.5
S251,2024-06-27,9.3,82.2
S251,2024-06-28,-7.2,72.0
S251,2024-06-29,21.4,29.4
S251,2024-06-30,23.4,169.4
S251,2024-07-01,11.2,134.2
S251,2024-07-02,-999,49.4
S251,2024-07-03,11.1,21.0
S251,2024-07-04,39.0,143.3
S251,2024-07-05,15.3,47.7
S251,2024-07-06,35.0,5.1
S251,2024-07-07,15.7,76.4
S251,2024-07-08,38.3,13.9
S251,2024-07-09,29.6,35.9
S251,2024-07-10,21.1,66.2
S251,2024-07-11,-4.5,67.2
S251,2024-07-12,9.7,16.6
S251,2024-07-13,33.4,92.2
S251,2024-07-14,21.7,199.8
S251,2024-07-15,-7.9,73.7
S251,2024-07-16,21.2,38.0
S251,2024-07-17,1.5,1.9
S251,2024-07-18,16.3,178.9
S251,2024-07-19,36.6,29.8
S251,2024-07-20,-999,50.9
S251,2024-07-21,5.8,34.1
S251,2024-07-22,8.2,80.1
S251,2024-07-23,2.9,94.3
S251,2024-07-24,0.2,95.3
S251,2024-07-25,-2.4,6.0
S251,2024-07-26,39.9,71.7
S251,2024-07-27,33.3,171.0
S251,2024-07-28,39.7,60.0
S251,2024-07-29,30.3,41.6
S251,2024-07-30,13.6,182.7
S251,2024-07-31,27.8,67.8
S251,2024-08-01,-6.1,93.5
S251,2024-08-02,20.1,1.3
S251,2024-08-03,-4.0,18.1
S251,2024-08-04,8.2,44.9
S251,2024-08-05,4.5,96.0
S251,2024-08-06,5.1,37.3
S251,2024-08-07,40.0,45.9
S251,2024-08-08,4.6,129.8
S251,2024-08-09,1.7,156.1
S251,2024-08-10,33.9,33.3
S251,2024-08-11,7.9,13.5
S251,2024-08-12,-3.2,84.3
S251,2024-08-13,-999,73.9
S251,2024-08-14,23.6,79.9
S251,2024-08-15,30.1,57.1
S251,2024-08-16,30.3,57.5
S251,2024-08-17,-4.8,15.8
S251,2024-08-18,13.3,74.9
S251,2024-08-19,22.0,156.1
S251,2024-08-20,-9.7,13.3
S251,2024-08-21,10.1,62.1
S251,2024-08-22,35.5,14.3
S251,2024-08-23,29.3,2.6
S251,2024-08-24,29.1,3.6
S251,2024-08-25,25.3,8.2
S251,2024-08-26,4.0,54.0
S251,2024-08-27,-8.2,10.8
S251,2024-08-28,-7.2,7.2
S251,2024-08-29,14.4,3.2
S251,2024-08-30,-999,68.9
S251,2024-08-31,36.1,56.5
S251,2024-09-01,19.4,62.9
S251,2024-09-02,17.6,60.4
S251,2024-09-03,22.5,31.8
S251,2024-09-04,2.6,8.0
S251,2024-09-05,11.2,66.9
S251,2024-09-06,0.9,93.3
S251,2024-09-07,11.6,99.5
S251,2024-09-08,36.5,105.7
S251,2024-09-09,8.2,73.3
S251,2024-09-10,18.6,32.8
S251,2024-09-11,22.8,94.7
S251,2024-09-12,33.9,21.1
S251,2024-09-13,10.4,176.2
S251,2024-09-14,16.1,71.7
S251,2024-09-15,-2.9,187.9
S251,2024-09-16,4.5,0.4
S251,2024-09-17,16.4,92.6
S251,2024-09-18,29.7,82.0
S251,2024-09-19,38.5,72.3
S251,2024-09-20,19.2,91.2
S251,2024-09-21,29.5,82.0
S251,2024-09-22,20.7,3.1
S251,2024-09-23,0.9,85.7
S251,2024-09-24,28.6,67.1
S251,2024-09-25,3.6,63.8
S251,2024-09-26,2.9,74.7
S251,2024-09-27,24.4,144.8
S251,2024-09-28,-8.0,8.8
S251,2024-09-29,16.1,36.0
S251,2024-09-30,-9.4,45.3
S251,2024-10-01,-2.7,68.3
S251,2024-10-02,36.7,3.7
S251,2024-10-03,32.2,54.9
S251,2024-10-04,20.9,54.7
S251,2024-10-05,-9.2,18.7
S251,2024-10-06,21.9,79.2
S251,2024-10-07,36.1,84.2
S251,2024-10-08,-999,144.4
S251,2024-10-09,-6.4,81.3
S251,2024-10-10,-999,62.1
S251,2024-10-11,9.6,38.7
S251,2024-10-12,38.7,22.6
S251,2024-10-13,15.9,55.8
S251,2024-10-14,1.7,68.6
S251,2024-10-15,29.8,64.4
S251,2024-10-16,0.5,60.7
S251,2024-10-17,38.6,23.7
S251,2024-10-18,-2.6,145.6
S251,2024-10-19,-2.3,61.2
S251,2024-10-20,14.9,50.1
S251,2024-10-21,3.4,17.8
S251,2024-10-22,27.3,96.7
S251,2024-10-23,33.1,10.4
S251,2024-10-24,10.1,18.0
S251,2024-10-25,2.6,35.2
S251,2024-10-26,2.4,54.9
S251,2024-10-27,10.5,81.7
S251,2024-10-28,27.0,188.8
S251,2024-10-29,36.7,40.7
S251,2024-10-30,27.2,50.0
S251,2024-10-31,38.7,57.3
S251,2024-11-01,10.9,38.6
S251,2024-11-02,10.3,78.6
S251,2024-11-03,39.6,59.7
S251,2024-11-04,10.6,60.1
S251,2024-11-05,7.6,65.9
S251,2024-11-06,-6.3,71.2
S251,2024-11-07,21.2,21.1
S251,2024-11-08,15.6,38.4
S251,2024-11-09,27.0,73.5
S251,2024-11-10,31.9,59.4
S251,2024-11-11,4.8,81.7
S251,2024-11-12,21.5,8.8
S251,2024-11-13,28.0,20.5
S251,2024-11-14,11.7,70.9
S251,2024-11-15,26.6,112.4
S251,2024-11-16,34.7,28.0
S251,2024-11-17,17.3,61.0
S251,2024-11-18,30.8,2.9
S251,2024-11-19,5.3,90.1
S251,2024-11-20,29.6,21.0
S251,2024-11-21,17.3,2.0
S251,2024-11-22,13.4,13.1
S251,2024-11-23,11.2,79.6
S251,2024-11-24,23.8,19.2
S251,2024-11-25,28.7,91.0
S251,2024-11-26,37.4,73.0
S251,2024-11-27,5.8,87.3
S251,2024-11-28,-9.0,74.0
S251,2024-11-29,13.6,72.1
S251,2024-11-30,-2.1,34.9
S251,2024-12-01,4.7,136.3
S251,2024-12-02,33.3,30.6
S251,2024-12-03,8.6,116.4
S251,2024-12-04,-7.7,1.2
S251,2024-12-05,38.1,94.2
S251,2024-12-06,21.7,56.7
S251,2024-12-07,28.7,57.1
S251,2024-12-08,-5.9,159.0
S251,2024-12-09,4.9,15.6
S251,2024-12-10,13.7,16.8
S251,2024-12-11,6.4,48.7
S251,2024-12-12,8.0,78.2
S251,2024-12-13,-6.2,9.3
S251,2024-12-14,16.5,66.7
S251,2024-12-15,35.5,74.8
S251,2024-12-16,26.0,72.6
S251,2024-12-17,11.6,12.1
S251,2024-12-18,31.1,83.9
S251,2024-12-19,34.2,14.7
S251,2024-12-20,32.0,52.7
S251,2024-12-21,-3.6,190.8
S251,2024-12-22,-1.7,75.5
S251,2024-12-23,39.8,43.2
S251,2024-12-24,-0.4,41.5
S251,2024-12-25,-4.5,117.5
S251,2024-12-26,31.8,64.4
S251,2024-12-27,-999,24.1
S251,2024-12-28,-8.8,31.5
S251,2024-12-29,30.9,6.3
S251,2024-12-30,11.1,60.2
