Station ID,Date,Temperature (C),Precipitation (mm)
S366,2024-01-01,-1.7,26.2
S366,2024-01-02,26.4,87.6
S366,2024-01-03,31.2,44.1
S366,2024-01-04,16.9,22.2
S366,2024-01-05,9.3,93.0
S366,2024-01-06,35.1,16.1
S366,2024-01-07,20.8,81.1
S366,2024-01-08,-6.1,35.4
S366,2024-01-09,-4.8,19.0
S366,2024-01-10,9.3,27.1
S366,2024-01-11,29.0,6.8
S366,2024-01-12,-999,82.7
S366,2024-01-13,-999,27.4
S366,2024-01-14,18.0,14.9
S366,2024-01-15,34.2,53.2
S366,2024-01-16,29.2,48.9
S366,2024-01-17,4.6,75.7
S366,2024-01-18,10.1,5.3
S366,2024-01-19,28.4,15.5
S366,2024-01-20,30.0,76.9
S366,2024-01-21,31.3,36.5
S366,2024-01-22,31.6,97.8
S366,2024-01-23,4.8,10.9
S366,2024-01-24,15.8,148.5
S366,2024-01-25,-1.0,34.6
S366,2024-01-26,24.0,48.9
S366,2024-01-27,-3.1,37.6
S366,2024-01-28,36.5,10.9
S366,2024-01-29,29.3,76.1
S366,2024-01-30,36.9,73.2
S366,2024-01-31,13.7,59.9
S366,2024-02-01,-5.5,0.2
S366,2024-02-02,-7.5,66.9
S366,2024-02-03,32.7,81.1
S366,2024-02-04,1.8,177.9
S366,2024-02-05,31.1,38.4
S366,2024-02-06,22.2,66.1
S366,2024-02-07,10.8,163.7
S366,2024-02-08,-7.6,32.2
S366,2024-02-09,26.8,41.7
S366,2024-02-10,20.7,81.6
S366,2024-02-11,31.4,76.4
S366,2024-02-12,14.9,6.3
S366,2024-02-13,0.6,16.0
S366,2024-02-14,26.9,70.5
S366,2024-02-15,-0.4,31.5
S366,2024-02-16,28.8,168.8
S366,2024-02-17,6.9,30.3
S366,2024-02-18,10.2,34.3
S366,2024-02-19,37.4,65.2
S366,2024-02-20,-1.5,39.4
S366,2024-02-21,31.0,30.1
S366,2024-02-22,-4.6,22.9
S366,2024-02-23,-6.4,4.4
S366,2024-02-24,26.8,60.4
S366,2024-02-25,-8.4,22.3
S366,2024-02-26,9.4,87.6
S366,2024-02-27,17.2,55.1
S366,2024-02-28,0.3,42.5
S366,2024-02-29,27.7,30.3
S366,2024-03-01,18.8,47.3
S366,2024-03-02,-4.3,82.3
S366,2024-03-03,-8.2,85.1
S366,2024-03-04,38.0,24.3
S366,2024-03-05,-0.3,66.0
S366,2024-03-06,19.4,87.0
S366,2024-03-07,22.6,69.8
S366,2024-03-08,8.3,62.5
S366,2024-03-09,15.4,71.2
S366,2024-03-10,27.7,81.4
S366,2024-03-11,17.9,66.4
S366,2024-03-12,-0.9,36.9
S366,2024-03-13,-4.3,68.8
S366,2024-03-14,-1.2,44.9
S366,2024-03-15,29.0,104.2
S366,2024-03-16,3.1,80.7
S366,2024-03-17,37.0,51.9
S366,2024-03-18,39.9,64.7
S366,2024-03-19,38.5,41.1
S366,2024-03-20,-7.2,74.9
S366,2024-03-21,-999,38.4
S366,2024-03-22,2.7,33.3
S366,2024-03-23,-2.2,33.4
S366,2024-03-24,29.7,24.6
S366,2024-03-25,-0.2,50.0
S366,2024-03-26,-6.7,7.1
S366,2024-03-27,2.4,17.6
S366,2024-03-28,9.0,32.5
S366,2024-03-29,28.8,61.4
S366,2024-03-30,28.7,88.0
S366,2024-03-31,28.7,65.7
S366,2024-04-01,35.1,28.6
S366,2024-04-02,-999,64.1
S366,2024-04-03,9.9,2.4
S366,2024-04-04,4.3,20.3
S366,2024-04-05,-4.8,162.3
S366,2024-04-06,-6.5,39.8
S366,2024-04-07,-8.9,29.6
S366,2024-04-08,26.2,24.5
S366,2024-04-09,38.3,64.5
S366,2024-04-10,27.4,7.3
S366,2024-04-11,28.0,179.1
S366,2024-04-12,7.8,32.2
S366,2024-04-13,22.7,18.5
S366,2024-04-14,13.8,111.2
S366,2024-04-15,16.9,193.0
S366,2024-04-16,-999,93.9
S366,2024-04-17,-999,35.7
S366,2024-04-18,27.4,96.7
S366,2024-04-19,20.9,66.5
S366,2024-04-20,-6.1,13.9
S366,2024-04-21,39.5,54.1
S366,2024-04-22,35.8,96.6
S366,2024-04-23,-1.5,10.5
S366,2024-04-24,26.0,97.8
S366,2024-04-25,31.2,97.1
S366,2024-04-26,29.8,70.7
S366,2024-04-27,13.8,87.4
S366,2024-04-28,28.9,92.8
S366,2024-04-29,-0.7,66.3
S366,2024-04-30,4.0,195.6
S366,2024-05-01,-6.6,40.9
S366,2024-05-02,23.8,97.0
S366,2024-05-03,38.8,0.3
S366,2024-05-04,20.8,99.3
S366,2024-05-05,38.5,62.4
S366,2024-05-06,-1.1,93.2
S366,2024-05-07,-3.2,4.5
S366,2024-05-08,28.2,50.8
S366,2024-05-09,17.3,94.8
S366,2024-05-10,-0.7,42.4
S366,2024-05-11,-4.2,19.2
S366,2024-05-12,7.2,47.2
S366,2024-05-13,24.2,85.4
S366,2024-05-14,-4.3,43.6
S366,2024-05-15,-999,47.7
S366,2024-05-16,25.8,11.7
S366,2024-05-17,9.1,73.8
S366,2024-05-18,33.4,43.1
S366,2024-05-19,11.9,37.1
S366,2024-05-20,38.9,83.7
S366,2024-05-21,5.7,4.6
S366,2024-05-22,-7.2,57.8
S366,2024-05-23,35.5,76.3
S366,2024-05-24,39.1,77.0
S366,2024-05-25,35.2,81.4
S366,2024-05-26,22.9,83.3
S366,2024-05-27,-8.2,64.7
S366,2024-05-28,4.7,72.6
S366,2024-05-29,-2.4,85.5
S366,2024-05-30,4.6,163.6
S366,2024-05-31,-6.6,13.4
S366,2024-06-01,24.5,94.0
S366,2024-06-02,15.4,91.7
S366,2024-06-03,-7.0,83.5
S366,2024-06-04,28.6,156.3
S366,2024-06-05,1.8,32.4
S366,2024-06-06,-4.4,70.0
S366,2024-06-07,-999,94.6
S366,2024-06-08,20.9,0.2
S366,2024-06-09,33.5,38.5
S366,2024-06-10,-4.6,76.5
S366,2024-06-11,11.7,180.9
S366,2024-06-12,12.8,28.3
S366,2024-06-13,-6.8,65.9
S366,2024-06-14,7.9,26.2
S366,2024-06-15,19.2,5.7
S366,2024-06-16,39.6,30.4
S366,2024-06-17,-999,41.0
S366,2024-06-18,-999,85.5
S366,2024-06-19,19.9,96.3
S366,2024-06-20,30.8,110.3
S366,2024-06-21,21.3,96.2
S366,2024-06-22,5.4,28.9
S366,2024-06-23,-4.0,61.8
S366,2024-06-24,16.1,87.2
S366,2024-06-25,30.8,132.4
S366,2024-06-26,-8.7,91.6
S366,2024-06-27,-6.1,75.9
S366,2024-06-28,-2.5,12.8
S366,2024-06-29,-1.4,44.1
S366,2024-06-30,10.5,65.4
S366,2024-07-01,5.6,77.3
S366,2024-07-02,-3.6,48.8
S366,2024-07-03,21.3,26.9
S366,2024-07-04,20.5,49.5
S366,2024-07-05,10.9,13.9
S366,2024-07-06,14.4,1.1
S366,2024-07-07,31.5,23.2
S366,2024-07-08,-7.4,14.7
S366,2024-07-09,14.4,73.7
S366,2024-07-10,10.9,37.4
S366,2024-07-11,16.2,197.5
S366,2024-07-12,25.1,83.6
S366,2024-07-13,5.0,10.9
S366,2024-07-14,-6.2,5.3
S366,2024-07-15,22.3,6.5
S366,2024-07-16,39.8,60.2
S366,2024-07-17,-3.5,62.5
S366,2024-07-18,16.2,11.2
S366,2024-07-19,32.6,75.6
S366,2024-07-20,31.3,40.3
S366,2024-07-21,37.8,28.2
S366,2024-07-22,27.4,7.3
S366,2024-07-23,-10.0,194.0
S366,2024-07-24,22.7,90.0
S366,2024-07-25,35.4,49.5
S366,2024-07-26,32.8,64.9
S366,2024-07-27,7.9,64.4
S366,2024-07-28,37.5,86.7
S366,2024-07-29,22.3,58.5
S366,2024-07-30,-5.0,0.5
S366,2024-07-31,39.9,7.0
S366,2024-08-01,23.4,56.5
S366,2024-08-02,-999,64.7
S366,2024-08-03,34.1,96.4
S366,2024-08-04,12.1,190.9
S366,2024-08-05,20.6,99.2
S366,2024-08-06,9.6,79.1
S366,2024-08-07,-3.9,1.4
S366,2024-08-08,32.7,148.5
S366,2024-08-09,-999,66.8
S366,2024-08-10,-2.4,30.1
S366,2024-08-11,20.5,59.5
S366,2024-08-12,5.8,173.6
S366,2024-08-13,11.5,16.7
S366,2024-08-14,6.9,79.6
S366,2024-08-15,5.8,55.3
S366,2024-08-16,14.9,6.9
S366,2024-08-17,10.9,58.3
S366,2024-08-18,-5.5,60.3
S366,2024-08-19,7.5,90.7
S366,2024-08-20,20.7,104.9
S366,2024-08-21,37.1,175.9
S366,2024-08-22,-1.5,165.7
S366,2024-08-23,-999,130.5
S366,2024-08-24,17.7,96.2
S366,2024-08-25,15.8,61.0
S366,2024-08-26,31.7,101.9
S366,2024-08-27,16.4,98.0
S366,2024-08-28,-5.7,22.9
S366,2024-08-29,13.5,2.1
S366,2024-08-30,38.7,33.1
S366,2024-08-31,-0.3,35.5
S366,2024-09-01,-6.7,88.2
S366,2024-09-02,36.1,146.7
S366,2024-09-03,-7.1,17.3
S366,2024-09-04,14.2,82.2
S366,2024-09-05,5.6,139.9
S366,2024-09-06,10.4,14.9
S366,2024-09-07,20.5,51.9
S366,2024-09-08,38.8,182.3
S366,2024-09-09,16.6,90.9
S366,2024-09-10,-9.1,3.3
S366,2024-09-11,21.5,99.8
S366,2024-09-12,27.7,26.4
S366,2024-09-13,12.9,50.2
S366,2024-09-14,27.7,7.6
S366,2024-09-15,15.2,53.3
S366,2024-09-16,12.9,40.3
S366,2024-09-17,31.7,68.9
S366,2024-09-18,32.1,13.7
S366,2024-09-19,9.5,58.4
S366,2024-09-20,-1.9,59.0
S366,2024-09-21,-6.2,35.5
S366,2024-09-22,-0.5,3.0
S366,2024-09-23,27.9,45.2
S366,2024-09-24,-999,58.6
S366,2024-09-25,39.4,18.8
S366,2024-09-26,-5.2,12.4
S366,2024-09-27,-8.3,39.6
S366,2024-09-28,17.5,49.8
S366,2024-09-29,26.5,40.0
S366,2024-09-30,15.6,102.3
S366,2024-10-01,22.5,39.5
S366,2024-10-02,37.1,31.3
S366,2024-10-03,32.1,30.5
S366,2024-10-04,18.5,20.2
S366,2024-10-05,-5.6,0.9
S366,2024-10-06,15.3,96.0
S366,2024-10-07,9.9,10.6
S366,2024-10-08,29.7,42.2
S366,2024-10-09,27.6,41.6
S366,2024-10-10,-5.6,54.4
S366,2024-10-11,23.3,6.1
S366,2024-10-12,20.0,28.3
S366,2024-10-13,10.3,40.2
S366,2024-10-14,0.8,94.5
S366,2024-10-15,3.0,60.3
S366,2024-10-16,38.6,74.1
S366,2024-10-17,33.5,82.4
