Station ID,Date,Temperature (C),Precipitation (mm)
S225,2024-01-01,-999,191.2
S225,2024-01-02,-999,53.1
S225,2024-01-03,6.7,23.2
S225,2024-01-04,28.9,33.4
S225,2024-01-05,-1.3,43.7
S225,2024-01-06,-2.7,28.7
S225,2024-01-07,18.3,46.6
S225,2024-01-08,33.1,61.0
S225,2024-01-09,8.5,97.7
S225,2024-01-10,-5.6,76.2
S225,2024-01-11,27.0,82.4
S225,2024-01-12,8.1,6.3
S225,2024-01-13,28.4,68.1
S225,2024-01-14,5.2,20.9
S225,2024-01-15,5.4,22.2
S225,2024-01-16,8.8,9.0
S225,2024-01-17,16.9,47.5
S225,2024-01-18,27.1,71.8
S225,2024-01-19,25.3,10.9
S225,2024-01-20,21.6,58.1
S225,2024-01-21,21.4,69.8
S225,2024-01-22,14.1,6.7
S225,2024-01-23,20.8,191.8
S225,2024-01-24,34.8,56.0
S225,2024-01-25,21.8,35.0
S225,2024-01-26,2.4,85.1
S225,2024-01-27,-999,140.9
S225,2024-01-28,12.4,71.2
S225,2024-01-29,22.1,74.8
S225,2024-01-30,-7.9,67.0
S225,2024-01-31,38.7,77.0
S225,2024-02-01,24.7,68.4
S225,2024-02-02,-5.6,77.2
S225,2024-02-03,3.7,190.3
S225,2024-02-04,-999,74.7
S225,2024-02-05,-8.3,31.2
S225,2024-02-06,2.7,35.0
S225,2024-02-07,-2.2,80.8
S225,2024-02-08,6.5,90.3
S225,2024-02-09,-4.2,94.6
S225,2024-02-10,12.4,22.8
S225,2024-02-11,12.4,3.9
S225,2024-02-12,7.6,16.4
S225,2024-02-13,31.8,17.1
S225,2024-02-14,2.2,11.1
S225,2024-02-15,26.7,94.8
S225,2024-02-16,3.0,31.9
S225,2024-02-17,14.8,12.2
S225,2024-02-18,12.0,89.1
S225,2024-02-19,2.5,79.8
S225,2024-02-20,16.5,54.5
S225,2024-02-21,17.0,45.6
S225,2024-02-22,-0.8,51.6
S225,2024-02-23,19.6,66.9
S225,2024-02-24,3.9,185.2
S225,2024-02-25,8.1,60.2
S225,2024-02-26,25.8,64.7
S225,2024-02-27,-999,44.0
S225,2024-02-28,26.2,65.1
S225,2024-02-29,-1.3,29.6
S225,2024-03-01,28.3,99.0
S225,2024-03-02,27.7,36.7
S225,2024-03-03,-999,19.4
S225,2024-03-04,-5.0,4.6
S225,2024-03-05,10.7,100.8
S225,2024-03-06,13.6,88.1
S225,2024-03-07,3.7,91.7
S225,2024-03-08,39.8,73.3
S225,2024-03-09,29.3,88.2
S225,2024-03-10,20.9,78.4
S225,2024-03-11,13.7,93.3
S225,2024-03-12,11.3,96.6
S225,2024-03-13,-999,9.4
S225,2024-03-14,15.5,78.3
S225,2024-03-15,33.5,75.2
S225,2024-03-16,6.4,12.4
S225,2024-03-17,13.8,23.3
S225,2024-03-18,30.7,79.3
S225,2024-03-19,-1.7,72.4
S225,2024-03-20,26.7,157.9
S225,2024-03-21,36.5,58.0
S225,2024-03-22,-1.8,44.4
S225,2024-03-23,-4.7,70.9
S225,2024-03-24,1.9,41.8
S225,2024-03-25,35.6,88.3
S225,2024-03-26,22.6,161.4
S225,2024-03-27,-7.7,72.3
S225,2024-03-28,-0.5,53.4
S225,2024-03-29,37.1,31.4
S225,2024-03-30,-10.0,36.0
S225,2024-03-31,22.7,36.3
S225,2024-04-01,20.1,187.3
S225,2024-04-02,3.1,28.6
S225,2024-04-03,17.6,77.2
S225,2024-04-04,-3.8,12.6
S225,2024-04-05,-9.4,17.1
S225,2024-04-06,0.7,60.7
S225,2024-04-07,-7.6,47.3
S225,2024-04-08,35.5,14.6
S225,2024-04-09,39.7,29.3
S225,2024-04-10,-3.9,83.7
S225,2024-04-11,-9.2,28.7
S225,2024-04-12,7.1,91.8
S225,2024-04-13,4.2,64.9
S225,2024-04-14,14.8,79.9
S225,2024-04-15,20.4,57.0
S225,2024-04-16,1.2,72.6
S225,2024-04-17,-0.5,12.6
S225,2024-04-18,30.3,97.7
S225,2024-04-19,3.9,26.7
S225,2024-04-20,-6.7,83.1
S225,2024-04-21,-999,48.8
S225,2024-04-22,39.8,13.9
S225,2024-04-23,16.7,86.3
S225,2024-04-24,8.5,44.8
S225,2024-04-25,-4.7,26.4
S225,2024-04-26,37.0,66.8
