Station ID,Date,Temperature (C),Precipitation (mm)
S250,2024-01-01,15.4,14.5
S250,2024-01-02,22.6,63.3
S250,2024-01-03,38.0,75.1
S250,2024-01-04,26.8,127.4
S250,2024-01-05,18.0,29.3
S250,2024-01-06,37.3,60.0
S250,2024-01-07,21.9,119.2
S250,2024-01-08,39.8,61.1
S250,2024-01-09,-4.1,22.5
S250,2024-01-10,-0.7,139.8
S250,2024-01-11,20.2,99.6
S250,2024-01-12,27.6,68.3
S250,2024-01-13,9.0,56.7
S250,2024-01-14,-9.9,57.5
S250,2024-01-15,4.2,31.5
S250,2024-01-16,39.6,69.4
S250,2024-01-17,9.7,60.3
S250,2024-01-18,-9.2,84.1
S250,2024-01-19,30.7,27.8
S250,2024-01-20,-1.3,26.2
S250,2024-01-21,37.3,50.3
S250,2024-01-22,-8.6,158.0
S250,2024-01-23,16.3,73.3
S250,2024-01-24,28.5,42.8
S250,2024-01-25,39.9,68.6
S250,2024-01-26,25.6,40.4
S250,2024-01-27,29.6,37.0
S250,2024-01-28,29.2,159.3
S250,2024-01-29,19.0,1.6
S250,2024-01-30,11.7,3.7
S250,2024-01-31,20.4,95.1
S250,2024-02-01,2.9,91.8
S250,2024-02-02,7.3,22.9
S250,2024-02-03,26.7,166.9
S250,2024-02-04,22.8,53.4
S250,2024-02-05,15.6,6.6
S250,2024-02-06,19.0,30.7
S250,2024-02-07,3.1,97.2
S250,2024-02-08,-2.3,57.9
S250,2024-02-09,-2.5,87.5
S250,2024-02-10,36.2,77.1
S250,2024-02-11,25.9,17.0
S250,2024-02-12,7.8,72.0
S250,2024-02-13,11.5,60.8
S250,2024-02-14,9.8,4.3
S250,2024-02-15,15.4,40.9
S250,2024-02-16,28.5,70.3
S250,2024-02-17,11.5,8.4
S250,2024-02-18,13.9,55.6
S250,2024-02-19,4.9,68.3
S250,2024-02-20,-999,113.8
S250,2024-02-21,22.1,56.7
S250,2024-02-22,-3.6,61.0
S250,2024-02-23,38.5,18.1
S250,2024-02-24,5.4,55.3
S250,2024-02-25,-999,84.5
S250,2024-02-26,12.5,54.6
S250,2024-02-27,-7.8,39.9
S250,2024-02-28,-4.5,14.5
S250,2024-02-29,33.3,94.5
S250,2024-03-01,-8.0,0.1
S250,2024-03-02,19.8,84.4
S250,2024-03-03,16.3,5.1
S250,2024-03-04,16.0,0.1
S250,2024-03-05,34.5,68.4
S250,2024-03-06,-999,1.3
S250,2024-03-07,-999,76.2
S250,2024-03-08,-7.4,22.5
S250,2024-03-09,-0.4,22.6
S250,2024-03-10,31.9,60.3
S250,2024-03-11,-8.1,143.3
S250,2024-03-12,18.9,77.1
S250,2024-03-13,27.7,67.7
S250,2024-03-14,36.3,73.0
S250,2024-03-15,6.3,71.2
S250,2024-03-16,24.2,39.3
S250,2024-03-17,27.3,34.1
S250,2024-03-18,10.7,23.2
S250,2024-03-19,-2.4,73.1
S250,2024-03-20,10.2,48.8
S250,2024-03-21,-6.4,83.1
S250,2024-03-22,-5.8,76.9
S250,2024-03-23,2.6,38.9
S250,2024-03-24,-0.1,41.4
S250,2024-03-25,33.2,9.3
S250,2024-03-26,35.8,19.9
S250,2024-03-27,-1.5,64.8
S250,2024-03-28,11.4,84.1
S250,2024-03-29,19.4,183.4
S250,2024-03-30,15.1,57.2
S250,2024-03-31,24.5,12.0
S250,2024-04-01,33.5,90.1
S250,2024-04-02,18.6,10.6
S250,2024-04-03,33.2,114.2
S250,2024-04-04,16.7,12.4
S250,2024-04-05,13.3,9.0
S250,2024-04-06,36.8,7.2
S250,2024-04-07,-1.3,30.4
S250,2024-04-08,20.4,55.3
S250,2024-04-09,15.6,7.5
S250,2024-04-10,36.5,39.4
S250,2024-04-11,23.2,58.4
S250,2024-04-12,32.1,66.1
S250,2024-04-13,-4.8,15.5
S250,2024-04-14,35.7,0.0
S250,2024-04-15,26.8,44.3
S250,2024-04-16,15.4,83.5
S250,2024-04-17,34.5,22.9
S250,2024-04-18,17.6,37.8
S250,2024-04-19,8.3,96.1
S250,2024-04-20,-6.7,62.8
S250,2024-04-21,33.2,43.8
S250,2024-04-22,-7.0,96.2
S250,2024-04-23,5.5,10.5
S250,2024-04-24,-6.1,97.0
S250,2024-04-25,24.7,54.9
S250,2024-04-26,23.0,38.6
S250,2024-04-27,13.9,14.7
S250,2024-04-28,27.5,19.1
S250,2024-04-29,1.6,25.1
S250,2024-04-30,-9.8,15.9
S250,2024-05-01,-1.0,56.4
S250,2024-05-02,-5.3,99.9
S250,2024-05-03,3.6,31.8
S250,2024-05-04,22.4,14.8
S250,2024-05-05,5.5,54.6
S250,2024-05-06,16.4,128.0
S250,2024-05-07,3.4,65.4
S250,2024-05-08,-3.3,16.9
S250,2024-05-09,30.1,22.1
S250,2024-05-10,39.5,8.6
S250,2024-05-11,4.3,45.5
S250,2024-05-12,-4.5,70.2
S250,2024-05-13,-8.2,7.4
S250,2024-05-14,-9.6,78.1
S250,2024-05-15,6.9,25.2
S250,2024-05-16,37.1,97.4
S250,2024-05-17,16.4,46.9
S250,2024-05-18,10.8,84.0
S250,2024-05-19,-6.6,65.2
S250,2024-05-20,19.4,41.2
S250,2024-05-21,-7.9,12.4
S250,2024-05-22,-1.2,80.3
S250,2024-05-23,1.0,16.3
S250,2024-05-24,6.9,3.8
S250,2024-05-25,24.1,86.9
S250,2024-05-26,25.9,45.4
S250,2024-05-27,-7.4,83.6
S250,2024-05-28,17.4,95.0
S250,2024-05-29,36.0,18.8
S250,2024-05-30,-7.0,4.2
S250,2024-05-31,17.2,40.3
S250,2024-06-01,17.0,23.0
S250,2024-06-02,-999,98.4
S250,2024-06-03,8.6,98.9
S250,2024-06-04,15.0,159.3
S250,2024-06-05,16.3,135.4
S250,2024-06-06,-999,89.6
S250,2024-06-07,36.2,6.8
S250,2024-06-08,-5.4,65.0
S250,2024-06-09,-6.9,4.9
S250,2024-06-10,0.8,57.0
S250,2024-06-11,-7.2,0.1
S250,2024-06-12,23.5,27.4
S250,2024-06-13,25.6,12.5
S250,2024-06-14,21.0,73.8
S250,2024-06-15,10.9,98.8
S250,2024-06-16,25.7,39.7
S250,2024-06-17,36.8,39.8
S250,2024-06-18,-5.1,144.3
S250,2024-06-19,-999,35.9
S250,2024-06-20,13.3,15.8
S250,2024-06-21,15.4,191.0
S250,2024-06-22,33.0,42.3
S250,2024-06-23,-5.9,41.9
S250,2024-06-24,22.3,6.6
S250,2024-06-25,-4.9,7.6
S250,2024-06-26,18.3,76.3
S250,2024-06-27,-1.8,20.0
S250,2024-06-28,31.2,59.2
S250,2024-06-29,25.5,49.0
S250,2024-06-30,38.1,116.7
S250,2024-07-01,4.5,3.5
S250,2024-07-02,-7.3,33.2
S250,2024-07-03,-9.2,45.8
S250,2024-07-04,-4.0,11.5
S250,2024-07-05,18.3,67.0
S250,2024-07-06,-0.4,17.2
S250,2024-07-07,1.7,44.9
S250,2024-07-08,29.9,69.6
S250,2024-07-09,34.3,64.4
S250,2024-07-10,-5.3,151.9
S250,2024-07-11,12.0,53.0
S250,2024-07-12,30.9,2.8
S250,2024-07-13,16.1,39.7
S250,2024-07-14,-5.9,59.8
S250,2024-07-15,-8.0,94.9
S250,2024-07-16,-8.7,13.1
S250,2024-07-17,0.4,13.7
S250,2024-07-18,15.6,5.3
S250,2024-07-19,-6.1,22.9
S250,2024-07-20,16.9,1.0
S250,2024-07-21,26.4,1.8
S250,2024-07-22,-8.4,64.9
S250,2024-07-23,-8.8,58.9
S250,2024-07-24,36.1,11.5
S250,2024-07-25,29.9,44.7
S250,2024-07-26,8.2,77.5
S250,2024-07-27,17.5,73.3
S250,2024-07-28,-999,64.7
S250,2024-07-29,24.4,51.1
S250,2024-07-30,9.9,62.8
S250,2024-07-31,5.8,78.6
S250,2024-08-01,36.3,9.4
S250,2024-08-02,31.0,26.2
S250,2024-08-03,25.5,32.3
S250,2024-08-04,-999,29.1
S250,2024-08-05,23.9,78.3
S250,2024-08-06,6.9,0.2
S250,2024-08-07,35.5,16.7
S250,2024-08-08,35.0,89.1
S250,2024-08-09,2.3,49.3
S250,2024-08-10,18.3,46.4
S250,2024-08-11,34.1,1.4
S250,2024-08-12,8.4,69.8
S250,2024-08-13,-0.5,60.7
S250,2024-08-14,-3.7,51.4
S250,2024-08-15,-999,1.8
S250,2024-08-16,-5.8,93.4
S250,2024-08-17,6.3,94.1
S250,2024-08-18,19.6,54.5
S250,2024-08-19,-999,15.5
S250,2024-08-20,13.0,40.9
S250,2024-08-21,-2.6,74.6
S250,2024-08-22,-7.5,33.5
S250,2024-08-23,13.1,191.2
S250,2024-08-24,27.1,46.7
S250,2024-08-25,-2.2,10.8
S250,2024-08-26,31.0,13.9
S250,2024-08-27,7.4,0.5
S250,2024-08-28,21.1,157.3
S250,2024-08-29,5.7,59.3
S250,2024-08-30,14.7,55.0
S250,2024-08-31,17.9,39.8
S250,2024-09-01,8.9,71.3
S250,2024-09-02,3.9,36.5
S250,2024-09-03,16.3,83.2
S250,2024-09-04,36.1,155.0
S250,2024-09-05,-8.5,8.3
S250,2024-09-06,10.8,16.2
S250,2024-09-07,11.1,45.0
S250,2024-09-08,24.8,98.7
S250,2024-09-09,22.6,140.0
S250,2024-09-10,32.4,82.1
S250,2024-09-11,-0.5,53.0
S250,2024-09-12,16.5,32.2
S250,2024-09-13,7.8,81.7
S250,2024-09-14,29.9,63.2
S250,2024-09-15,36.5,95.0
S250,2024-09-16,29.8,37.0
S250,2024-09-17,13.1,8.5
S250,2024-09-18,31.2,48.9
S250,2024-09-19,10.7,25.8
S250,2024-09-20,2.6,78.8
S250,2024-09-21,28.0,55.9
S250,2024-09-22,22.2,77.9
S250,2024-09-23,-3.1,76.1
S250,2024-09-24,8.9,97.6
S250,2024-09-25,37.2,16.0
S250,2024-09-26,9.8,76.9
S250,2024-09-27,6.7,77.5
S250,2024-09-28,-1.8,72.0
S250,2024-09-29,26.0,15.7
S250,2024-09-30,4.9,45.6
S250,2024-10-01,33.7,32.4
S250,2024-10-02,-7.7,94.8
S250,2024-10-03,-3.1,6.3
S250,2024-10-04,30.5,55.7
S250,2024-10-05,-4.8,74.6
S250,2024-10-06,-9.6,14.1
S250,2024-10-07,16.9,53.0
S250,2024-10-08,8.6,34.6
S250,2024-10-09,24.8,67.4
S250,2024-10-10,0.5,89.0
S250,2024-10-11,7.4,13.5
S250,2024-10-12,24.2,57.7
S250,2024-10-13,32.8,54.7
S250,2024-10-14,-3.5,44.6
S250,2024-10-15,-999,3.3
S250,2024-10-16,-6.5,100.0
S250,2024-10-17,22.7,27.4
S250,2024-10-18,10.8,56.1
S250,2024-10-19,2.5,53.6
S250,2024-10-20,26.3,4.5
S250,2024-10-21,10.4,74.1
S250,2024-10-22,-5.9,188.1
S250,2024-10-23,27.9,86.1
S250,2024-10-24,-5.0,90.7
S250,2024-10-25,33.0,50.4
S250,2024-10-26,27.9,16.8
S250,2024-10-27,9.7,59.8
S250,2024-10-28,-0.1,71.9
S250,2024-10-29,-3.8,15.7
S250,2024-10-30,-3.7,31.2
S250,2024-10-31,21.5,12.3
S250,2024-11-01,23.1,21.2
S250,2024-11-02,-999,127.7
S250,2024-11-03,-4.1,20.6
S250,2024-11-04,36.7,44.2
S250,2024-11-05,30.7,78.4
S250,2024-11-06,8.5,71.6
S250,2024-11-07,29.7,51.4
S250,2024-11-08,7.8,6.7
S250,2024-11-09,21.9,59.7
S250,2024-11-10,37.0,41.8
S250,2024-11-11,2.8,56.7
S250,2024-11-12,-999,16.4
S250,2024-11-13,-9.6,163.3
S250,2024-11-14,1.6,20.6
S250,2024-11-15,0.3,163.3
S250,2024-11-16,21.4,72.3
S250,2024-11-17,37.6,49.5
S250,2024-11-18,18.3,92.6
S250,2024-11-19,38.8,11.6
S250,2024-11-20,31.8,80.2
S250,2024-11-21,-1.9,39.7
S250,2024-11-22,1.8,48.0
S250,2024-11-23,31.9,24.0
S250,2024-11-24,35.1,90.3
S250,2024-11-25,31.4,11.0
S250,2024-11-26,-5.8,68.1
S250,2024-11-27,33.3,85.6
S250,2024-11-28,39.4,19.4
S250,2024-11-29,7.0,51.8
S250,2024-11-30,13.9,95.7
S250,2024-12-01,36.7,9.4
S250,2024-12-02,-0.9,57.7
S250,2024-12-03,-6.4,163.8
S250,2024-12-04,8.3,87.3
S250,2024-12-05,31.8,52.4
