Station ID,Date,Temperature (C),Precipitation (mm)
S275,2024-01-01,11.3,53.5
S275,2024-01-02,6.4,88.3
S275,2024-01-03,-999,93.4
S275,2024-01-04,4.9,26.7
S275,2024-01-05,9.4,83.8
S275,2024-01-06,-3.5,85.0
S275,2024-01-07,17.5,53.5
S275,2024-01-08,28.6,9.1
S275,2024-01-09,33.3,7.5
S275,2024-01-10,15.6,69.3
S275,2024-01-11,1.9,78.1
S275,2024-01-12,-2.7,18.6
S275,2024-01-13,-8.2,47.5
S275,2024-01-14,15.2,31.2
S275,2024-01-15,-8.9,48.1
S275,2024-01-16,-2.4,81.6
S275,2024-01-17,5.7,88.0
S275,2024-01-18,29.4,17.3
S275,2024-01-19,22.0,7.4
S275,2024-01-20,5.4,70.4
S275,2024-01-21,25.6,79.7
S275,2024-01-22,0.3,40.4
S275,2024-01-23,20.2,16.2
S275,2024-01-24,0.3,10.4
S275,2024-01-25,16.0,55.1
S275,2024-01-26,36.3,64.8
S275,2024-01-27,-999,24.6
S275,2024-01-28,26.3,26.2
S275,2024-01-29,9.7,37.0
S275,2024-01-30,11.4,82.0
S275,2024-01-31,15.7,16.1
S275,2024-02-01,9.1,4.0
S275,2024-02-02,19.6,32.6
S275,2024-02-03,-3.9,86.7
S275,2024-02-04,17.5,44.8
S275,2024-02-05,15.1,60.2
S275,2024-02-06,1.7,118.7
S275,2024-02-07,-999,54.9
S275,2024-02-08,17.2,72.7
S275,2024-02-09,37.6,6.2
S275,2024-02-10,24.4,35.2
S275,2024-02-11,-2.6,50.0
S275,2024-02-12,0.1,73.3
S275,2024-02-13,28.4,29.0
S275,2024-02-14,27.9,163.4
S275,2024-02-15,12.3,37.7
S275,2024-02-16,-9.5,37.4
S275,2024-02-17,30.2,69.3
S275,2024-02-18,3.1,9.6
S275,2024-02-19,-1.4,3.8
S275,2024-02-20,33.1,0.7
S275,2024-02-21,12.9,34.7
S275,2024-02-22,14.9,62.7
S275,2024-02-23,-9.0,30.9
S275,2024-02-24,19.3,46.3
S275,2024-02-25,-2.9,27.9
S275,2024-02-26,-7.2,8.7
S275,2024-02-27,6.7,74.9
S275,2024-02-28,9.9,29.0
S275,2024-02-29,-7.1,4.2
S275,2024-03-01,23.3,55.6
S275,2024-03-02,26.5,68.7
S275,2024-03-03,-2.5,26.1
S275,2024-03-04,-6.1,70.8
S275,2024-03-05,7.5,16.2
S275,2024-03-06,9.9,17.3
S275,2024-03-07,-9.4,92.1
S275,2024-03-08,15.8,73.3
S275,2024-03-09,-2.0,38.0
S275,2024-03-10,-0.5,82.7
S275,2024-03-11,25.3,87.1
S275,2024-03-12,23.0,4.4
S275,2024-03-13,-3.0,95.5
S275,2024-03-14,-0.3,73.4
S275,2024-03-15,17.4,91.4
S275,2024-03-16,1.9,30.6
S275,2024-03-17,32.0,78.6
S275,2024-03-18,-5.3,76.3
S275,2024-03-19,28.3,18.8
S275,2024-03-20,10.6,27.4
S275,2024-03-21,-9.2,85.3
S275,2024-03-22,-8.2,1.2
S275,2024-03-23,12.3,10.0
S275,2024-03-24,7.6,66.3
S275,2024-03-25,2.5,98.4
S275,2024-03-26,20.7,106.2
S275,2024-03-27,10.1,67.6
S275,2024-03-28,-0.8,70.0
S275,2024-03-29,10.2,2.7
S275,2024-03-30,5.4,3.6
S275,2024-03-31,14.9,60.4
S275,2024-04-01,24.2,48.3
S275,2024-04-02,7.6,50.5
S275,2024-04-03,29.5,4.0
S275,2024-04-04,-1.0,50.2
S275,2024-04-05,0.9,51.2
S275,2024-04-06,11.9,38.4
S275,2024-04-07,-999,10.7
S275,2024-04-08,30.1,40.1
S275,2024-04-09,29.1,122.2
S275,2024-04-10,9.7,26.0
S275,2024-04-11,4.0,63.0
S275,2024-04-12,11.4,87.4
S275,2024-04-13,16.9,84.6
S275,2024-04-14,34.5,37.8
S275,2024-04-15,29.8,48.4
S275,2024-04-16,-3.3,86.4
S275,2024-04-17,-1.9,97.6
S275,2024-04-18,32.2,16.8
S275,2024-04-19,36.6,90.3
S275,2024-04-20,-4.9,38.6
S275,2024-04-21,34.2,59.3
S275,2024-04-22,14.1,27.7
S275,2024-04-23,31.0,45.8
S275,2024-04-24,21.6,75.3
S275,2024-04-25,19.3,33.1
S275,2024-04-26,25.8,24.4
S275,2024-04-27,-999,82.8
S275,2024-04-28,-2.6,77.7
S275,2024-04-29,-2.6,45.1
S275,2024-04-30,-999,86.0
S275,2024-05-01,-9.8,4.5
S275,2024-05-02,5.8,87.2
S275,2024-05-03,23.4,90.8
S275,2024-05-04,27.7,83.3
S275,2024-05-05,23.7,62.8
S275,2024-05-06,7.2,71.2
S275,2024-05-07,26.0,53.5
S275,2024-05-08,-9.5,97.2
S275,2024-05-09,29.8,89.3
S275,2024-05-10,23.0,57.2
S275,2024-05-11,23.3,63.4
S275,2024-05-12,-7.1,47.5
S275,2024-05-13,38.1,2.1
S275,2024-05-14,10.2,11.7
S275,2024-05-15,37.1,169.0
S275,2024-05-16,-4.8,118.4
S275,2024-05-17,33.0,115.5
S275,2024-05-18,23.4,53.4
S275,2024-05-19,17.8,32.4
S275,2024-05-20,4.7,71.6
S275,2024-05-21,19.6,98.3
S275,2024-05-22,29.7,26.8
S275,2024-05-23,32.8,20.3
S275,2024-05-24,-999,62.4
S275,2024-05-25,34.3,67.0
S275,2024-05-26,14.2,14.2
S275,2024-05-27,27.9,57.5
S275,2024-05-28,12.2,86.8
S275,2024-05-29,-9.4,7.5
S275,2024-05-30,-6.9,53.2
S275,2024-05-31,-4.9,0.1
S275,2024-06-01,11.8,147.1
S275,2024-06-02,26.1,157.9
S275,2024-06-03,33.0,47.9
S275,2024-06-04,3.9,56.8
S275,2024-06-05,0.2,27.5
S275,2024-06-06,10.5,79.1
S275,2024-06-07,-1.6,56.6
S275,2024-06-08,7.2,72.6
S275,2024-06-09,6.7,89.1
S275,2024-06-10,2.7,91.8
S275,2024-06-11,-6.3,21.1
S275,2024-06-12,8.2,160.0
S275,2024-06-13,-1.8,174.6
S275,2024-06-14,12.1,162.4
S275,2024-06-15,34.2,44.0
S275,2024-06-16,27.9,72.9
S275,2024-06-17,21.3,59.4
S275,2024-06-18,4.8,11.7
S275,2024-06-19,10.4,98.9
S275,2024-06-20,23.1,22.6
S275,2024-06-21,16.7,40.3
S275,2024-06-22,27.0,51.1
S275,2024-06-23,15.9,44.4
S275,2024-06-24,15.7,39.6
S275,2024-06-25,35.3,12.5
S275,2024-06-26,-9.1,46.9
S275,2024-06-27,-999,26.6
S275,2024-06-28,35.5,22.4
S275,2024-06-29,28.5,41.6
S275,2024-06-30,0.6,32.7
S275,2024-07-01,2.5,78.0
S275,2024-07-02,22.2,2.6
S275,2024-07-03,15.6,44.7
S275,2024-07-04,36.2,0.6
S275,2024-07-05,36.6,142.1
S275,2024-07-06,32.0,35.8
S275,2024-07-07,28.0,2.9
S275,2024-07-08,20.8,40.3
S275,2024-07-09,2.2,10.3
S275,2024-07-10,37.3,48.3
S275,2024-07-11,-999,64.6
S275,2024-07-12,-9.4,80.0
S275,2024-07-13,34.4,62.9
S275,2024-07-14,2.2,72.1
S275,2024-07-15,24.4,22.9
S275,2024-07-16,-7.0,89.6
S275,2024-07-17,13.4,17.8
S275,2024-07-18,32.3,74.4
S275,2024-07-19,-1.9,57.6
S275,2024-07-20,29.7,8.4
S275,2024-07-21,0.5,69.2
S275,2024-07-22,27.2,64.6
S275,2024-07-23,0.7,39.6
S275,2024-07-24,36.0,19.1
S275,2024-07-25,-3.4,83.6
S275,2024-07-26,-9.2,48.6
S275,2024-07-27,19.6,22.1
S275,2024-07-28,32.7,11.1
S275,2024-07-29,21.6,56.5
S275,2024-07-30,25.3,29.6
S275,2024-07-31,5.8,89.5
S275,2024-08-01,10.1,84.2
S275,2024-08-02,32.7,49.5
S275,2024-08-03,-4.8,157.0
S275,2024-08-04,-3.1,50.8
